报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,41772054851.87,36046588462.03,13049252900.94,10417624677.18,,28397607101.24,,44169984487.54,2914023400.85,5643451432.65,5643451432.65,,,,,,1271468090.29,,,,,264079520.93,,,4203589026.28,,3729126135.96,49442346861.48,8927986033.37,,,,,,,1111845651.23,147508022.8,,1259353674.03,1016036.04,97313543.63,107763394.69,120876333.75,,,,87517945.97,517523325.89,205976334097.4,,2637145614.8,,21875853200.05,6132987450.01,9705886031.37,928507941.17,46992130001.84,2225330072.03,2225330072.03,,652201080.21,203887637.66,,,,49864055987.54,,,,,18060000.0,,,,25313280931.11,,,,,,21599726.04,97452582.45,188560385.18,224374409.67,167081313051.12997,,4363777891.0,,,,17009535566.57,,1227541123.04,,2343620166.46,4804537849.59,,9128096859.99,,38877109456.65,17911589.62,38895021046.27,205976334097.4,定期报告,未审计,20260421,CNY,合并期末,2026-04-20T21:08:07
20251231,,38522473961.91,33158650608.74,11511335396.24,9663452784.88,,27631184823.67,,38539553710.13,2736653288.73,1915993883.34,1915993883.34,,,,,,1079333322.21,,,,,174133673.42,,,3881522067.06,,3193189660.14,46489776355.09,7154868241.21,,,2311027770.73,1177764193.66,1133263577.07,100000.0,1133163577.07,134139532.09,,1267303109.16,,94945862.8,117762835.63,120876333.75,,,,80059042.62,425552506.28,184936518073.39,,2434599542.87,,19564919880.78,5774067638.88,8454183782.04,907432929.86,38153198884.75,2653749201.41,2653749201.41,,534217408.71,313478611.61,,,,42200455516.89,,,,,18060000.0,,,,25369134616.18,,,,,,18609442.29,96289527.16,99637373.4,194793604.84,146786827961.67,,4363777891.0,,,,17009535566.57,,1024334723.32,,2343620166.46,4804537849.59,,8586088105.98,,38131894302.92,17795808.8,38149690111.72,184936518073.39,定期报告,是,20260421,CNY,合并期末,2026-04-20T21:08:07
20250930,,36995193847.41,32889039501.36,10300906772.08,8176316141.46,,26824361843.1,,38663813367.34,2380352405.0,994272305.63,994272305.63,,,,,,619836416.85,,,,,97047278.43,,,4528415016.39,,3148824360.33,51699260716.51,6493033891.3,,,,,,,1103979976.03,177343921.47,,1281323897.5,,107682933.19,105722350.57,120876333.75,,,,322807902.24,201586356.5,184885317994.12,,2471407096.85,,17158123695.19,4972996177.78,7863739242.48,915442481.21,43643255336.11,2129874256.65,2129874256.65,,1246876051.18,475459198.78,,,,40387580669.11,,,,,18060000.0,,,,25292749577.28,,,,,,15053753.26,108945143.51,75147183.71,543539713.69,147318249576.79,,4363777891.0,,,,17009519035.73,,928388220.95,,2126139583.6,4365890543.72,,8755492570.09,,37549207845.09,17860572.24,37567068417.33,184885317994.12,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T19:12:04
20250630,,34832851953.73,30970270818.25,8090485773.45,6368051516.34,,20940133836.93,,39016449886.17,2945587302.72,1846675458.13,1846675458.13,,,,,,524501022.13,,,,,81226801.53,,,4452303176.26,,3043929970.63,53948276854.77,5529346601.54,,,2264943163.52,1143343664.85,1121599498.67,100000.0,1121499498.67,151260597.98,,1272760096.65,,108356589.01,102234569.02,120876333.75,,,,88305926.81,255102614.77,177199404768.0,,2347496405.66,,12694954100.12,4380990377.78,9017109743.99,651926206.84,44241029534.34,1943111344.22,1943111344.22,,1038604884.26,427559532.33,,,,37577416998.86,,,,,18060000.0,,,,24480090545.92,,,,,,16807704.01,109775043.38,110229694.9,174357633.75,139229519750.36,,4363777891.0,,,,17009514353.53,,1592376438.33,,2126139583.6,4365890543.72,,8494467208.04,,37952166018.22,17718999.42,37969885017.64,177199404768.0,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T20:20:05
20250331,,30008300912.29,25844579160.93,8136581890.62,6627959675.55,,22167645396.95,,39437947188.38,2827445201.23,1203392982.65,1203392982.65,,,,,,744811805.86,,,,,77079536.15,,,4283481385.81,,3331656674.06,53816984665.91,3192757216.92,,,,,,,1140575393.38,146869345.03,,1287444738.41,,114674215.27,88713371.21,120876333.75,,,,164260813.82,171016560.22,171175070889.51,,2332569470.71,,13530147676.44,4400000000.0,8512046578.48,704213634.61,44237265120.47,1304857711.11,1304857711.11,,692380796.28,343611658.78,,,,32591070270.1,,,,,,,,,24918026109.33,,,,,,21468164.06,114618222.8,61598348.1,261375248.12,134025249009.39,,4363777891.0,,,,17009514353.53,,1100357364.96,,2126139583.6,4365890543.72,,8166694923.46,,37132374660.27,17447219.85,37149821880.12,171175070889.51,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T19:44:03
20241231,,30775071446.66,25470975173.61,8845974349.59,6981884675.61,,21729012791.49,,33919623937.45,3105821576.25,1260478640.69,1260478640.69,,,,,,814533245.7,,,,,158468732.24,,,4341444409.93,,3463230043.69,59042328858.79,2594254325.88,,,2263638870.98,1103543336.17,1160095534.81,100000.0,1159995534.81,117903434.64,,1277898969.45,,117624000.78,122365697.55,120876333.75,,,,72542564.13,339657268.41,172101207192.43002,,2398708426.85,,17207056203.52,4360145986.11,8404882922.15,790224612.21,44268802412.8,993950978.95,993950978.95,,502810096.21,437122147.28,,,,33019597891.09,,,,,,,,,21848035021.45,,,,,,6583368.67,117014341.96,250837470.01,435460558.59,135041232437.85,,4363777891.0,,,,17009514353.53,,1651066961.03,,2126139583.6,4365890543.72,,7526176713.67,,37042566046.55,17408708.03,37059974754.58,172101207192.43002,定期报告,是,20260421,CNY,合并期末,2025-04-14T21:30:02
20240930,,30144352450.65,27058089978.73,6672569925.87,2552969962.62,,16669134944.16,,29330636578.06,2625335100.74,639338670.59,639338670.59,,,,,,851031429.3,,,,,77225075.54,,,4240859592.27,,3312149414.42,56531052246.61,2504676158.49,,,,,,,1143339716.69,159620247.14,,1302959963.83,,129200746.31,82720377.4,120876333.75,,,,662556834.8,328339967.06,156225015809.84998,,2266948288.74,,10042136831.6,3780000000.0,6962397451.29,39266035.18,41939795706.26,3369259491.68,3369259491.68,,956425832.67,205644501.32,,,,30128418221.67,,,,,,,,,20282373078.42,,,,,,4494787.35,129493678.05,388512123.59,180977733.65,120676143761.47,,4363777891.0,,,,17009514353.53,,562377377.87,,1916170190.4,3936507564.74,,7743384554.18,,35531731931.72,17140116.66,35548872048.38,156225015809.84998,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T19:52:04
20240630,,23960960075.58,20291292007.91,6181660624.02,4793417025.76,,16893391569.01,,25860341936.35,2973738677.47,1063297746.86,1063297746.86,,,,,,820660985.64,,,,,98359.94,,,4226655123.57,,3275545896.82,59663186480.82,2353365803.32,,,2214526049.79,1069692236.16,1144833813.63,100000.0,1144733813.63,167013201.34,,1311747014.97,,130477536.3,83709034.1,120876333.75,,,,597631036.64,381844611.18,149899188846.34,,2322770600.0,,10106906311.74,2480000000.0,5945724791.92,81038727.52,42153113574.69,1660421910.32,1660421910.32,,574158956.0,122958355.07,,,,24965933426.96,,,,,,,,,22919086428.72,,,,,,33502821.19,133668749.61,569997430.74,167479480.45,114236761564.93,,4363777891.0,,,,17009514353.53,,1246004561.16,,1916170190.4,3936507564.74,,7173623300.4,,35645597861.23,16829420.18,35662427281.41,149899188846.34,定期报告,未审计,20240827,CNY,合并期末,2024-08-26T20:42:02
20240331,,26053884523.58,22535746331.5,6437641568.55,5214113640.15,,17456528335.88,,28961978282.02,3156129012.8,644170353.36,644170353.36,,,,,,727630996.99,,,,,,,,4274393275.81,,3172877994.0,45992267572.44,1213706655.72,,,,,,,1158986099.95,173571743.9,,1332557843.85,,130845067.09,86372215.68,120876333.75,,,,569825829.51,235922343.86,140567608204.89,,2239178500.0,,11560019867.05,1880000000.0,5112780747.23,157749197.86,37217951170.31,1428961655.28,1428961655.28,,402525666.96,216259960.0,,,,27046074692.86,,,,,,,,,17417113775.63,,,,,,24636816.14,131110719.35,296003844.05,171862840.86,105302229453.58,,4363777891.0,,,,17009514353.53,,732020944.4,,1916170190.4,3936507564.74,,7290821346.99,,35248812291.06,16566460.25,35265378751.31,140567608204.89,定期报告,未审计,20240429,CNY,合并期末,2024-04-28T16:27:01
20231231,,25573974530.33,21573685086.19,6088213947.38,4504081718.5,,17878889328.25,,22582264411.83,3126620193.86,352926580.84,352926580.84,,,,,,811759167.24,,,,,1883553.15,,,4266451651.91,,3142415024.49,46357166840.54,,,,2209021846.73,1030863363.04,1178158483.69,100000.0,1178058483.69,144403941.91,,1322462425.6,,137370464.3,115421992.0,120876333.75,,,,540988168.31,436297881.46,132855982495.24,,1973334376.79,,11635485114.72,1580000000.0,4348369226.95,96014880.93,31227823394.14,974403652.23,974403652.23,,271073998.84,223506181.83,,,,25641602651.34,,,,,,,,,19732471246.29,,,,,,32403664.15,133436868.68,251244263.32,139621521.69,98260791041.9,,4363777891.0,,,,17009514353.53,,524876581.06,,1916170190.4,3936507564.74,,6828020686.1,,34578867266.83,16324186.51,34595191453.34,132855982495.24,定期报告,是,20250415,CNY,合并期末,2024-03-25T19:57:02
