报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,30497540000.0,,,,,7026371000.0,,,,16242705000.0,,,,,44434565000.0,5034541000.0,,,,,,,,,,274297695000.0,285326565000.0,11638739000.0,,,,,,,,,,,,,62163911000.0,58856003000.0,5000.0,476430000.0,5200000.0,,,,,,95593000.0,2975105000.0,,3070698000.0,,,,,,,,341659000.0,68274000.0,,,6168232000.0,233980000.0,,508917809000.0,,,16988227000.0,,9215943000.0,3516827000.0,5699116000.0,345166483000.0,,,,,,,,160342000.0,5954195000.0,13708522000.0,,,,,,,,2022332000.0,,,456188000.0,,,,,,,,,,204227000.0,,,69326030000.0,,,,,184036000.0,,,,1206004000.0,464592529000.0,,5555623000.0,6473995000.0,,5995406000.0,3713325000.0,638642000.0,,,,5690702000.0,6917826000.0,,,15335167000.0,,,,44325280000.0,,508917809000.0,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T22:50:05
20251231,,23906300000.0,,,,,6740027000.0,,,,15410153000.0,,,,,46593522000.0,8687491000.0,,,,,,,,,,266588305000.0,278723014000.0,12704412000.0,,,,,,,,,,,,,63409700000.0,60383951000.0,5000.0,1090117000.0,5200000.0,,5836180000.0,2760739000.0,3075441000.0,48047000.0,87223000.0,3027394000.0,,3114617000.0,,,,,,,,346588000.0,68834000.0,,,6147821000.0,290859000.0,,502783490000.0,,,15811538000.0,,11462838000.0,3865933000.0,7596905000.0,335831345000.0,,,,,,,,94299000.0,5944272000.0,11731594000.0,,,,,,,,2428099000.0,,,187394000.0,,,,,,,,,,224730000.0,,,72951952000.0,,,,,182955000.0,,,,841751000.0,457692767000.0,,5555622000.0,8471316000.0,,7992726000.0,3716002000.0,555915000.0,,,,5690702000.0,6917826000.0,,,14183340000.0,,,,45090723000.0,,502783490000.0,定期报告,是,20260429,CNY,合并期末,2026-04-28T22:50:05
20250930,,28202358000.0,,,,,10738019000.0,,,,16831590000.0,,,,,47365817000.0,3981759000.0,,,,,,,,,,257097136000.0,268121774000.0,11644412000.0,,,,,,,,,,,,,63864024000.0,71440385000.0,5000.0,604794000.0,5200000.0,,,,,,95578000.0,3041277000.0,,3136855000.0,,,,,,,,350745000.0,69394000.0,,,5953257000.0,278660000.0,,509919998000.0,,,16080261000.0,,15223548000.0,3980023000.0,11243525000.0,335178953000.0,,,,,,,,118046000.0,,14032547000.0,,,,,,,,1987486000.0,,,593557000.0,,,,,,,,,,278421000.0,,,77900414000.0,,,,,188453000.0,,,,1174611000.0,462756297000.0,,5555621000.0,10468307000.0,,9989717000.0,3775134000.0,294702000.0,,,,5690702000.0,6867289000.0,,,14504048000.0,,,,47155803000.0,7898000.0,509919998000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:14:05
20250630,,25014905000.0,,,,,9533895000.0,,,,15757473000.0,,,,,51402089000.0,4789546000.0,,,,,,,,,,260916524000.0,272198582000.0,11840466000.0,,,,,,,,,,,,,67779841000.0,59933010000.0,5000.0,476081000.0,5200000.0,,5857747000.0,2734972000.0,3122775000.0,36425000.0,88818000.0,3086350000.0,,3175168000.0,,,,,,,,367017000.0,69857000.0,,,5749708000.0,275548000.0,,505245867000.0,,,17846833000.0,,12876019000.0,3083352000.0,9792667000.0,334387600000.0,,,,,,,,166037000.0,,16057666000.0,,,,,,,,1930644000.0,,,424956000.0,,,,,,,,,,325790000.0,,,77608187000.0,,,,,204029000.0,,,,1503803000.0,463331564000.0,,5555619000.0,5471440000.0,,4992849000.0,3770880000.0,1029571000.0,,,,5690702000.0,6867289000.0,,,13320651000.0,,,,41706152000.0,208151000.0,505245867000.0,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T20:38:06
20250331,,28493435000.0,,,,,9700891000.0,,,,13578688000.0,,,,,49275679000.0,10856617000.0,,,,,,,,,,262849437000.0,274277145000.0,11974895000.0,,,,,,,,,,,,,72904161000.0,53985983000.0,5000.0,149773000.0,5200000.0,,,,,,93797000.0,3142095000.0,,3235892000.0,,,,,,,,368800000.0,70513000.0,,,5832293000.0,267501000.0,,511574868000.0,,,18888963000.0,,20067544000.0,10039266000.0,10028278000.0,339682385000.0,,,,,,,,179891000.0,,11481975000.0,,,,,,,,1896908000.0,,,500590000.0,,,,,,,,,,318316000.0,,,75617448000.0,,,,,198642000.0,,,,1276383000.0,470109045000.0,,5555619000.0,5471442000.0,,4992849000.0,3831038000.0,710926000.0,,,,5412113000.0,6703976000.0,,,13525669000.0,,,,41210783000.0,255040000.0,511574868000.0,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T23:26:06
20241231,,27690391000.0,,,,,7118849000.0,,,,11312656000.0,,,,,47992049000.0,12659440000.0,,,,,,,,,,255106911000.0,266582907000.0,11952779000.0,,,,,,,,,,,,,78920780000.0,44460963000.0,5000.0,216748000.0,5200000.0,,5930590000.0,2703478000.0,3227112000.0,36683000.0,94917000.0,3190429000.0,,3285346000.0,,,,,,,,379793000.0,71077000.0,,,5483339000.0,328873000.0,,495032420000.0,,,17866936000.0,,10501557000.0,3240454000.0,7261103000.0,326672898000.0,,,,,,,,260922000.0,,18157678000.0,,,,,,,,2182212000.0,,,228630000.0,,,,,,,,,,305932000.0,,,76572630000.0,,,,,206730000.0,,,,965172000.0,453921297000.0,,5555617000.0,5471441000.0,,4992849000.0,3826540000.0,1337397000.0,,,,5412113000.0,6703976000.0,,,12440056000.0,,,,40747140000.0,363983000.0,495032420000.0,定期报告,是,20260429,CNY,合并期末,2025-04-24T23:26:06
20240930,,23782010000.0,,,,,8614151000.0,,,,10729057000.0,,,,,50311391000.0,2973133000.0,,,,,,,,,,252654283000.0,262964663000.0,10894475000.0,,,,,,,,,,,,,79413900000.0,40902140000.0,19000.0,199356000.0,5200000.0,,,,,,185259000.0,3075876000.0,,3261135000.0,,,,,,,,381972000.0,71094000.0,,,5418709000.0,292606000.0,,479010156000.0,,,17401084000.0,,9820705000.0,3316983000.0,6503722000.0,315917942000.0,,,,,,,,233958000.0,,10366330000.0,,,,,,,,1844222000.0,,,545179000.0,,,,,,,,,,185553000.0,,,79809123000.0,,,,,206735000.0,,,,1061867000.0,437392698000.0,,5555617000.0,5471442000.0,,4992849000.0,3822829000.0,871587000.0,,,,5133524000.0,6700482000.0,,,13164902000.0,,,,40720383000.0,897075000.0,479010156000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T19:00:04
20240630,,22784125000.0,,,,,7714702000.0,,,,10804985000.0,,,,,50496257000.0,2296993000.0,,,,,,,,,,250735257000.0,260844423000.0,10605051000.0,,,,,,,,,,,,,82861602000.0,38071541000.0,19000.0,200848000.0,5200000.0,,5728903000.0,2594839000.0,3134064000.0,23916000.0,192537000.0,3110148000.0,,3302685000.0,,,,,,,,401499000.0,72086000.0,,,5232091000.0,425481000.0,,475405371000.0,,,14405535000.0,,14358469000.0,6280225000.0,8078244000.0,310851666000.0,,,,,,,,233562000.0,,17316651000.0,,,,,,,,1784299000.0,,,437204000.0,,,,,,,,,,249017000.0,,,73324488000.0,,,,,217398000.0,,,,1625719000.0,434804008000.0,,5555617000.0,5471442000.0,,4992849000.0,3818206000.0,1007227000.0,,,,5133524000.0,6700482000.0,,,11989913000.0,,,,39676411000.0,924952000.0,475405371000.0,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T20:20:04
20240331,,22514506000.0,,,,,7481311000.0,,,,9877105000.0,,,,,53255312000.0,4893992000.0,,,,,,,,,,249395017000.0,259780046000.0,10906676000.0,,,,,,,,,,,,,84928900000.0,31863356000.0,19000.0,186846000.0,5200000.0,,,,,,254245000.0,3148063000.0,,3402308000.0,,,,,,,,416395000.0,76737000.0,,,5103616000.0,457442000.0,,473858062000.0,,,12599787000.0,,15915342000.0,8799269000.0,7116073000.0,311102916000.0,,,,,,,,213369000.0,,16848675000.0,,,,,,,,1751521000.0,,,406771000.0,,,,,,,,,,285758000.0,,,73145149000.0,,,,,224422000.0,,,,1251287000.0,433744997000.0,,5555617000.0,5471442000.0,,,3818204000.0,847298000.0,,,,4878480000.0,6298121000.0,,,12318022000.0,,,,39187184000.0,925881000.0,473858062000.0,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T23:05:06
20231231,,21826713000.0,,,,,6474413000.0,,,,10627219000.0,,,,,47976881000.0,4272037000.0,,,,,,,,,,245323914000.0,255844853000.0,11009991000.0,,,,,,,,,,,,,84925306000.0,36996943000.0,19000.0,186687000.0,5200000.0,,5824147000.0,2596939000.0,3227208000.0,23916000.0,,,,3454547000.0,,,,,,,,411202000.0,77247000.0,,,4968708000.0,409733000.0,,467936769000.0,,,10729496000.0,,14559859000.0,3937820000.0,10622039000.0,305538569000.0,,,,,,,,202940000.0,,14814579000.0,,,,,,,,1994126000.0,,,291067000.0,,,,,,,,,,433651000.0,,,78924284000.0,,,,,211993000.0,,,,1187275000.0,428887839000.0,,5555616000.0,5471442000.0,,4992849000.0,3818201000.0,768731000.0,,,,4878480000.0,6298121000.0,,,11319623000.0,,,,38110214000.0,938716000.0,467936769000.0,定期报告,是,20250425,CNY,合并期末,2024-04-26T20:40:03
