报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,47661741.87,,,,,,,,,,,,32492924.95,80154666.82,39595486.74,,,,,,7707355.37,11838775.8,49348923.01,108490540.92,-28335874.1,,,,,,,,,0.0,631763.9,,,,,,631763.9,-631763.9,,,,29000000.0,,,29000000.0,15025450.0,360291.39,,,15385741.39,13614258.61,,-15353379.39,76640051.73,,,,,61286672.34,定期报告,未审计,20260429,CNY,合并期末,2026-04-29T01:00:06
20251231,,388905739.41,,,,,,,,,,,,19086309.9,407992049.31,323495923.8,,,,,,23983086.24,7718314.3,38139601.51,393336925.85,14655123.46,,,,,,,,,0.0,1384471.07,,,,,,1384471.07,-1384471.07,,21678367.06,4900000.0,47633525.01,,4000000.0,73311892.07,16000000.0,1023454.7,,4000000.0,21023454.7,52288437.37,,65559089.76,5235809.19,70794898.95,5235809.19,,,70794898.95,定期报告,是,20260429,CNY,合并期末,2026-04-29T00:56:05
20250930,,215062173.98,,,,,,,,,,,,15592724.03,230654898.01,202990239.02,,,,,,17056034.92,2620165.21,31322623.24,253989062.39,-23334164.38,,,,,,,,,0.0,431465.0,,,,,,431465.0,-431465.0,,18078367.06,,35056282.95,,4000000.0,57134650.01,16000000.0,667021.1,,4000000.0,20667021.1,36467628.91,,12701999.53,5235809.19,,,,,17937808.72,其他,未审计,20260429,CNY,合并期末,2025-10-27T18:44:14
20250630,,117804409.36,,,,,,,,,,,,11591571.6,129395980.96,112345727.27,,,,,,10480434.64,2391150.42,23704306.59,148921618.92,-19525637.96,,,,,,,,,0.0,32300.0,,,,,,32300.0,-32300.0,,16778367.06,,25056282.95,,4000000.0,45834650.01,16000000.0,426032.14,,4000000.0,20426032.14,25408617.87,,5850679.91,5235809.19,11086489.1,5235809.19,,,11086489.1,其他,未审计,20260429,CNY,合并期末,2025-08-01T19:52:04
20250331,,89097349.92,,,,,,,,,,,,10449875.38,99547225.3,77900973.25,,,,,,5951382.64,590812.17,17186735.9,101629903.96,-2082678.66,,,,,,,,,0.0,26600.0,,,,,,26600.0,-26600.0,,5713500.0,,15000000.0,,,20713500.0,16000000.0,185283.4,,,16185283.4,4528216.6,,2418937.94,5431905.24,,,,,7850843.18,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T02:16:08
20241231,,62231839.73,,,,,,,,,,,,123488671.91,185720511.64,62821464.71,,,,,,18309950.36,4478176.78,143345981.9,228955573.75,-43235062.11,,,,1920.0,,93131.01,,,95051.01,223241.15,,,,,,223241.15,-128190.14,,16682170.83,,16000000.0,,,32682170.83,2000000.0,534650.15,,,2534650.15,30147520.68,,-13215731.57,18451540.76,5235809.19,18451540.76,,,5235809.19,定期报告,是,20260429,CNY,合并期末,2025-04-29T02:16:08
20240930,,50442719.96,,,,,,,,,,,,3633830.57,54076550.53,54926095.51,,,,,,12007073.13,4000172.44,12113160.07,83046501.15,-28969950.62,,,,20.0,,,,,20.0,216242.15,,,,,,216242.15,-216222.15,,,,16000000.0,,,16000000.0,2000000.0,373125.11,,,2373125.11,13626874.89,,-15559297.88,18451540.76,,,,,2892242.88,更正或补充,未审计,20260429,CNY,合并期末,2024-10-30T18:40:04
20240630,,29962672.16,,,,,,,,,,,,2629381.11,32592053.27,40394075.52,,,,,,8482541.35,2866544.37,7253601.03,58996762.27,-26404709.0,,,,20.0,,,,,20.0,90353.06,,,,,,90353.06,-90333.06,,,,16000000.0,,,16000000.0,2000000.0,209825.06,,,2209825.06,13790174.94,,-12704867.12,18451540.76,5746673.64,18451540.76,,,5746673.64,更正或补充,未审计,20260429,CNY,合并期末,2024-08-29T20:20:13
20240331,,14852696.4,,,,,,,,,,,,2618883.85,17471580.25,26400062.61,,,,,,5268604.2,1105092.32,4749780.15,37523539.28,-20051959.03,,,,,,,,,0.0,1499.0,,,,,,1499.0,-1499.0,,,,16000000.0,,,16000000.0,2000000.0,49869.45,,,2049869.45,13950130.55,,-6103327.48,18451540.76,,,,,12348213.28,其他,未审计,20260429,CNY,合并期末,2024-04-28T16:05:18
20231231,,161761474.73,,,,,,,,,,,283548.16,4199957.4,166244980.29,115197443.38,,,,,,15437677.78,6045259.09,20124945.05,156805325.3,9439654.99,,,,,,,,,0.0,21512.32,,,,,,21512.32,-21512.32,,,,2000000.0,,800000.0,2800000.0,,255701.23,,3200000.0,3455701.23,-655701.23,0.0,8762441.44,9689099.32,18451540.76,9689099.32,,,18451540.76,其他,是,20260429,CNY,合并期末,2024-04-28T16:05:18
20230930,,127100841.04,,,,,,,,,,,,3357827.46,130458668.5,102862045.63,,,,,,11188305.73,5606847.61,17892548.99,137549747.96,-7091079.46,,,,,,,,,0.0,12202.32,,,,,,12202.32,-12202.32,,,,2000000.0,,700000.0,2700000.0,,229449.9,,3200000.0,3429449.9,-729449.9,,-7832731.68,9689099.32,,,,,1856367.64,定期报告,未审计,20250429,CNY,合并期末,2023-10-30T17:10:03
20230630,,95813450.49,,,,,,,,,,,,3485748.41,99299198.9,80402432.01,,,,,,7375404.94,3973253.52,13562312.32,105313402.79,-6014203.89,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,2000000.0,,700000.0,2700000.0,,117109.91,,,117109.91,2582890.09,,-3431313.8,9689099.32,6257785.52,9689099.32,,,6257785.52,定期报告,未审计,20240830,CNY,合并期末,2023-08-29T18:12:31
20230331,,43155651.33,,,,,,,,,,,,388986.9,43544638.23,37753523.01,,,,,,4280223.2,1171369.08,9270708.07,52475823.36,-8931185.13,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,2000000.0,,500000.0,2500000.0,371324.52,64613.06,,,435937.58,2064062.42,,-6867122.71,9689099.32,,,,,2821976.61,定期报告,未审计,20240429,CNY,合并期末,2023-04-28T21:15:05
20221231,,133202560.33,,,,,,,,,,,527696.27,7353658.08,141083914.68,119345625.8,,,,,,14451309.14,12215881.08,19384056.5,165396872.52,-24312957.84,,6289071.2,59985.72,495.0,,,,,6349551.92,91087.0,,,,,,91087.0,6258464.92,,,,2371324.52,,2500000.0,4871324.52,,100597.77,,,100597.77,4770726.75,63317.0,-13220449.17,22909548.49,9689099.32,22909548.49,,,9689099.32,定期报告,是,20240429,CNY,合并期末,2023-04-28T21:15:05
20220930,,71855401.68,,,,,,,,,,,401079.33,3416780.13,75673261.14,66371058.65,,,,,,10623242.53,9650354.29,14042528.42,100687183.89,-25013922.75,,4088545.54,28656.54,495.0,,,,,4117697.08,91087.0,,,,,,91087.0,4026610.08,,,,,,,0.0,,41107.78,,194900.0,236007.78,-236007.78,78342.66,-21144977.79,22909548.49,,,,,1764570.7,定期报告,未审计,20231125,CNY,合并期末,2022-10-26T22:40:03
20220630,,48228698.08,,,,,,,,,,,400320.2,1106223.37,49735241.65,45216636.77,,,,,,7870916.34,8725527.29,10035003.43,71848083.83,-22112842.18,,6092672.9,24800.62,,,,,,6117473.52,11087.0,,,,,,11087.0,6106386.52,,,,,,,0.0,,,,194900.0,194900.0,-194900.0,36309.02,-16165046.64,22909548.49,6744501.85,22909548.49,,,6744501.85,定期报告,未审计,20230830,CNY,合并期末,2022-08-28T16:05:03
20220331,,21496454.95,,,,,,,,,,,58555.13,7849508.93,29404519.01,25220350.4,,,,,,4937385.67,3160941.39,7228252.58,40546930.04,-11142411.03,,2095398.39,5395.87,,,,,,2100794.26,,,,,,,0.0,2100794.26,,,,,,,0.0,7024000.0,,,,7024000.0,-7024000.0,-2992.05,-16068608.82,22909548.49,,,,,6840939.67,定期报告,未审计,20230429,CNY,合并期末,2022-04-29T22:30:03
20211231,,36633668.0,,,,,,,,,,,,85907602.64,122541270.64,81205083.03,,,,,,67772535.02,4382105.74,113581165.63,266940889.42,-144399618.78,,,8228.58,27549400.0,,,,,27557628.58,403990.0,5631741.29,,,,,6035731.29,21521897.29,,214000000.0,,,,22697.46,214022697.46,47760861.96,,,21470907.7,69231769.66,144790927.8,-16875.94,21896330.37,1013218.12,22909548.49,1013218.12,,,22909548.49,定期报告,是,20230429,CNY,合并期末,2022-04-29T22:30:03
20210930,,3838218.02,,,,,,,,,,,,82968418.82,86806636.84,40116888.15,,,,,,66760610.91,4376170.32,106871018.21,218124687.59,-131318050.75,,3622659.25,3408.82,27549400.0,,,,,31175468.07,403990.0,5190000.0,,,,,5593990.0,25581478.07,,214000000.0,,,,22697.46,214022697.46,47260861.96,0.0,,21470907.7,68731769.66,145290927.8,-4979.57,39549375.55,1013218.12,,,,,40562593.67,定期报告,未审计,20221027,CNY,合并期末,2021-10-25T17:25:03
20210630,,1500818.02,,,,,,,,,,,,82788906.79,84289724.81,37640805.15,,,,,,60860426.55,3895319.36,57973442.05,160369993.11,-76080268.3,,828420.71,1269.18,27524000.0,,,,,28353689.89,,910000.0,,,,,910000.0,27443689.89,,200000000.0,200000000.0,,,22697.46,200022697.46,47260861.96,,,21470907.7,68731769.66,131290927.8,-8115.11,82646234.28,1013218.12,83659452.4,1013218.12,,,83659452.4,定期报告,是,20220829,CNY,合并期末,2021-08-30T20:35:05
20210331,,,,,,,,,,,,,,97425.19,97425.19,,,,,,,289780.72,1836.78,-117919.01,173698.49,-76273.3,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,0.0,,,,,0.0,0.0,5567.0,-70706.3,1013218.12,,,,,942511.82,定期报告,未审计,20220430,CNY,合并期末,2021-04-29T00:35:04
20201231,,2835489.0,,,,,,,,,,,,7639373.15,10474862.15,,,,,,,1776049.56,2729.04,5176781.81,6955560.41,3519301.74,,,,177060.0,,,,,177060.0,,,,,,,0.0,177060.0,,,,,,,0.0,2854833.82,,,,2854833.82,-2854833.82,-55557.05,785970.87,227247.25,1013218.12,227247.25,,,1013218.12,定期报告,是,20220430,CNY,合并期末,2021-04-29T00:45:03
20200930,,1116831.52,,,,,,,,,,,,3299909.37,4416740.89,,,,,,,2636515.42,103070.35,7867826.48,10607412.25,-6190671.36,,,,173120.0,,,,,173120.0,,,,,,,0.0,173120.0,,,,,,16230530.16,16230530.16,226383.01,,,9895000.0,10121383.01,6109147.15,-20310.4,71285.39,227247.25,,,,,298532.64,定期报告,未审计,20211026,CNY,合并期末,2020-10-30T19:50:02
20200630,,350000.0,,,,,,,,,,,,2697678.62,3047678.62,,,,,,,1984434.19,3673.56,5463182.07,7451289.82,-4403611.2,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,13860225.93,13860225.93,226383.01,,,9095000.0,9321383.01,4538842.92,12631.34,147863.06,227247.25,375110.31,227247.25,,,375110.31,定期报告,未审计,20210831,CNY,合并期末,2020-08-30T16:35:03
20200331,,310000.0,,,,,,,,,,,,815365.72,1125365.72,,,,,,,1266025.18,1836.78,286294.97,1554156.93,-428791.21,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,964649.42,964649.42,,,,300000.0,300000.0,664649.42,11801.25,247659.46,227247.25,,,,,474906.71,定期报告,未审计,20210429,CNY,合并期末,2020-04-30T02:25:03
20191231,,7517658.35,,,,,,,,,,,,14413752.76,21931411.11,613910.59,,,,,,45042627.6,398756.47,25411978.28,71467272.94,-49535861.83,,,,,,,,,0.0,228468.0,,,,,,228468.0,-228468.0,,,,,,85326766.22,85326766.22,866876.94,5428845.36,,35784000.0,42079722.3,43247043.92,15417.36,-6501868.55,6729115.8,227247.25,6729115.8,,,227247.25,定期报告,是,20210429,CNY,合并期末,2020-04-30T05:20:03
20190930,,6393460.0,,,,,,,,,,,,11425986.21,17819446.21,150000.0,,,,,,39886198.76,328560.78,23086061.21,63450820.75,-45631374.54,,,,,,,,,0.0,227748.0,,,,,,227748.0,-227748.0,,,,79708319.36,,79708319.36,79708319.36,34662217.08,1835068.49,,,36497285.57,43211033.79,28227.32,-2619861.43,6729115.8,,,,,4109254.37,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:58:48
20190630,,4903130.0,,,,,,,,,,,,10376229.8,15279359.8,,,,,,,24158149.02,257234.73,15429956.49,39845340.24,-24565980.44,,,,,,,,,0.0,227748.0,,,,,,227748.0,-227748.0,,,,41000000.0,,,41000000.0,15100000.0,167237.52,,,15267237.52,25732762.48,1538.29,940572.33,6729115.8,7669688.13,6729115.8,,,7669688.13,定期报告,未审计,20200831,CNY,合并期末,2020-03-13T14:58:48
