报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,121907618.53,,,,,,,,,,,1494245.96,10989737.06,134391601.55,92795958.22,,,,,,45867519.98,10637005.84,17772872.1,167073356.14,-32681754.59,,,,1059020.18,,11006844.44,,,12065864.62,6412388.96,2020000.0,,,,11000000.0,19432388.96,-7366524.34,,0.0,,47000000.0,,2500000.0,49500000.0,16270000.0,5103337.37,0.0,5708936.02,27082273.39,22417726.61,-4539.82,-17635092.14,130134164.01,,,,,112499071.87,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T17:08:03
20251231,,459035932.59,,,,,,,,,,,5506339.69,43910614.11,508452886.39,240734035.24,,,,,,148517817.32,22552933.64,61748866.57,473553652.77,34899233.62,,,,2818186.4,,3137311.59,,,5955497.99,19430748.94,3000000.0,,0.0,,4600000.0,27030748.94,-21075250.95,,4131340.85,,251704744.93,,19618707.23,275454793.01,264063398.76,23883264.71,,7763217.26,295709880.73,-20255087.72,-7133.63,-6438238.68,136572402.69,130134164.01,136572402.69,,,130134164.01,定期报告,是,20260410,CNY,合并期末,2026-04-09T18:54:05
20250930,,285424289.57,,,,,,,,,,,4197824.38,36263278.18,325885392.13,186272992.09,,,,,,113860670.42,18394354.13,50487629.16,369015645.8,-43130253.67,,,,2812286.4,,3105995.43,,,5918281.83,16318351.7,3000000.0,,,,4600000.0,23918351.7,-18000069.87,,790000.0,,152879572.0,,13467138.21,167136710.21,144407081.83,16887946.21,,5658155.72,166953183.76,183526.45,-2660.32,-60949457.41,136572402.69,,,,,75622945.28,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T19:12:25
20250630,,183981302.35,,,,,,,,,,,2556090.38,19811473.95,206348866.68,134590220.61,,,,,,78319301.4,13220990.56,31756988.62,257887501.19,-51538634.51,,0.0,0.0,2795993.4,0.0,3105995.43,,,5901988.83,12012402.21,,0.0,0.0,,4000000.0,16012402.21,-10110413.38,,790000.0,0.0,105300000.0,,4500000.0,110590000.0,108083081.83,11667826.02,0.0,4796298.28,124547206.13,-13957206.13,-760.03,-75607014.05,136572402.69,60965388.64,136572402.69,,,60965388.64,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:14:05
20250331,,125129396.01,,,,,,,,,,,57000.99,11269530.41,136455927.41,87784483.64,,,,,,45582615.6,9820040.08,16646772.37,159833911.69,-23377984.28,,,,2749913.4,,3105995.43,,,5855908.83,9781962.75,0.0,,,,3000000.0,12781962.75,-6926053.92,,790000.0,,66400000.0,,300000.0,67490000.0,102950000.0,5158114.67,0.0,2089365.0,110197479.67,-42707479.67,-58.52,-73011576.39,136572402.69,,,,,63560826.3,定期报告,未审计,20260424,CNY,合并期末,2025-04-17T22:20:17
20241231,,391957410.16,,,,,,,,,,,10273838.8,55674851.95,457906100.91,251753809.89,,,,,,130840021.97,18918817.42,54125307.11,455637956.39,2268144.52,,,,1200902.0,,21435289.78,,,22636191.78,30506408.86,530002.0,,8757723.22,,1711852.78,41505986.86,-18869795.08,,,,169344265.0,,48585129.49,217929394.49,75253894.99,25746589.39,,11126196.05,112126680.43,105802714.06,-3369.04,89197694.46,47374708.23,136572402.69,47374708.23,,,136572402.69,定期报告,是,20260410,CNY,合并期末,2025-04-17T22:20:17
20240930,,239160985.48,,,,,,,,,,,5893355.59,46800359.13,291854700.2,177959639.01,,,,,,98600784.98,15543857.55,28359062.93,320463344.47,-28608644.27,,,,1187352.0,,,,,1187352.0,21398220.68,4030000.0,,,,,25428220.68,-24240868.68,,,,103051200.0,,15013707.16,118064907.16,56017539.16,18817866.25,,6684008.01,81519413.42,36545493.74,-5444.8,-16309464.01,47374708.23,,,,,31065244.22,定期报告,未审计,20251029,CNY,合并期末,2024-10-24T19:25:28
20240630,,169023615.38,,,,,,,,,,,4896545.37,32971749.62,206891910.37,133634147.92,,,,,,65365685.38,10640297.9,20117288.71,229757419.91,-22865509.54,,0.0,0.0,1183800.0,0.0,0.0,,,1183800.0,14280640.24,1630000.0,0.0,0.0,,0.0,15910640.24,-14726840.24,,0.0,0.0,65401200.0,,16913707.16,82314907.16,46317539.16,13650878.76,0.0,5280818.65,65249236.57,17065670.59,-4786.23,-20531465.42,47374708.23,26843242.81,47374708.23,,,26843242.81,定期报告,未审计,20250829,CNY,合并期末,2024-08-26T17:40:05
20240331,,100141577.61,,,,,,,,,,,1379488.73,21272909.11,122793975.45,86955416.81,,,,,,34403969.58,6694093.23,9842306.63,137895786.25,-15101810.8,,0.0,0.0,43000.0,0.0,0.0,,,43000.0,7207222.25,0.0,0.0,0.0,,0.0,7207222.25,-7164222.25,,0.0,0.0,51200000.0,,6984673.19,58184673.19,16502507.17,5471242.78,0.0,4250788.28,26224538.23,31960134.96,116.01,9694217.92,47374708.23,,,,,57068926.15,定期报告,未审计,20250418,CNY,合并期末,2024-04-18T20:55:05
20231231,,353654555.28,,,,,,,,,,,10507398.87,40883860.52,405045814.67,275220970.2,,,,,,133706265.13,24941195.84,75930718.56,509799149.73,-104753335.06,,,,179652.01,32012009.59,716542.69,,,32908204.29,132946642.41,,,,,543579.85,133490222.26,-100582017.97,,35347579.36,,446850442.65,,15837211.17,498035233.18,195910112.15,13764018.73,,220348334.31,430022465.19,68012767.99,3164.17,-137319420.87,184694129.1,47374708.23,184694129.1,,,47374708.23,定期报告,是,20250418,CNY,合并期末,2024-04-18T20:55:05
20230930,,274163867.68,,,,,,,,,,,7378829.64,37101878.93,318644576.25,220175104.79,,,,,,103515566.8,21714972.41,66246672.03,411652316.03,-93007739.78,,,,125254.5,32012009.59,716542.69,,,32853806.78,118952815.09,,,,,,118952815.09,-86099008.31,,35347579.36,,409113443.76,,1710859.94,446171883.06,185509995.48,8072184.61,0.0,214398363.94,407980544.03,38191339.03,-4320.24,-140919729.3,184694129.1,,,,,43774399.8,定期报告,未审计,20241025,CNY,合并期末,2023-10-23T18:05:04
20230630,,214524907.02,,,,,,,,,,,2664538.0,22746725.38,239936170.4,176813044.37,,,,,,74864123.75,18678320.94,44920001.54,315275490.6,-75339320.2,,,,68000.0,32012009.59,0.0,,,32080009.59,27902339.5,0.0,,,,,27902339.5,4177670.09,,29294318.63,,176490000.0,,1710859.94,207495178.57,120959754.48,4084401.34,0.0,163265227.54,288309383.36,-80814204.79,-3154.9,-151979009.8,184694129.1,32715119.3,184694129.1,,,32715119.3,定期报告,未审计,20240827,CNY,合并期末,2023-08-28T21:10:03
20230331,,163952349.12,,,,,,,,,,,2062546.81,18818051.83,184832947.76,122845810.88,,,,,,44071864.66,14211842.03,28989388.68,210118906.25,-25285958.49,,200344.17,0.0,23000.0,31306912.67,0.0,,,31530256.84,22645718.17,3000000.0,0.0,0.0,,0.0,25645718.17,5884538.67,,0.0,0.0,33150000.0,,2010515.77,35160515.77,61109500.1,1456088.61,0.0,14579283.99,77144872.7,-41984356.93,9593.69,-61376183.06,184694129.1,,,,,123317946.04,定期报告,未审计,20240419,CNY,合并期末,2023-04-24T23:20:02
20221231,,495463696.47,,,,,,,,,,,15654108.57,103919829.18,615037634.22,321425847.15,,,,,,137555960.23,20421237.41,114338079.7,593741124.49,21296509.73,,,,39254.0,,59721.27,,,98975.27,55600371.58,,,,,118000.0,55718371.58,-55619396.31,,230589086.06,,35490241.0,,24361614.64,290440941.7,80410077.42,24249642.58,19568632.0,28174403.78,132834123.78,157606817.92,15465.19,123299396.53,61394732.57,184694129.1,60971302.97,,423429.6,184694129.1,定期报告,是,20240419,CNY,合并期末,2023-04-24T23:25:03
20220930,,408478220.2,,,,,,,,,,,15097790.5,46589973.35,470165984.05,250630790.8,,,,,,94806229.29,14920530.91,51713159.4,412070710.4,58095273.65,,,,47916.0,0.0,259721.27,,,307637.27,22659755.17,118000.0,,,,,22777755.17,-22470117.9,,0.0,,35890241.0,,13099817.07,48990058.07,41524368.37,22955033.22,4700000.0,18993029.69,83472431.28,-34482373.21,9149.34,1151931.88,61394732.57,,,,,62546664.45,定期报告,未审计,20231024,CNY,合并期末,2022-10-27T17:25:05
20220630,,290175689.75,,,,,,,,,,,12426889.75,24964182.13,327566761.63,171194184.49,,,,,,68611317.67,9533824.99,33703848.7,283043175.85,44523585.78,,,,35662.0,0.0,259721.27,,,295383.27,14142348.3,,,,,,14142348.3,-13846965.03,,0.0,,32500000.0,,6144017.07,38644017.07,38880870.67,13968806.6,4700000.0,6269154.35,59118831.62,-20474814.55,2864.75,10204670.95,61394732.57,71599403.52,60971302.97,,423429.6,71599403.52,定期报告,未审计,20230829,CNY,合并期末,2022-08-29T22:20:09
20220331,,142442159.2,,,,,,,,,,,880871.79,29261183.17,172584214.16,109306562.71,,,,,,42031904.14,3800306.61,22669534.83,177808308.29,-5224094.13,,,,27000.0,,160418.5,,,187418.5,2208688.3,,,,,,2208688.3,-2021269.8,,,,695000.0,,432087.07,1127087.07,11998312.7,1360419.08,,3281812.47,16640544.25,-15513457.18,-90.32,-22758911.43,61394732.57,,,,,38635821.14,定期报告,未审计,20230425,CNY,合并期末,2022-04-21T23:10:03
20211231,,559176544.25,,,,,,,,,,,5914171.18,93096142.96,658186858.39,358897368.29,,,,,,128743543.24,30374474.35,134194972.88,652210358.76,5976499.63,,373660.36,,1202937.6,836963.89,5482884.68,,,7896446.53,42904527.9,,,,,822715.67,43727243.57,-35830797.04,,78000.0,78000.0,142708025.32,,148406071.91,291192097.23,135325729.0,32933403.43,,88744771.58,257003904.01,34188193.22,-21169.72,4312726.09,57082006.48,60971302.97,57082006.48,423429.6,,61394732.57,定期报告,是,20230425,CNY,合并期末,2022-04-21T23:10:03
20210930,,397162658.61,,,,,,,,,,,3663283.06,70506788.79,471332730.46,281361517.11,,,,,,107298717.14,26395222.88,65963159.27,481018616.4,-9685885.94,,373659.36,,1205887.6,14248.22,3450000.0,,,5043795.18,35019982.09,50000.0,,,,,35069982.09,-30026186.91,,78000.0,78000.0,99904029.42,,136012000.0,235994029.42,117691733.79,9417973.7,,78238235.58,205347943.07,30646086.35,11755.94,-9054230.56,57082006.48,,,,,48027775.92,定期报告,未审计,20221028,CNY,合并期末,2021-10-28T17:55:04
