报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,902804807.23,,,,,,,,,,,,154590057.95,1057394865.18,1270186838.92,,,,,,426773783.02,17271944.73,170716787.6,1884949354.27,-827554489.09,,1578452.74,6847777.1,3936341.0,,1078602.78,,,13441173.62,70178745.19,18268200.0,,,,9062800.29,97509745.48,-84068571.86,,1862607.38,1862607.38,1817712023.37,,2400000.0,1821974630.75,1364444700.12,86903097.48,510000.0,143940083.39,1595287880.99,226686749.76,-7240198.32,-692176509.51,2871962965.61,,,,,2179786456.1,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T20:02:06
20251231,,7515258215.0,,,,,,,,,,,,345183876.32,7860442091.32,4702015893.27,,,,,,1207392187.01,72569300.89,1126592087.28,7108569468.45,751872622.87,,159283001.36,3439327.07,20919544.09,11953593.15,89431229.38,,,285026695.05,475152878.55,6000900.0,,96459548.26,,207825110.5,785438437.31,-500411742.26,,2201156753.63,1008356758.82,10229316464.63,,139498367.9,12569971586.16,11019216101.16,674615579.13,128862642.71,900426128.16,12594257808.45,-24286222.29,-16450397.28,210724261.04,2661238704.57,2871962965.61,2661238704.57,,,2871962965.61,定期报告,是,20260418,CNY,合并期末,2026-04-17T21:00:08
20250930,,5311071105.47,,,,,,,,,,,,253220932.98,5564292038.45,3260417635.01,,,,,,943422920.89,57736276.86,646689958.34,4908266791.1,656025247.35,,6180461.36,1839327.07,14723643.64,6148053.41,87532895.42,,,116424380.9,309126181.95,3621000.0,,28692090.0,,102734242.34,444173514.29,-327749133.39,,1197299994.81,4500000.0,7870597077.39,,,9067897072.2,8764214597.8,566188666.98,92100454.2,46403583.25,9376806848.03,-308909775.83,-13187021.78,6179316.35,2661238704.57,,,,,2667418020.92,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T20:12:17
20250630,,2255579362.68,,,,,,,,,,,,170779856.6,2426359219.28,2302082512.25,,,,,,651402340.18,42364327.95,368691128.15,3364540308.53,-938181089.25,,831249.0,1781267.59,5568235.93,6148053.41,101839192.83,,,116167998.76,230746190.49,3621000.0,,,,,234367190.49,-118199191.73,,1197299994.81,4500000.0,4366655794.87,,,5563955789.68,5258945338.54,271651768.22,43076937.04,33895305.14,5564492411.9,-536622.22,40197534.78,-1016719368.42,2661238704.57,1644519336.15,2661238704.57,,,1644519336.15,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T19:02:05
20250331,,864476955.51,,,,,,,,,,,,63133566.27,927610521.78,1241428179.2,,,,,,404842508.2,21969344.56,198496619.35,1866736651.31,-939126129.53,,,1703019.57,1598177.82,6500000.0,,,,9801197.39,81301845.19,3621000.0,,,,164343306.16,249266151.35,-239464953.96,,,,1694670603.51,,,1694670603.51,1146415040.18,96660966.13,,11143977.45,1254219983.76,440450619.75,23291248.48,-714849215.26,2661238704.57,,,,,1946389489.31,定期报告,未审计,20260429,CNY,合并期末,2025-04-26T00:54:10
20241231,,7822499582.65,,,,,,,,,,,721968.43,376339857.1,8199561408.18,5434330269.68,,,,,,1219353672.85,82796199.5,973808721.19,7710288863.22,489272544.96,,94512848.88,1515239.3,12639197.14,13504123.14,186343107.11,,,308514515.57,830919198.39,28254508.36,,38256120.0,,80000000.0,977429826.75,-668915311.18,,2163545.33,2163545.33,7269765263.33,,,7271928808.66,7327189861.03,772496270.62,159189069.7,164381242.27,8264067373.92,-992138565.26,-43752870.8,-1215534202.28,3876772906.85,2661238704.57,3876772906.85,,,2661238704.57,定期报告,是,20260418,CNY,合并期末,2025-04-26T01:34:10
20240930,,4910039574.81,,,,,,,,,,,721968.43,254977314.65,5165738857.89,3878104939.43,,,,,,927177331.99,71070408.92,718790733.71,5595143414.05,-429404556.16,,12472668.34,3341318.42,9128588.59,9512407.78,30493585.0,,,64948568.13,644370346.11,29774833.13,,38256120.0,,192607112.81,905008412.05,-840059843.92,,2163545.37,2050000.0,6864788176.8,,,6866951722.17,5665227098.46,585939342.66,56651286.94,149775069.29,6400941510.41,466010211.76,-71549043.76,-875003232.08,3876772906.85,,,,,3001769674.77,定期报告,未审计,20251030,CNY,合并期末,2024-10-30T22:05:10
20240630,,1889790898.78,,,,,,,,,,,706699.76,174704988.51,2065202587.05,2881749336.26,,,,,,719194705.98,64122156.96,381862165.41,4046928364.61,-1981725777.56,,,1238305.42,8472148.93,8011544.64,55455196.19,,,73177195.18,482963183.91,14810766.68,,,,,497773950.59,-424596755.41,,363545.37,250000.0,6269726864.08,,,6270090409.45,4911477773.55,419669972.05,22423872.0,103195004.97,5434342750.57,835747658.88,-3809229.66,-1574384103.75,3876772906.85,2302388803.1,3876772906.85,,,2302388803.1,定期报告,未审计,20250823,CNY,合并期末,2024-08-28T16:55:06
20240331,,813833777.42,,,,,,,,,,,706699.76,49503842.91,864044320.09,1195485244.36,,,,,,439132802.6,39054879.07,277821672.09,1951494598.12,-1087450278.03,,1544200.0,59545.42,3305429.24,,154601002.24,,,159510176.9,248284358.96,12828791.25,,,,,261113150.21,-101602973.31,,,,2338099607.67,,,2338099607.67,1798635897.7,173384755.98,46667.61,21156776.4,1993177430.08,344922177.59,10114667.25,-834016406.5,3876772906.85,,,,,3042756500.35,定期报告,未审计,20250426,CNY,合并期末,2024-04-28T16:30:10
20231231,,9349232522.91,,,,,,,,,,,6150007.8,631405595.69,9986788126.4,6749826879.75,,,,,,1327349767.51,176344011.64,1013792239.68,9267312898.58,719475227.82,,14477500.0,13980668.87,4472825.07,10861613.51,361014650.34,,,404807257.79,1451729989.89,149912719.47,,906961925.81,,133452242.34,2642056877.51,-2237249619.72,,106019.73,106019.73,10247524098.4,,,10247630118.13,6560921720.0,449544760.54,77552070.48,944397170.22,7954863650.76,2292766467.37,-13666515.24,761325560.23,3115447346.62,3876772906.85,3115447346.62,,,3876772906.85,定期报告,是,20250426,CNY,合并期末,2024-04-28T21:50:06
