报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,3577012000.0,2794502000.0,5561791000.0,2767289000.0,387441000.0,410567000.0,23126000.0,,,,10604000.0,,316038000.0,20869000.0,0.0,10604000.0,,,65902000.0,187000.0,-21000.0,2359000.0,1943749000.0,37393000.0,954138000.0,,951960000.0,0.0,,,,258000.0,1633263000.0,742000.0,,2211000.0,,1631794000.0,65145000.0,,1566649000.0,1566649000.0,,1563708000.0,2941000.0,,,,,,,,,,,,,,,,,,,,126110000.0,126110000.0,,,,,,126110000.0,2150000.0,,96960000.0,,27000000.0,,,,,,1692759000.0,1689818000.0,2941000.0,0.23,0.23,定期报告,未审计,20260423,CNY,合并期末,2026-04-22T19:58:06
20251231,13135164000.0,10519096000.0,21799505000.0,11280409000.0,1197964000.0,1343432000.0,145468000.0,,,,65982000.0,,1898282000.0,156990000.0,2966000.0,65982000.0,,,-649071000.0,4542000.0,36125000.0,62244000.0,7359484000.0,137577000.0,3704983000.0,,3495057000.0,3240000.0,,,,18627000.0,5775680000.0,10785000.0,,13352000.0,,5773113000.0,60769000.0,,5712344000.0,,,5713492000.0,-1148000.0,10296433000.0,,16009925000.0,,,570781000.0,,1430952000.0,,,,,,14008192000.0,,,1419774000.0,,12270549000.0,-1961480000.0,-1961480000.0,18463000.0,5044000.0,,13419000.0,,-1979943000.0,-22744000.0,,-1752166000.0,,-205033000.0,,,,,,3750864000.0,3752012000.0,-1148000.0,1.0,0.89,定期报告,是,20260423,CNY,合并期末,2026-04-22T20:02:05
20250930,9923909000.0,7764677000.0,16255024000.0,8490347000.0,1036036000.0,1136772000.0,100736000.0,,,,48626000.0,,1470996000.0,117543000.0,2966000.0,48626000.0,,,-491640000.0,2720000.0,35415000.0,57079000.0,5932421000.0,103977000.0,2561597000.0,,3254033000.0,3240000.0,,,,9574000.0,3991488000.0,9673000.0,,9109000.0,,3992052000.0,16787000.0,,3975265000.0,3975265000.0,,3963460000.0,11805000.0,,,,,,,,,,,,,,,,,,,,-1933283000.0,-1933283000.0,-2702000.0,-2702000.0,,,,-1930581000.0,-25434000.0,,-1656927000.0,,-248220000.0,,,,,,2041982000.0,2030177000.0,11805000.0,0.72,0.61,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:56:05
20250630,6781678000.0,4985974000.0,10689909000.0,5703935000.0,816658000.0,876491000.0,59833000.0,,,,33687000.0,,1109655000.0,89163000.0,2966000.0,33687000.0,,,-235061000.0,2261000.0,22550000.0,45954000.0,4028575000.0,69074000.0,1687567000.0,,2270706000.0,,,,,1228000.0,2753103000.0,3870000.0,,2285000.0,,2754688000.0,27285000.0,,2727403000.0,,,2734365000.0,-6962000.0,10296433000.0,,13030798000.0,,,,,,,,,,,13030798000.0,,,675159000.0,,12206165000.0,-963060000.0,-963060000.0,-2702000.0,-2702000.0,,,,-960358000.0,-16774000.0,,-644052000.0,,-299532000.0,,,,,,1764343000.0,1771305000.0,-6962000.0,0.54,0.44,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:14:04
20250331,3165053000.0,2390629000.0,5241598000.0,2850969000.0,387375000.0,414129000.0,26754000.0,,,,14250000.0,,583024000.0,26710000.0,2966000.0,14250000.0,,,-260691000.0,881000.0,24988000.0,24597000.0,1758181000.0,34362000.0,862405000.0,,861148000.0,0.0,,,,266000.0,1406872000.0,1409000.0,,734000.0,,1407547000.0,43261000.0,,1364286000.0,1364286000.0,,1371611000.0,-7325000.0,,,,,,,,,,,,,,,,,,,,-1281812000.0,-1281812000.0,,,,,,-1281812000.0,-11734000.0,,-1270078000.0,,0.0,,,,,,82474000.0,89799000.0,-7325000.0,0.26,0.21,定期报告,未审计,20260423,CNY,合并期末,2025-04-25T19:10:06
20241231,12495810000.0,9030721000.0,20974914000.0,11944193000.0,1264084000.0,1412380000.0,148296000.0,,,,55283000.0,,1745730000.0,151202000.0,22000.0,55283000.0,,,260656000.0,6860000.0,-480000.0,132956000.0,7336473000.0,144512000.0,3412863000.0,,3627436000.0,140000000.0,,,,11662000.0,5159337000.0,7041000.0,,9822000.0,,5156556000.0,211793000.0,,4944763000.0,,,4986289000.0,-41526000.0,9055577000.0,,14041866000.0,,,493754000.0,,1244940000.0,,,,,,12303172000.0,,,1677739000.0,,10296433000.0,2922593000.0,2922593000.0,50485000.0,-14339000.0,,64824000.0,,2872108000.0,31218000.0,,2170420000.0,,670470000.0,,,,,,7867356000.0,7908882000.0,-41526000.0,0.97,0.8,定期报告,是,20260423,CNY,合并期末,2025-04-25T19:42:15
20240930,9484825000.0,6618659000.0,15566839000.0,8948180000.0,1050809000.0,1158949000.0,108140000.0,,,,42537000.0,,1177743000.0,109170000.0,22000.0,42537000.0,,,481411000.0,4661000.0,-207000.0,109212000.0,5990545000.0,110242000.0,2398659000.0,,3338317000.0,140000000.0,,,,3327000.0,3494280000.0,4222000.0,,7209000.0,,3491293000.0,68529000.0,,3422764000.0,3422764000.0,,3442308000.0,-19544000.0,,,,,,,,,,,,,,,,,,,,819641000.0,819641000.0,63969000.0,-855000.0,,64824000.0,,755672000.0,14377000.0,,683041000.0,,58254000.0,,,,,,4242405000.0,4261949000.0,-19544000.0,0.66,0.55,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T19:35:06
20240630,6412222000.0,4401129000.0,10366983000.0,5965854000.0,718631000.0,795870000.0,77239000.0,,,,28968000.0,,857856000.0,81787000.0,,28968000.0,,,321097000.0,4152000.0,-83000.0,80472000.0,4004680000.0,74593000.0,1586379000.0,,2195877000.0,140000000.0,,,,7831000.0,2407542000.0,3061000.0,,5595000.0,,2405008000.0,59385000.0,,2345623000.0,,,2347397000.0,-1774000.0,9055577000.0,,11402974000.0,,,,,,,,,,,11402974000.0,,,1063691000.0,,10219283000.0,611113000.0,611113000.0,63969000.0,-855000.0,,64824000.0,,547144000.0,14039000.0,,703318000.0,,-170213000.0,,,,,,2956736000.0,2958510000.0,-1774000.0,0.46,0.38,定期报告,未审计,20250829,CNY,合并期末,2024-08-23T18:50:05
20240331,3022280000.0,2215817000.0,5176909000.0,2961092000.0,356631000.0,384652000.0,28021000.0,,,,10916000.0,,307841000.0,23660000.0,,10916000.0,,,94257000.0,2170000.0,0.0,34648000.0,1805824000.0,32526000.0,813726000.0,,938192000.0,20000000.0,,,,1380000.0,1216456000.0,431000.0,,1210000.0,,1215677000.0,36442000.0,,1179235000.0,1179235000.0,,1177668000.0,1567000.0,,,,,,,,,,,,,,,,,,,,293091000.0,293091000.0,,,,,,293091000.0,7366000.0,,285725000.0,,,,,,,,1472326000.0,1470759000.0,1567000.0,0.22,0.18,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T19:05:05
20231231,11951862000.0,8877347000.0,19612261000.0,10734914000.0,1118983000.0,1265353000.0,146370000.0,,,,68864000.0,,1549444000.0,152132000.0,105640000.0,68864000.0,,,101925000.0,7795000.0,-7945000.0,235449000.0,7529685000.0,125094000.0,3145600000.0,,4144561000.0,102596000.0,,,,11834000.0,4422177000.0,13710000.0,,22860000.0,,4413027000.0,143944000.0,,4269083000.0,4269083000.0,,4233751000.0,35332000.0,7485517000.0,,11719268000.0,,,406054000.0,,1150583000.0,,,,,,10162631000.0,,,852054000.0,,9055577000.0,479461000.0,479461000.0,-8327000.0,-8327000.0,,356358000.0,,487788000.0,3856000.0,,356358000.0,,127574000.0,,,,,,4748544000.0,4713212000.0,35332000.0,0.87,0.7,定期报告,是,20250426,CNY,合并期末,2024-04-26T20:25:04
