报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,4341947000.0,3021208000.0,6027296000.0,3006088000.0,652040000.0,751203000.0,99163000.0,,,,-23430000.0,,448491000.0,,123425000.0,-23430000.0,,,233889000.0,292000.0,8524000.0,933000.0,2411366000.0,46743000.0,973353000.0,,1387943000.0,,,,,3327000.0,1930581000.0,5652000.0,,2584000.0,,1933649000.0,362339000.0,,1571310000.0,,,1524210000.0,47100000.0,,,,,,,,,,,,,,,,,,,,252393000.0,252393000.0,-888000.0,,,-888000.0,,253281000.0,,,145271000.0,,108010000.0,,,,,,1823703000.0,1776603000.0,47100000.0,0.26,0.26,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T22:12:03
20251231,14572778000.0,11069992000.0,23191992000.0,12122000000.0,1451525000.0,1882475000.0,430950000.0,,,,-100763000.0,,2299269000.0,,423502000.0,-100763000.0,,,-174163000.0,1358000.0,498000.0,25062000.0,8343716000.0,173699000.0,4608302000.0,,3533201000.0,1637000.0,,,,26877000.0,6229062000.0,33028000.0,,18255000.0,,6243835000.0,887234000.0,,5356601000.0,,,5187741000.0,168860000.0,6695179000.0,,11882920000.0,,,497223000.0,,1721565000.0,,,,,,9664132000.0,,,1164457000.0,,8475970000.0,-788345000.0,-788345000.0,2100000.0,2100000.0,,,,-793385000.0,,,-1325470000.0,,532085000.0,,,,,,4568256000.0,4399396000.0,168860000.0,0.85,0.85,定期报告,是,20260327,CNY,合并期末,2026-03-26T20:58:05
20250930,11013165000.0,8138860000.0,17216365000.0,9077505000.0,1231733000.0,1537609000.0,305876000.0,,,,-79362000.0,,1897847000.0,,423502000.0,-79362000.0,,,-208021000.0,1026000.0,221000.0,30861000.0,6325075000.0,134246000.0,3014227000.0,,3160410000.0,1637000.0,,,,14555000.0,4688090000.0,10956000.0,,4826000.0,,4694220000.0,569450000.0,,4124770000.0,,,3991866000.0,132904000.0,,,,,,,,,,,,,,,,,,,,-656413000.0,-656413000.0,3849000.0,368000.0,,3481000.0,,-660262000.0,,,-1260838000.0,,600576000.0,,,,,,3468357000.0,3335453000.0,132904000.0,0.65,0.65,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T20:10:03
20250630,7662414000.0,5361767000.0,11349804000.0,5988037000.0,807464000.0,1038183000.0,230719000.0,,,,-48017000.0,,1509330000.0,,342534000.0,-48017000.0,,,1155000.0,698000.0,-727000.0,30744000.0,4058393000.0,91559000.0,1724443000.0,,2232351000.0,1299000.0,,,,8741000.0,3604021000.0,8371000.0,,4034000.0,,3608358000.0,456256000.0,,3152102000.0,,,3064683000.0,87419000.0,6695179000.0,,9759862000.0,,,,,,,,,,,9759862000.0,,,931257000.0,,8828605000.0,12257000.0,12257000.0,398000.0,398000.0,,,,11859000.0,,,-573452000.0,,585311000.0,,,,,,3164359000.0,3076940000.0,87419000.0,0.53,0.53,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T21:32:04
20250331,4046601000.0,2650285000.0,5610920000.0,2960635000.0,437324000.0,558492000.0,121168000.0,,,,-29066000.0,,1028357000.0,,363086000.0,-29066000.0,,,-70931000.0,351000.0,-347000.0,30628000.0,2647290000.0,44109000.0,967094000.0,,1632794000.0,,,,,3293000.0,1399311000.0,1910000.0,,3865000.0,,1397356000.0,95157000.0,,1302199000.0,,,1258058000.0,44141000.0,,,,,,,,,,,,,,,,,,,,-283010000.0,-283010000.0,-30000.0,-30000.0,,,,-282980000.0,,,-835123000.0,,552143000.0,,,,,,1019189000.0,975048000.0,44141000.0,0.22,0.22,定期报告,未审计,20260429,CNY,合并期末,2025-04-28T20:26:05
20241231,13497534000.0,9873824000.0,22421432000.0,12547608000.0,1509553000.0,1993954000.0,484401000.0,,,,-174693000.0,,1714486000.0,,,-174693000.0,,,325188000.0,130146000.0,12002000.0,107028000.0,8514667000.0,167428000.0,4717131000.0,,3533691000.0,1312000.0,,,,95105000.0,4982867000.0,23695000.0,,11433000.0,,4995129000.0,590408000.0,,4404721000.0,,,4264120000.0,140601000.0,5011018000.0,,9275138000.0,,,388040000.0,,1002684000.0,,,,,,7884414000.0,,,1164457000.0,,6695179000.0,1769322000.0,1769322000.0,-10733000.0,-10733000.0,,,,1696267000.0,,,1459373000.0,,236894000.0,,,,,,6174043000.0,6033442000.0,140601000.0,0.69,0.69,定期报告,是,20260327,CNY,合并期末,2025-03-26T18:50:02
20240930,10486189000.0,7266640000.0,16627115000.0,9360475000.0,1276674000.0,1627716000.0,351042000.0,,,,-134181000.0,,1002622000.0,,,-134181000.0,,,839287000.0,129752000.0,13446000.0,91949000.0,6294498000.0,126357000.0,2972745000.0,,3100291000.0,,,,,95105000.0,4191691000.0,15589000.0,,8008000.0,,4199272000.0,639073000.0,,3560199000.0,,,3454928000.0,105271000.0,,,,,,,,,,,,,,,,,,,,1259788000.0,1259788000.0,72471000.0,-6435000.0,,78906000.0,,1187317000.0,,,727688000.0,,459629000.0,,,,,,4819987000.0,4714716000.0,105271000.0,0.55,0.55,定期报告,未审计,20251029,CNY,合并期末,2024-10-28T21:35:13
20240630,7128085000.0,4778993000.0,10990839000.0,6211846000.0,931139000.0,1161572000.0,230433000.0,,,,-81890000.0,,778277000.0,,,-81890000.0,,,519741000.0,129355000.0,13824000.0,58646000.0,3889208000.0,83340000.0,1791129000.0,,1919634000.0,,,,,95105000.0,3238877000.0,729000.0,,6362000.0,,3233244000.0,521860000.0,,2711384000.0,,,2640917000.0,70467000.0,5011018000.0,,7651935000.0,,,,,,,,,,,7651935000.0,,,931257000.0,,6695900000.0,1185367000.0,1185367000.0,-3968000.0,-3968000.0,,,,1110429000.0,,,986633000.0,,123796000.0,,,,,,3896751000.0,3826284000.0,70467000.0,0.45,0.45,定期报告,未审计,20250829,CNY,合并期末,2024-08-28T20:45:04
20240331,3689255000.0,2366896000.0,5496397000.0,3129501000.0,530598000.0,662343000.0,131745000.0,,,,-35328000.0,,356277000.0,,,-35328000.0,,,446358000.0,403000.0,14029000.0,10022000.0,2380786000.0,43280000.0,947483000.0,,1390023000.0,,,,,,1308469000.0,359000.0,,1436000.0,,1307392000.0,187555000.0,,1119837000.0,,,1080635000.0,39202000.0,,,,,,,,,,,,,,,,,,,,583663000.0,583663000.0,-4440000.0,-4440000.0,,,,588103000.0,,,491026000.0,,97077000.0,,,,,,1703500000.0,1664298000.0,39202000.0,0.19,0.19,定期报告,未审计,20250429,CNY,合并期末,2024-04-29T23:55:03
20231231,12472276000.0,9281969000.0,21140032000.0,11858063000.0,1586519000.0,2113031000.0,526512000.0,,,,-155909000.0,,1286375000.0,,,-155909000.0,,,323405000.0,2580000.0,27369000.0,119968000.0,8548209000.0,156268000.0,4360160000.0,,4014079000.0,17447000.0,,,,255000.0,3924067000.0,25732000.0,,16402000.0,,3933397000.0,261977000.0,,3671420000.0,,,3548599000.0,122821000.0,3822519000.0,,7371118000.0,,,329866000.0,,865777000.0,,,,,,6175475000.0,,,1164457000.0,,5011018000.0,863485000.0,863485000.0,-1965000.0,-1965000.0,,,,865450000.0,,,834836000.0,,30614000.0,,,,,,4534905000.0,4412084000.0,122821000.0,0.57,0.57,定期报告,是,20250327,CNY,合并期末,2024-03-28T22:25:03
