报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,12719150000.0,,,,,3485945000.0,,,,7200911000.0,,,,,3713437000.0,12809462000.0,,,,,,,,,,194130204000.0,198632643000.0,4792288000.0,,,,,,,,,,,1310830000.0,,13908704000.0,42165584000.0,,,,,,,,,73644000.0,925115000.0,,998759000.0,,,,,,,,112908000.0,107043000.0,,,1963511000.0,365191000.0,,294991639000.0,,,8147423000.0,,3243229000.0,742209000.0,2501020000.0,232687196000.0,,,,,,,,,,13597881000.0,,,,,,,,40643000.0,,,232553000.0,,,,,,,,,,93323000.0,,,15503469000.0,,,,,120494000.0,,71052000.0,,480074000.0,274217337000.0,,3661006000.0,329630000.0,,,2977481000.0,155824000.0,,,,3299448000.0,6823054000.0,,,3527859000.0,,,,20774302000.0,,294991639000.0,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T19:52:05
20251231,,12350860000.0,,,,,2783612000.0,,,,7063143000.0,,,,,185812000.0,10533346000.0,,,,,,,,,,190461756000.0,194907336000.0,4732025000.0,,,,,,,,,,,1291705000.0,,14062333000.0,48148123000.0,,,,,2248827000.0,1299791000.0,949036000.0,,61936000.0,949036000.0,,1010972000.0,,,,,,,,122500000.0,110712000.0,,,1924831000.0,293354000.0,,290343059000.0,,,7522642000.0,,5210896000.0,2209351000.0,3001545000.0,230042619000.0,,,,,,,,,,13878771000.0,,,,,,,,137917000.0,,,110533000.0,,,,,,,,,,80757000.0,,,12322535000.0,,,,,126609000.0,,53506000.0,,555485000.0,270042270000.0,,3661004000.0,329631000.0,,,2977476000.0,110908000.0,,,,3423894000.0,6823054000.0,,,2974822000.0,,,,20300789000.0,,290343059000.0,定期报告,是,20260424,CNY,合并期末,2026-04-23T19:52:05
20250930,,12185824000.0,,,,,4085575000.0,,,,7066827000.0,,,,,185657000.0,14775582000.0,,,,,,,,,,187845008000.0,192372601000.0,4803279000.0,,,,,,,,,,,1310633000.0,,11912213000.0,42972439000.0,,,,,,,,,56558000.0,958861000.0,,1015419000.0,,,,,,,,136088000.0,107723000.0,,,1880506000.0,554915000.0,,286034409000.0,,,6555999000.0,,4341399000.0,1189926000.0,3151473000.0,228670423000.0,,,,,,,,,,18323545000.0,,,,,,,,164814000.0,,,130866000.0,,,,,,,,,,70020000.0,,,6797605000.0,,,,,135849000.0,,46849000.0,,368572000.0,265605941000.0,,3660987000.0,329637000.0,,,2977421000.0,96169000.0,,,,3299448000.0,6823054000.0,,,3241752000.0,,,,20428468000.0,,286034409000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:10:04
20250630,,11376267000.0,,,,,3983414000.0,,,,3165585000.0,,,,,1310802000.0,9597525000.0,,,,,,,,,,187316570000.0,191792648000.0,4725010000.0,,,,,,,,,,,1271732000.0,,10078226000.0,40496399000.0,,,,,2245610000.0,1262579000.0,983031000.0,,56999000.0,983031000.0,,1040030000.0,,,,,,,,133492000.0,110876000.0,,,1878850000.0,330227000.0,,272089995000.0,,,6564509000.0,,2893457000.0,1542856000.0,1350601000.0,219935430000.0,,,,,,,,,,6925584000.0,,,,,,,,152090000.0,,,198018000.0,,,,,,,,,,52051000.0,,,14409040000.0,,,,,131538000.0,,120419000.0,,326601000.0,251708737000.0,,3660984000.0,329638000.0,,,2977412000.0,340379000.0,,,,3299449000.0,6823054000.0,,,2950342000.0,,,,20381258000.0,,272089995000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:16:04
20250331,,15746762000.0,,,,,2366012000.0,,,,1960796000.0,,,,,232861000.0,1410792000.0,,,,,,,,,,186694006000.0,191166049000.0,4794446000.0,,,,,,,,,,,1236586000.0,,11569077000.0,55628374000.0,,,600000.0,,,,,,40186000.0,1007972000.0,,1048158000.0,,,,,,,,141308000.0,113141000.0,,,1896091000.0,209179000.0,,280253743000.0,,,6374670000.0,,11942144000.0,8720277000.0,3221867000.0,226092424000.0,,,,,,,,,,210478000.0,,,,,,,,52949000.0,,,170332000.0,,,,,,,,,,73174000.0,,,14605155000.0,,,,,142011000.0,,106383000.0,,486784000.0,260256504000.0,,3660985000.0,329638000.0,,,2977412000.0,264026000.0,,,,3137096000.0,6092468000.0,,,3535614000.0,,,,19997239000.0,,280253743000.0,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T20:10:11
20241231,,12141699000.0,,,,,3445256000.0,,,,1109713000.0,,,,,1245082000.0,10528342000.0,,,,,,,,,,184527361000.0,188851782000.0,4618071000.0,,,,,,,,,,,1241950000.0,,12295716000.0,40032616000.0,,,600000.0,,2251217000.0,1219360000.0,1031857000.0,,38213000.0,1031857000.0,,1070070000.0,,,,,,,,145541000.0,116961000.0,,,1850679000.0,192625000.0,,269944211000.0,,,5988920000.0,,5170501000.0,827711000.0,4342790000.0,215297447000.0,,,,,,,,,,5616445000.0,,,,,,,,142332000.0,,,253142000.0,,,,,,,,,,85555000.0,,,16521948000.0,,,,,148797000.0,,196980000.0,,585984000.0,250008051000.0,,3660983000.0,329638000.0,,,2977408000.0,624719000.0,,,,3137096000.0,6092468000.0,,,3113848000.0,,,,19936160000.0,,269944211000.0,定期报告,是,20260424,CNY,合并期末,2025-04-24T19:56:05
20240930,,11570845000.0,,,,,3335333000.0,,,,3317386000.0,,,,,1257444000.0,16721202000.0,,,,,,,,,,182846443000.0,187691859000.0,5263255000.0,,,,,,,,,,,1212257000.0,,10983779000.0,36305211000.0,,4000.0,600000.0,,,,,,19868000.0,1069045000.0,,1088913000.0,,,,,,,,158067000.0,111357000.0,,,1875296000.0,177934000.0,,270962071000.0,,,7651307000.0,,5685336000.0,1875942000.0,3809394000.0,216925968000.0,,,,,,,,,,5481778000.0,,,,,,,,56829000.0,,,219094000.0,,,,,,,,,,96668000.0,,,14491354000.0,,,,,157580000.0,,139671000.0,,451673000.0,251357258000.0,,3660981000.0,329639000.0,,,2977402000.0,382712000.0,,,,2974743000.0,6092468000.0,,,3186868000.0,,,,19604813000.0,,270962071000.0,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:15:04
20240630,,12586828000.0,,,,,2551928000.0,,,,1393845000.0,,,,,1635336000.0,17783991000.0,,,,,,,,,,180743881000.0,185705069000.0,5247888000.0,,,,,,,,,,,1164297000.0,,11310348000.0,36570951000.0,,2000.0,600000.0,,2279808000.0,1179749000.0,1100059000.0,,27765000.0,1100059000.0,,1127824000.0,,,,,,,,157314000.0,112875000.0,,,1896184000.0,268169000.0,,269304373000.0,,,7741698000.0,,8328159000.0,3453266000.0,4874893000.0,219541931000.0,,,,,,,,,,4083900000.0,,,,,,,,58088000.0,,,215391000.0,,,,,,,,,,90135000.0,,,9368961000.0,,,,,156822000.0,,138674000.0,,417732000.0,250141491000.0,,3660980000.0,329639000.0,,,2977398000.0,380517000.0,,,,2974743000.0,6092468000.0,,,2747137000.0,,,,19162882000.0,,269304373000.0,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T19:35:06
20240331,,11882761000.0,,,,,3394679000.0,,,,655891000.0,,,,,1015509000.0,8221973000.0,,,,,,,,,,178341336000.0,183314521000.0,5364941000.0,,,,,,,,,,,1162096000.0,,10132421000.0,43176783000.0,,,600000.0,,,,,,12380000.0,1125986000.0,,1138366000.0,,,,,,,,157891000.0,114484000.0,,,1893501000.0,309483000.0,,261597774000.0,,,8338339000.0,,6152928000.0,1477864000.0,4675064000.0,216518699000.0,,,,,,,,,,4972011000.0,,,,,,,,105770000.0,,,227893000.0,,,,,,,,,,32533000.0,,,5512408000.0,,,,,153981000.0,,112986000.0,,499875000.0,242627423000.0,,3660980000.0,329640000.0,,,2977397000.0,327925000.0,,,,2812875000.0,5364060000.0,,,3497474000.0,,,,18970351000.0,,261597774000.0,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T20:20:05
20231231,,10642366000.0,,,,,3218446000.0,,,,1162834000.0,,,,,554506000.0,4678482000.0,,,,,,,,,,172527155000.0,177221782000.0,4997260000.0,,,,,,,,,,,1130784000.0,,12226636000.0,38023015000.0,,71000.0,600000.0,,2283664000.0,1135693000.0,1147971000.0,,19774000.0,1147971000.0,,1167745000.0,,,,,,,,169518000.0,117157000.0,,,1823555000.0,221565000.0,,247664435000.0,,,8171534000.0,,7505748000.0,2802533000.0,4703215000.0,201465582000.0,,,,,,,,,,,,,,,,,,146323000.0,,,299355000.0,,,,,,,,,,71776000.0,,,10804164000.0,,,,,174387000.0,,90472000.0,,463175000.0,229192516000.0,,3660979000.0,329640000.0,,,2977395000.0,234870000.0,,,,2812875000.0,5364060000.0,,,3092100000.0,,,,18471919000.0,,247664435000.0,定期报告,是,20250425,CNY,合并期末,2024-04-25T20:20:05
