报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,23899509441.74,10698528336.23,3451078340.09,2226594928.69,,5477866320.45,,34953826398.5,1620600089.49,2671679284.97,2671679284.97,,,,,,337918579.45,,,,,48392426.08,,,2924143990.42,673077101.11,1624676690.51,3734744501.65,2570897295.28,,,,,,,376137298.02,,,376137298.02,,206767968.17,300368902.76,51424882.46,,,,1697353250.92,8347952689.17,94968415451.24,,2250799052.66,,7655382191.74,1970335941.11,269701253.3,2499501.95,9030174309.03,8203375.94,8203375.94,,41943416.86,56656123.25,,,,13011076528.18,290765000.0,,,,134603968.63,,,,27205434516.14,,,,,,29765983.98,238431461.85,617099705.14,4326188619.54,67139060949.3,,10073985234.0,,,,15910564662.08,,-1162018459.75,,327732074.22,964989510.49,,1283865945.51,,27399118966.55,430235535.39,27829354501.94,94968415451.24,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:30:12
20251231,,22144487357.6,9572435765.26,2119439241.0,1553674699.71,,5186170991.97,,35037788193.59,1563578098.96,2581220621.32,2581220621.32,,,,,,379130812.23,,,,,32398933.91,,,2913900652.16,645844559.37,1755490866.7,4120754974.44,2566801726.06,,,621068376.42,216199074.42,404869302.0,97273.04,404772028.96,,,404772028.96,,277756851.1,322301846.49,51424882.46,,,,1751419801.0,8368683013.18,92223365452.5,,2228219443.38,,7427838082.19,3420392602.21,514509001.14,32609531.26,6817276708.54,7058611.02,7058611.02,,185785400.54,98464127.31,,,,11035691942.16,,,,,132490852.1,,,,27065035554.54,,,,,,27883446.06,342608348.06,650122288.1,4379364818.86,64365350757.47,,10073985234.0,,,,15910564662.08,,-1170324203.95,,327732074.22,964989510.49,,1285137278.73,,27392084555.57,465930139.46,27858014695.03,92223365452.5,定期报告,是,20260430,CNY,合并期末,2026-04-29T19:30:12
20250930,,21193960812.31,9380504639.48,2839856537.74,2071635186.2,,5307281035.8,,34119117732.69,3400127475.44,2733862159.09,2733862159.09,,,,,,359219698.24,,,,,18230580.15,,,2929868457.1,649628272.24,1872965185.86,3934532405.36,1548741871.99,,,,,,,411112891.27,,,411112891.27,,305762309.94,309905616.2,51424882.46,,,,1731241910.81,8778895403.75,92495735238.44,,2245491686.46,,5724029643.85,3836012218.36,963986064.2,21498658.74,5669310610.18,5868385.03,5868385.03,,262304583.59,81319646.23,,,,11333198042.05,,,,,127052168.23,,,,28867288148.96,,,,,,23459032.46,359837488.08,648964187.22,4401384806.87,64571005370.51,,10141772224.0,,,,16095367534.22,252589862.14,-1133977797.43,,327732074.22,940609645.23,,1311648292.2,,27430562110.3,494167757.63,27924729867.93,92495735238.44,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:24:05
20250630,,24234265542.55,8770778176.8,2680352678.07,1755407904.81,,3885530809.79,,35662561748.13,2046972682.97,2885225650.55,2885225650.55,,,,,,282751750.73,,,,,46556097.33,,,2905706744.71,655273188.45,1735732455.7,6049443307.33,2050602368.73,,,621630565.67,204703078.03,416927487.64,97273.04,416830214.6,,,416830214.6,,334063104.61,321387844.9,51424882.46,,,,1702749830.11,8744400594.42,96691831496.14,,2243866637.56,,5688710213.71,4050010030.05,471223816.02,22992541.87,9531226016.22,4710571.5,4710571.5,,171618524.02,65341480.25,,,,10410903816.12,,,,,110865916.25,,,,30271847654.66,,,,,,22841027.7,379507119.36,648271623.53,4609184896.01,68703121884.83,,10141772224.0,,,,16095367534.22,252589862.14,-1063898187.05,,327732074.22,940609645.23,,1196847551.03,,27385840979.51,602868631.8,27988709611.31,96691831496.14,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T16:40:02
20250331,,21850825905.31,8983202898.07,2792253034.95,2223671503.52,,4225180384.86,,34637541368.44,2327611563.36,2927672260.33,2927672260.33,,,,,,266817804.35,,,,,48406901.58,,,2900721506.36,669091253.78,1427797530.61,4894844481.36,1305803477.02,,,,,,,413667861.69,,,413667861.69,,376340812.3,331132924.44,51424882.46,,,,1716913767.27,8794443458.78,91958491179.25,,2269460996.34,,5253799347.96,3351056284.43,737085010.14,10211100.78,3807579841.91,4461447.93,4461447.93,,92665905.73,54134782.13,,,,10666581821.72,,,,,100314043.5,,,,35843283739.07,,,,,,30955816.85,428157206.82,640912847.88,4498442792.98,67789102986.17,,8665757464.0,,,,13590215295.31,252589862.14,-1057981466.93,,327732074.22,940609645.23,,1175903618.73,,23389646768.42,779741424.66,24169388193.08,91958491179.25,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T20:10:05
20241231,,23930360022.4,10142903260.69,2958781766.87,2366203270.49,,4486549560.24,,37680091310.59,2118924601.34,3311172611.87,3311172611.87,,,,,,244017430.0,,,,,82608754.17,,,2874146981.41,681680832.43,1454180615.09,5201342598.87,1189600588.65,,,603317379.22,187177467.06,416139912.16,97273.04,416042639.12,,,416042639.12,,397696539.71,319851915.26,51424882.46,,,,1713057612.01,8784020147.47,97895551409.96,,1722330699.27,,5221466909.59,3581090052.19,455437663.54,27278435.66,6535530652.95,9864919.0,9864919.0,,72477632.89,69831904.13,,,,12359153604.28,,,,,100314043.5,,,,37856694637.83,,,,,,34420457.34,440802259.4,649400681.74,4577605711.11,73713700264.42,,8665757464.0,,,,13590215295.31,252589862.14,-1010015876.53,,327732074.22,940609645.23,,1155091019.25,,23416799759.34,765051386.2,24181851145.54,97895551409.96,定期报告,是,20260430,CNY,合并期末,2025-04-29T20:10:05
20240930,,20585722166.16,8520081318.57,2251982092.67,1554516187.5,,4019158139.16,,39948662440.49,2065742038.2,2361946550.83,2361946550.83,,,,,,343200822.93,,,,,69129895.09,,,2849700880.88,694357523.77,904977783.17,4357050319.3,1512664989.24,,,,,,,418040823.61,,,418040823.61,,344311813.35,292758581.51,51424882.46,,,,1418958012.62,9107642225.22,93597431980.66,,1714378571.86,,1026958904.12,4817446278.28,567310084.77,47208004.48,6485696645.56,7714111.57,7714111.57,,55367786.39,42870100.65,,,,9475571227.45,,,,,11751712.6,,,,39601831634.77,,,,,,28605646.25,397077466.8,514324114.12,4903029846.25,69697142135.92,,8665757464.0,,,,13586512417.6,252589862.14,-872955752.97,,327732074.22,918347899.35,,674808830.3,,23047613070.36,852676774.38,23900289844.74,93597431980.66,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T18:42:04
20240630,,23497991583.97,7070830239.15,1815822180.2,1016578863.23,,3576687277.6,,38672011454.41,2660748130.05,2216079589.68,2216079589.68,,,,,,224724177.07,,,,,215367171.75,,,2843385751.0,700947048.61,1088557900.12,3853894739.73,1525663344.31,,,599389946.17,173829798.31,425560147.86,97273.04,425462874.82,,,425462874.82,,404574085.35,301501924.48,51424882.46,,,,1388958102.52,9058277864.13,94522080082.26,,1735036065.2,,1019397260.28,4115360777.26,582380803.24,40508193.92,6908029352.04,5411654.24,5411654.24,,74097305.92,58864096.14,,,,7694919810.17,,,,,7355373.97,,,,42290858195.25,,,,,,26424345.63,442693996.62,477199677.05,4917808748.99,70396345655.92,,8665757464.0,,,,13586512417.6,252589862.14,-800216064.04,,327732074.22,918076578.19,,891460884.72,,23336733492.55,789000933.79,24125734426.34,94522080082.26,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T17:22:02
20240331,,24349812729.08,7656462903.08,2760111723.27,1865713514.0,,3736318337.85,,37936225149.41,2535973564.04,2212417551.64,2212417551.64,,,,,,526119416.82,,,,,174986709.32,,,2842531299.05,684138712.43,1679250695.76,3318284688.56,1556563867.36,,,,,,,453441970.36,,,453441970.36,,427083696.78,315027020.41,51424882.46,,,,1393979590.3,11176114243.85,98129805848.75,,1588296926.91,,2282814375.32,3776481144.43,725365683.12,57716691.88,6325659386.23,4553108.75,4553108.75,,75768507.34,59857604.3,,,,9291445825.53,,,,,6872017.17,,,,43854517605.99,,,,,,35042506.13,476807317.99,450910638.39,4942285780.47,73954395119.95,,8665757464.0,,,,13586512417.6,252589862.14,-818012638.31,,327732074.22,917760817.58,,842015880.74,,23269176153.69,906234575.11,24175410728.8,98129805848.75,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:12:03
20231231,,23080375380.45,6110590462.27,2541455888.04,1931396634.24,,4082847729.01,,38389480964.05,2489669877.29,3094815874.44,3094815874.44,,,,,,556729165.21,,,,,144452241.62,,,2837280707.33,689632390.25,1880260843.07,3751278547.22,1568996265.92,,,625130440.26,168416855.95,456713584.31,97273.04,456616311.27,,,456616311.27,,457148798.23,326074449.73,51424882.46,,,,1400287832.65,11749191963.39,99548020111.63,,1466264655.3,,2458235628.62,3959960066.65,640798039.97,115394208.05,7286245759.18,4027681.12,4027681.12,,222317081.64,55679684.37,,,,8009226121.14,,,,,6872017.17,,,,44615534543.34,,,,,,34040366.67,489840964.5,424970627.22,5172607794.08,74962015239.02,,8665757464.0,,,,13586512417.6,252589862.14,-821147025.21,,327732074.22,917511149.99,,1217804571.06,,23641580789.52,944424083.09,24586004872.61,99548020111.63,定期报告,是,20250430,CNY,合并期末,2024-04-29T19:12:03
20230930,,18486654226.49,6752939305.5,2814850781.5,2258413610.79,,4296794519.1,,36747996484.61,2540086357.3,4119153400.8,4119153400.8,,,,,,534758592.86,,,,,145503074.97,,,2843246116.76,627110671.11,1869615134.84,4078958352.48,1581844184.0,,,,,,,504553241.34,,,504553241.34,,537104873.79,312194955.09,51424882.46,,,,1106144236.48,15314168331.28,98512162417.26,,1300881186.31,,5912348598.71,3580543794.41,2125423824.1,51124253.73,6415059834.62,3475351.51,3475351.51,,46807428.69,31434157.41,,,,9465932568.87,,,,,,,,,42250217187.53,,,,,,31389125.22,619510361.09,312676668.48,1611667318.33,73758491659.01,,8665757464.0,,,,13586512417.6,252589862.14,-809130144.43,,327819540.82,882552245.47,,1368636268.51,,23769557929.83,984112828.42,24753670758.25,98512162417.26,定期报告,未审计,20231031,CNY,合并期末,2023-10-30T17:42:02
20230630,,21053972951.01,7316352193.55,1694241489.27,1056420084.37,,4554169518.12,,38180092595.81,3198980203.69,3693523876.3,3693523876.3,,,,,,557084057.02,,,,,88110207.35,,,2862293676.89,639464141.03,1928949773.64,5415331384.21,1582310354.73,,,662615220.29,158830860.43,503784359.86,553099.33,503231260.53,,,503231260.53,,568703045.81,318699454.85,51424882.46,,,,986190851.04,15378176413.96,103254950137.72,,1319104364.45,,6131364091.09,4380929440.99,1814893319.88,80256123.42,8649673093.35,6836203.11,6836203.11,,132069646.28,74878273.94,,,,8439821896.99,,,,,,,,,44797615279.5,,,,,,29765961.7,593213911.94,302893399.78,1622120345.15,78375435351.57,,8665757464.0,,,,13586512417.6,252589862.14,-789588297.13,,327819540.82,882552245.47,,1496627945.28,,23917091453.9,962423332.25,24879514786.15,103254950137.72,定期报告,未审计,20230831,CNY,合并期末,2023-08-30T17:17:01
20230331,,16245465848.37,7305507184.4,1663477077.89,986069695.45,,4897084797.71,,35161428775.72,2611565918.82,4033981164.73,4033981164.73,,,,,,604321728.46,,,,,43802391.52,,,3276916070.79,606939115.92,2081445222.94,4085987603.42,1089510611.35,,,,,,,537856734.94,,,537856734.94,,586906718.72,338371692.32,51424882.46,,,,955422427.49,15219131761.97,94091040545.54,,1247494592.57,,4784939474.71,2775510523.62,1660717321.81,48668246.74,7764746386.48,4507836.91,4507836.91,,176396935.68,93346394.42,,,,8391120158.09,,,,,,,,,39593202649.66,,,,,,31959304.72,580254673.58,286203042.68,2150821911.1,69589889452.77,,8665757464.0,,,,13410342195.12,252589862.14,-844128888.98,,327819540.82,882552245.47,,1492799808.11,,23682552502.4,818598590.37,24501151092.77,94091040545.54,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T20:52:03
20221231,,20233335089.5,7925740530.96,2413937268.31,1543894946.72,,4286800525.51,,36742789304.5,2590644064.44,3771907295.38,3771907295.38,,,,,,611759826.83,,,,,129466897.78,,1388275534.3,3214312807.94,614569547.83,2071079051.62,1501182197.41,1032425535.43,,,689858077.33,146093442.77,543764634.56,553099.33,543211535.23,,,543211535.23,,562587931.89,345591107.77,51424882.46,,,,1096893936.46,15147806702.8,98350001043.39,,1276014426.35,,4460029113.94,4605561468.9,761480634.32,19374920.3,4247355591.89,2696802.56,2696802.56,,284671511.72,78916102.41,,,,9127671450.63,,,,,,,,,44551203860.26,,,,,,74174441.85,581912076.99,310972628.84,4114442594.1,74496477625.06,,8665757464.0,,,,13410342195.12,252589862.14,-860055290.15,,327732074.22,882400216.33,,950479019.79,,23124065817.17,729457601.16,23853523418.33,98350001043.39,定期报告,是,20240430,CNY,合并期末,2023-04-27T20:52:03
