报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,628087715.47,,,,,,646174842.26,15260806.56,630914035.7,,27143162.78,,,,,,,,,,,15297238.5,113369144.5,,,,72053092.94,96784335.35,1603925565.55,,,,,,,,20977608.94,,443276835.1,,42331571.26,,,,,,819340805.93,,,,,2235898041.91,,,,5016033.75,45481311.68,482988888.7,58143051.45,,56080300.2,,164706080.8,85909074.46,4455133570.43,6059059135.98,,905996153.24,,,,,,489793179.49,79209935.25,410583244.24,,64440730.81,,,32267632.91,6031730.36,,,,,,56074862.6,,,,,,,,,,,,,,408830226.92,152342644.63,2115777160.96,,1995688894.05,,,,50312075.32,,,,,,46805649.64,3432623.55,,2096239242.56,4212016403.52,,614362928.0,,,,2288269891.07,20662163.96,2883777.25,,36442010.41,,,-1159607054.11,,,1761689388.66,85353343.8,1847042732.46,6059059135.98,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T18:28:06
20251231,,148144311.58,,,,,,657397007.73,36799467.7,620597540.03,,15383086.46,,,,,,,,,,11756807.41,11756807.41,93071302.28,,,,72053092.94,89512956.19,1092334598.34,,,,,,,,21068941.45,,443276835.1,,42331571.26,,3594068232.81,1310106438.21,2283961794.6,,798702554.36,798702554.36,,2283961794.6,,2283961794.6,,,,5016033.75,47092242.59,492054438.22,54753162.34,,58455031.64,,165777563.12,86197817.98,4493671952.66,5586006551.0,,494004532.93,,,,,,550555340.65,56345664.8,494209675.85,,44730758.72,,,32809154.43,12108812.35,,,,,58570376.2,58570376.2,,,,,,,,,,,,,,383224286.48,152137144.38,1728140406.14,,1918194875.58,,,,51961086.32,,,,,,44063814.71,3432623.55,,2017652400.16,3745792806.3,,614362928.0,,,,2288269891.07,20662163.96,2876994.37,,36442010.41,,,-1161395365.13,,,1759894294.76,80319449.94,1840213744.7,5586006551.0,定期报告,是,20260425,CNY,合并期末,2026-04-24T18:28:06
20250930,,127651403.25,,,,,,685155356.41,270532.55,684884823.86,,29682956.84,,,,,,,,,,,22526180.17,118326050.23,,,,73912570.55,84700752.47,1145319568.22,,,,,,,,38941489.29,32525364.95,492957530.75,,53690739.37,,,,,,872688068.73,,,,,2186595435.9,,,,3364298.3,48735621.45,501305389.56,68909548.35,,59022109.51,,141689108.39,54754344.91,4551814751.16,5697134319.38,,477652936.14,,,,,,405805744.72,52596565.66,353209179.06,,68498700.67,,,14446130.06,17594043.06,,,,,,17958572.68,,,,,,,,,,,,,,513075282.1,68052800.7,1583084210.13,,1862134678.48,,,,53502157.22,,,2046211.68,,,40260384.97,3439608.26,,1961383040.61,3544467250.74,,614362928.0,,,,2288269891.07,20662163.96,2880605.15,,36442010.41,,,-848793377.29,,,2072499893.38,80167175.26,2152667068.64,5697134319.38,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T18:12:06
20250630,,203340215.48,,,,,,708909453.34,611799.05,708297654.29,286534.45,37595539.24,,,,,,,,,,19455588.65,19455588.65,112033441.41,,,,73912570.55,81628225.75,1240525867.17,,,,,,,,42181411.66,32761235.93,492957530.75,,88505113.23,,3434685656.22,1275866249.33,2158819406.89,,879412128.14,879412128.14,,2158819406.89,,2158819406.89,,,,3364298.3,50346552.36,510665080.41,50798424.99,,62145562.24,,141229453.64,60954344.91,4570776245.15,5811302112.32,,538839634.99,,,,,,441771896.82,65224956.57,376546940.25,,44045714.33,,,14361085.12,17584776.4,,,,,18018831.81,18018831.81,,,,,,,,,,,,,,482094737.36,67591901.33,1624308578.16,,1904177635.18,,,,54902044.41,,4190743.51,4190743.51,,,39811916.39,3433496.7,,2006515836.19,3630824414.35,,614362928.0,,,,2288269891.07,20662163.96,2883507.28,,36442010.41,,,-818441161.54,,,2102855011.26,77622686.71,2180477697.97,5811302112.32,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T18:54:09
20250331,,763594012.78,,,,,,709599587.54,2676845.8,706922741.74,1032400.0,37488409.0,,,,,,,,,,,15701453.7,116084460.37,,,,98234203.29,84630670.37,1829149146.35,,,,,,,,42737280.58,32997106.91,516221728.52,,88505113.23,,,,,,910184950.68,,,,,2205327127.32,,,,2783949.3,50804436.96,520024771.25,44276475.64,,65065688.31,,137561094.3,54479606.29,4668185379.99,6497334526.34,,698196663.51,,,,,,505285543.12,67994846.61,437290696.51,,40514670.79,,,17875606.81,14968524.06,,,,,,35563683.62,,,,,,,,,,,,,,555753729.03,67540904.72,1935699325.66,,2242346330.72,,,,56401576.99,,,6168106.49,,,40419016.6,3435821.36,,2348770852.16,4284470177.82,,614362928.0,,,,2288269891.07,9707189.49,2887725.49,,36442010.41,,,-789552889.32,,,2142702476.16,70161872.36,2212864348.52,6497334526.34,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T17:00:12
20241231,,128830017.78,,,,,,737462906.6,2967677.22,734495229.38,38937.8,12502843.74,,,,,,,,,,16904469.15,16904469.15,105887765.21,,,,98234203.29,75718025.61,1178943467.48,,,,,,,,43340108.72,33232977.89,516217176.67,,88505113.23,,3420932558.83,1184513267.64,2236419291.19,,831223091.4,831223091.4,,2236419291.19,,2236419291.19,,,,3364298.3,52563593.12,529541084.62,41602509.86,,63750293.81,,141392578.24,54754344.91,4632542163.66,5811485631.14,,517608959.02,,,,,,508461255.98,34809736.11,473651519.87,,27583641.57,,,18256371.38,25460809.35,,,,,20974270.49,20974270.49,,,,,,,,,,,,,,324579539.99,62775494.39,1505700342.17,,1985853886.9,,,,56864638.12,,7975120.34,7975120.34,,,32941970.82,3435821.36,,2087071437.54,3592771779.71,,614362928.0,,,,2288269891.07,9707189.49,2889817.72,,36442010.41,,,-782834275.0,,,2149423182.71,69290668.72,2218713851.43,5811485631.14,定期报告,是,20260425,CNY,合并期末,2025-04-29T01:44:05
20240930,,234410589.68,,,,,,822243205.87,1587440.52,820655765.35,299843.87,48868593.26,,,,,,,,,,,16772244.99,119431915.24,,,,126992596.95,71698376.2,1441362543.48,,,,,,,,45679059.14,33468848.87,58395416.6,,156863576.34,,,,,,809097195.81,,,,,2232856894.34,,,,645177.42,92552324.72,537443778.44,26800791.29,,41476219.65,,125403744.54,658711719.07,4818749568.81,6260112112.29,,646571813.29,,,,,,474342614.48,62937424.84,411405189.64,,48496176.94,,,13801288.24,34881771.82,,,,,,16661281.49,,,,,,,,,,,,,,326094256.97,3985693.38,1564834896.61,,2052582590.87,,,,85973449.04,,,9731490.5,,13204940.62,30411042.25,5626390.52,2759952.89,2200289856.69,3765124753.3,,614362928.0,,,,2242299196.95,9707189.49,2883679.57,,36442010.41,,,-460706949.27,,,2425573676.17,69413682.82,2494987358.99,6260112112.29,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T16:40:05
20240630,,430728255.96,,,,,,804758559.74,2692232.37,802066327.37,2249849.72,52490027.45,,,,,,,,,,51965288.86,51965288.86,131391146.66,,,,118149980.47,67337322.72,1659715609.0,,,,,,,,46234096.93,33704719.85,58389455.89,,156863576.34,,3371093145.16,1089320060.62,2281773084.54,,767374898.19,767374898.19,,2281773084.54,,2281773084.54,,,,645177.42,97269552.65,544705952.41,26258500.06,,43881781.07,,126186886.06,671913055.55,4854555559.54,6514271168.54,,886620678.8,,,,,,432091404.7,50491827.63,381599577.07,,43457158.73,,,20561155.21,39437299.53,,,,,16328748.69,16328748.69,,,,,,,,,,,,,,317125079.56,3609970.51,1759231495.73,,2096339051.4,,,,90142930.98,,10991797.27,10991797.27,,13902987.07,26740143.73,5626390.52,3106105.69,2246849406.66,4006080902.39,,614362928.0,,,,2242299196.95,9707189.49,2889309.11,,36442010.41,,,-442881566.97,,,2443404688.01,64785578.14,2508190266.15,6514271168.54,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T18:00:08
20240331,,660036970.03,,,,,,889190911.63,5506279.72,883684631.91,32081244.11,53989260.63,,,,,,,,,,,81044634.67,124117557.3,,,,124115975.14,70590577.53,2035812308.46,,,,,,,,46866899.88,33940590.83,80227967.57,,159658004.51,,,,,,711341410.14,,,,,2332830823.93,,,,645177.42,79181716.25,554826601.99,22539987.18,,46628565.09,,124479178.69,675787551.86,4868309297.92,6904121606.38,,1183284922.42,,,,,,429489491.1,53842488.68,375647002.42,,29526249.61,,,20523083.63,38863401.34,,,,,,15528778.32,,,,,,,,,,,,,,296520639.71,2216875.27,2015953441.4,,2192445240.17,,,,76718050.45,,,12461702.78,,15045967.59,27990578.34,5633091.97,3565997.06,2333860628.36,4349814069.76,,614362928.0,,,,2241998522.12,,2892025.11,,36442010.41,,,-401152173.37,,,2494543312.27,59764224.35,2554307536.62,6904121606.38,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T22:40:04
20231231,,324111766.58,,,,,,902549719.55,5714910.61,896834808.94,511383.0,30137490.72,,,,,,,,,,79837159.26,79837159.26,120198094.95,,,,115529669.42,65540713.07,1639061173.97,,,,,,,,47527022.66,34176461.81,80219189.14,,129658004.51,,3365024407.93,983086199.76,2381938208.17,,696720075.65,696720075.65,,2381938208.17,,2381938208.17,,,,645177.42,82522786.67,564766109.85,15460712.98,,49609300.52,,125318932.64,668919070.76,4876835875.36,6515897049.33,,714746097.28,,,,,,468938605.7,42564976.34,426373629.36,,37127182.85,,,21750771.45,42058256.2,,,,,15392176.31,15392176.31,,,,,,,,,,,,,,381176859.39,3601135.24,1684791084.42,,2136082562.32,,,,79600249.28,,13960379.23,13960379.23,,15854780.73,29451679.83,5641478.32,3617988.37,2284209118.08,3969000202.5,,614362928.0,,,,2241643497.18,,2890543.66,,36442010.41,,,-403891737.47,,,2491447241.78,55449605.05,2546896846.83,6515897049.33,定期报告,是,20250429,CNY,合并期末,2024-04-29T22:40:04
