报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,486320365.84,486320365.84,,,,,,533551986.43,434462653.82,,,,,,,,,3746943.61,33404276.31,24158322.13,32811262.93,4968527.63,4575170.14,,-227498.85,-227498.85,,,,-182014.9,,,,3113693.24,,-338327.15,,48312.21,-44817456.04,108189.15,,926694.06,,-45635960.95,-8503328.92,,-37132632.03,-37132632.03,,-34128977.64,,-3003654.39,-1108463.56,-771705.1,,,,,,-771705.1,,,,,,,,,-771705.1,,-336758.46,-38241095.59,-34900682.74,-3340412.85,-0.1573,-0.1576,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T22:56:03
20251231,2220649318.13,2220649318.13,0.0,0.0,0.0,,,2350218977.89,1923413966.35,0.0,,0.0,0.0,0.0,0.0,0.0,,15196990.44,147418916.7,106554694.3,140986673.96,16647736.14,17874007.51,0.0,3974765.57,3753125.25,0.0,0.0,0.0,-931919.21,,,,14381754.15,-22147429.44,-12948410.83,,267122.7,-146973776.82,165407.42,,4025563.5,,-150833932.9,-35203186.29,,-115630746.61,-115630746.61,,-103640726.53,,-11990020.08,3090816.4,3179730.3,3549737.95,,,3549737.95,,-370007.65,,,,,,,,,-370007.65,,-88913.9,-112539930.21,-100460996.23,-12078933.98,-0.4776,-0.4787,定期报告,是,20260429,CNY,合并期末,2026-04-28T22:56:03
20250930,1588920035.13,1588920035.13,,,,,,1691969747.07,1375102018.66,,,,,,,,,10422982.36,116610854.12,73250101.79,105274044.34,11309745.8,12808493.45,,8170008.51,8170008.51,,,,-1827670.57,,,,6932814.68,-1403394.88,-6405603.74,,87571.94,-97495986.0,160975.03,,1532241.2,,-98867252.17,-23349377.58,,-75517874.59,-75517874.59,,-67762461.18,,-7755413.41,9117188.4,8792333.16,8919974.76,,,8919974.76,,-127641.6,,,,,,,,,-127641.6,,324855.24,-66400686.19,-58970128.02,-7430558.17,-0.3123,-0.313,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T19:42:13
20250630,1018655861.34,1018655861.34,,,,,,1097427492.76,889065073.61,,,,,,,,,6454641.14,78072028.2,49034269.85,68272018.7,6529461.26,7672531.79,,3332816.96,3332816.96,,,,-1782775.24,,,,3997769.92,-1401202.13,-4290723.59,,34558.96,-78881186.54,52349.09,,847636.89,,-79676474.34,-17786662.9,,-61889811.44,-61889811.44,,-56717647.61,,-5172163.83,1371944.65,678174.62,,,,,,678174.62,,,,,,,,,678174.62,,693770.03,-60517866.79,-56039472.99,-4478393.8,-0.2614,-0.262,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T20:18:06
20250331,476131850.19,476131850.19,,,,,,519704512.49,417824316.59,,,,,,,,,3371575.65,37521730.71,23838194.79,34195349.67,2953345.08,3943252.73,,-8785483.89,-8785483.89,,,,-2052857.95,,,,2497891.35,2679.84,-712746.2,,13197.91,-52609981.24,16625.1,,549671.57,,-53143027.71,-7435524.48,,-45707503.23,-45707503.23,,-42339145.14,,-3368358.09,-433648.7,-233389.51,,,,,,-233389.51,,,,,,,,,-233389.51,,-200259.19,-46141151.93,-42572534.65,-3568617.28,-0.1951,-0.1956,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T02:34:06
20241231,1975688187.48,1975688187.48,0.0,0.0,0.0,,,2015240311.58,1674832506.8,0.0,,0.0,0.0,0.0,0.0,0.0,,16563095.25,153180610.06,77618938.04,87123438.6,5921722.83,12870488.82,0.0,-80097083.05,-80097083.05,0.0,0.0,0.0,-8078672.89,,,,31320619.69,-18945577.0,-37878887.41,,632988.78,-152598735.98,249286.53,,739067.49,,-153088516.94,-17080385.21,,-136008131.73,-136008131.73,,-126019597.7,,-9988534.03,-170979.49,-98485.98,126225.0,,,126225.0,,-224710.98,,,,,,,,,-224710.98,,-72493.51,-136179111.22,-126118083.68,-10061027.54,-0.5808,-0.5821,定期报告,是,20260429,CNY,合并期末,2025-04-29T02:34:06
20240930,1407414577.08,1407414577.08,,,,,,1452486027.91,1177008634.99,,,,,,,,,11793498.7,106457138.05,51309579.83,100727047.68,5190128.66,9610710.37,,-60876779.67,-60842473.3,,,,-777086.26,,,,14590561.71,-882450.67,-20333067.63,,630068.02,-112720205.33,14052.86,,72638.57,,-112778791.04,-26981118.09,,-85797672.95,-85797672.95,,-82248235.45,,-3549437.5,-527393.0,-341479.15,,,,,,-341479.15,,,,,,,,,-341479.15,,-185913.85,-86325065.95,-82589714.6,-3735351.35,-0.3793,-0.3793,定期报告,未审计,20251029,CNY,合并期末,2024-10-24T18:47:06
20240630,864265999.57,864265999.57,,,,,,904804500.82,726312272.05,,,,,,,,,7083013.9,67533237.79,33370601.14,68634043.19,1871332.75,6661308.41,,-30154264.41,-30139852.88,,,,-904360.24,,,,14242821.99,-882450.67,-16603740.01,,671446.15,-74169048.44,14049.86,,6482.66,,-74161481.24,-14030059.43,,-60131421.81,-60131421.81,,-55546983.88,,-4584437.93,-539443.05,-395666.98,,,,,,-395666.98,,,,,,,,,-395666.98,,-143776.07,-60670864.86,-55942650.86,-4728214.0,-0.2561,-0.2561,定期报告,未审计,20250826,CNY,合并期末,2024-08-20T20:07:07
20240331,419169922.15,419169922.15,,,,,,445873594.43,359138215.65,,,,,,,,,3062115.24,31972142.11,14464791.53,35971209.87,1265120.03,4026452.6,,-21002901.17,-21002901.17,,,,-1469147.43,,,,1339774.83,-25435.0,-11888504.73,,560978.0,-59188907.78,2003.56,,210.99,,-59187115.21,-11147830.31,,-48039284.9,-48039284.9,,-45501080.83,,-2538204.07,-577793.44,-485264.1,,,,,,-485264.1,,,,,,,,,-485264.1,,-92529.34,-48617078.34,-45986344.93,-2630733.41,-0.2097,-0.2098,定期报告,未审计,20250429,CNY,合并期末,2024-04-24T22:22:03
20231231,1877503993.47,1877503993.47,,,,,,1976892043.38,1550885088.15,,,,,,,,,14993252.7,150962086.55,52082910.54,193321413.95,14647291.49,20560612.71,,328953417.92,-107557967.27,,,,1966381.96,,,,17813295.31,-17742315.29,-24718041.99,,322565.78,207207253.78,79463.55,,1016172.91,,206270544.42,22790337.57,,183480206.85,183480206.85,,188040799.54,,-4560592.69,17926652.43,17840254.13,17850000.0,,,17850000.0,,-9745.87,,,,,,,,,-9745.87,,86398.3,201406859.28,205881053.67,-4474194.39,0.88,0.8585,定期报告,是,20250429,CNY,合并期末,2024-04-24T22:22:03
