报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,99856759.22,99856759.22,,,,,,99489948.26,63213982.82,,,,,,,,,656174.46,6491513.87,2496308.1,27162105.25,-530136.24,939078.66,,193022.12,-3866.77,,,,549885.23,,,,1202504.52,-425390.63,7049210.74,,,8936042.94,11163.88,,42050.58,,8905156.24,3848768.41,,5056387.83,5056387.83,,5388799.45,,-332411.62,,,,,,,,,,,,,,,,,,,,5056387.83,5388799.45,-332411.62,0.0196,0.0196,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T21:28:07
20251231,552415757.66,552415757.66,,,,,,521108171.36,353000989.45,,,,,,,,,4181028.18,29404599.18,11656108.96,124421539.91,-1556094.32,4284907.77,,3920795.71,3262.17,,,,1031676.56,,,,2372392.05,-23162033.44,-11601816.45,,5398.74,3873999.47,368765.33,,409627.14,,3833137.66,13962416.46,,-10129278.8,-10129278.8,,-9444714.34,,-684564.46,,,,,,,,,,,,,,,,,,,,-10129278.8,-9444714.34,-684564.46,-0.0343,-0.0343,定期报告,是,20260428,CNY,合并期末,2026-04-27T21:28:07
20250930,314471746.97,314471746.97,,,,,,308153129.77,200777144.45,,,,,,,,,2782246.84,18674478.43,6865203.25,80266939.84,-1212883.04,3326791.03,,1589755.58,135600.06,,,,2006792.2,,,,1758928.02,-7827041.72,3659215.23,,22474.13,7528740.64,138636.16,,372785.56,,7294591.24,4967306.11,,2327285.13,2327285.13,,7182703.45,,-4855418.32,,,,,,,,,,,,,,,,,,,,2327285.13,7182703.45,-4855418.32,0.0261,0.0261,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:50:06
20250630,195381932.22,195381932.22,,,,,,201408778.1,128397304.03,,,,,,,,,1523490.72,12150549.53,4970093.06,55634897.17,-1267556.41,2325591.38,,742573.79,186626.66,,,,999435.12,,,,1271626.82,-5096109.02,-7571599.23,,1391.28,-15679527.12,42616.42,,88869.12,,-15725779.82,531246.3,,-16257026.12,-16257026.12,,-12361033.72,,-3895992.4,,,,,,,,,,,,,,,,,,,,-16257026.12,-12361033.72,-3895992.4,-0.0449,-0.0449,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:22:05
20250331,83072210.68,83072210.68,0.0,0.0,0.0,,,91507075.62,56195296.34,0.0,,0.0,0.0,0.0,0.0,0.0,,757421.68,5920176.07,2193137.65,27033138.87,-592094.99,1307399.69,0.0,361649.28,208236.4,0.0,0.0,0.0,448479.64,,,,1042860.93,-1152976.59,3595165.31,,1391.28,-4138295.09,17580.13,,104980.31,,-4225695.27,2710460.31,,-6936155.58,-6936155.58,,-5332333.55,,-1603822.03,,,,,,,,,,,,,,,,,,,,-6936155.58,-5332333.55,-1603822.03,-0.0194,-0.0194,定期报告,未审计,20260428,CNY,合并期末,2025-04-22T19:34:04
20241231,600988226.7,600988226.7,,,,,,541181213.01,366900047.71,,,,,,,,,4213140.95,32200399.15,19620917.59,122638995.8,-4392288.19,4663779.91,,7875602.82,148884.01,,,,58090.74,,,,7673724.43,-29681403.51,-46475391.16,,203015.97,-539347.02,151761.21,,2121489.88,,-2509075.69,4210997.88,,-6720073.57,-6720073.57,,-6110531.88,,-609541.69,,,,,,,,,,,,,,,,,,,,-6720073.57,-6110531.88,-609541.69,-0.0222,-0.0222,定期报告,是,20260428,CNY,合并期末,2025-04-22T19:34:04
20240930,327690057.72,327690057.72,,,,,,308022536.48,197320742.25,,,,,,,,,2354343.39,24722192.46,7943149.02,79918804.91,-4236695.55,3429679.68,,5190702.0,23421.97,,,,968040.74,,,,660593.2,-27161539.31,-504563.1,,106167.84,-1073077.39,77574.59,,537701.87,,-1533204.67,2903291.16,,-4436495.83,-4436495.83,,-1910217.77,,-2526278.06,,,,,,,,,,,,,,,,,,,,-4436495.83,-1910217.77,-2526278.06,-0.0069,-0.0069,定期报告,未审计,20251029,CNY,合并期末,2024-10-29T17:02:03
20240630,222055644.63,222055644.63,,,,,,214134169.55,139322728.02,,,,,,,,,1485251.48,16503280.33,5016673.08,54819822.03,-3013585.39,2264279.4,,2946890.16,23421.97,,,,1498345.86,,,,432513.99,-8829508.01,1289805.67,,98116.39,5357639.14,53302.19,,486594.39,,4924346.94,2443510.54,,2480836.4,2480836.4,,3847965.43,,-1367129.03,,,,,,,,,,,,,,,,,,,,2480836.4,3847965.43,-1367129.03,0.014,0.014,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T19:37:10
20240331,103620644.88,103620644.88,,,,,,101821255.44,62917452.38,,,,,,,,,716181.7,9122050.32,2505670.27,28158940.43,-1599039.66,1095162.76,,1267901.74,37823.79,,,,1161787.59,,,,256592.67,6790679.38,-1383616.69,,,9892734.13,44337.84,,49738.87,,9887333.1,2742959.48,,7144373.62,7144373.62,,6976426.59,,167947.03,,,,,,,,,,,,,,,,,,,,7144373.62,6976426.59,167947.03,0.0253,0.0253,定期报告,未审计,20250423,CNY,合并期末,2024-04-24T19:47:04
20231231,686212918.2,686212918.2,,,,,,597727315.35,414886279.73,,,,,,,,,4608118.72,41114143.43,15880457.01,127737470.62,-6499154.16,4252667.25,,10538564.28,15766.67,,,,-838954.76,,,,4414227.64,-28544550.43,-29397787.57,,145048.4,44802150.41,657500.25,,1415654.09,,44043996.57,16494561.59,,27549434.98,27549434.98,,22941733.8,,4607701.18,-827674.5,-827674.5,-827674.5,,,-827674.5,,,,,,,,,,,,,,26721760.48,22114059.3,4607701.18,0.0834,0.0834,定期报告,是,20250423,CNY,合并期末,2024-04-24T19:47:04
