报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,21850071670.75,20250290266.8,5156131668.14,3287155335.3,,19978447884.51,,31436917052.19,496502674.79,76157408.66,76157408.66,,,,,,2408640810.94,,,,,147134286.61,,,248069494.0,12816048.43,,26149187212.1,9737018884.16,,,,,,,107660304.22,,,107660304.22,,162490289.48,42369529.73,,,,,310239484.18,2036166356.24,120356021059.13,,875158320.46,,12143327948.81,3603148533.92,1896727134.51,431351442.85,23384134455.11,1175522119.82,1175522119.82,,486755715.52,149342125.8,,,,24355499332.83,,,,,,,,,14810930223.81,,,,,,419055885.89,145532032.15,33816933.94,2606984383.21,86517286588.63,,3232445520.0,3000000000.0,,3000000000.0,13750622731.57,,1069602139.54,,2319624874.99,4337252863.44,,6082510612.96,,33792058742.5,46675728.0,33838734470.5,120356021059.13,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:44:03
20251231,,18299466104.28,16854042794.98,4401956018.13,3295140770.6,,20507098177.52,,31823262486.71,518135460.89,117263678.79,117263678.79,,,,,,1602420844.21,,,,,115970775.03,,,284517060.38,13455643.39,,23676122859.67,10347856580.38,,,668881691.73,549928036.44,118953655.29,,118953655.29,,,118953655.29,,180297727.67,49347674.11,,,,,461874167.75,1679901513.32,114197900427.52,,691834408.4,,13637073231.52,3068222385.56,2639328473.79,536671165.77,20969791349.51,717470368.25,717470368.25,,466598320.02,150271798.36,,,,20699348759.33,,,,,,,,,14816917456.44,,,,,,116696937.82,164210076.25,43947044.9,2191779665.1,80910161441.02,,3232445520.0,3000000000.0,,3000000000.0,13750622731.57,,787525277.71,,2319624874.99,4334928890.37,,5814982707.42,,33240130002.06,47608984.44,33287738986.5,114197900427.52,定期报告,是,20260430,CNY,合并期末,2026-03-30T18:58:05
20250930,,18105605594.79,16805204476.63,4678006484.23,3966233541.08,,20232387330.0,,31725373320.75,1861525960.05,202614178.73,202614178.73,,,,,,1907088495.25,,,,,117261102.68,,,287783362.29,14095238.35,,24475202224.51,10220267386.68,,,,,,,105505388.41,,,105505388.41,,199570407.8,36482059.32,,,,,536663113.9,1685837267.35,116391268915.09,,572591478.69,,13585117352.61,9418552427.79,1886540049.18,725169466.63,22120175360.15,723685183.81,723685183.81,,717471385.21,178665705.48,,,,21625599835.32,,,,,,,,,11956253519.55,,,,,,358067417.9,170693936.22,36816123.84,2676054299.95,86751453542.33,,3232445520.0,,,,13761943486.3,,572024117.31,,2124288618.18,3940681342.66,,5960809879.08,,29592192963.53,47622409.23,29639815372.76,116391268915.09,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:36:11
20250630,,15833579786.85,14743568733.84,4627341084.62,3349124378.35,,15462372898.66,,34181673101.14,327073597.83,108411971.6,108411971.6,,,,,,1405100082.33,,,,,147540573.54,,,331931178.41,14734833.31,,23815706723.28,10403601990.34,,,679370000.45,570213023.63,109156976.82,,109156976.82,,,109156976.82,,221452885.24,42461882.71,,,,,582101852.75,1271671343.22,108885912762.65,,246857671.12,,12172372504.11,8028620083.34,1732928363.59,499834684.04,27067461794.31,600804438.64,600804438.64,,700699489.77,264344889.7,,,,18420727940.02,,,,,,,,,7034613810.04,,,,,,137926376.27,201870553.81,30212861.77,2586960392.14,79726235852.67,,3232445520.0,,,,13761943486.3,,620589979.84,,2124288618.18,3938091831.3,,5434762238.36,,29112121673.98,47555236.0,29159676909.98,108885912762.65,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T17:08:06
20250331,,14394363783.9,12875644628.83,4460316679.71,3915566567.73,,16818271845.0,,31368662863.29,119312773.0,89492437.57,89492437.57,,,,,,1651887240.23,,,,,172941615.27,,,315714774.7,15581770.63,,23887274868.26,7438425274.52,,,,,,,118366984.63,,,118366984.63,,252665098.82,43754163.37,,,,,665825856.27,1370892264.75,103183750293.92,,,,11185431009.16,3670468849.99,2369866668.95,324547099.65,25639815972.3,742605806.47,742605806.47,,414746710.37,199664370.37,,,,17174229093.47,,,,,,,,,10670680071.87,,,,,,58841092.76,234040052.0,26130242.06,1842912887.51,74553979926.93,,3232445520.0,,,,13761943486.3,,196080953.24,,2124288618.18,3933603440.73,,5334086776.68,,28582448795.13,47321571.86,28629770366.99,103183750293.92,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T16:50:11
20241231,,15233926639.01,13451267265.98,5801728065.27,4247520898.85,,16536553072.95,,36091984831.58,314159432.76,320325270.86,320325270.86,,,,,,1185414343.09,,,,,290098640.49,,,319585053.69,16014023.23,,20253070781.89,6513327112.26,,,676077562.92,545440837.7,130636725.22,,130636725.22,,,130636725.22,,282264893.9,54196130.2,,,,,636895281.2,1248321173.52,105228501471.12,,,,14057565065.76,4030402225.01,1041129335.88,414130317.19,24521859867.99,650409321.96,650409321.96,,374240290.16,113200397.28,,,,17780840407.55,,,,,,,,,10649894138.26,,,,,,52408878.0,261466688.38,27363548.75,2855014428.09,76829924910.26,,3232445520.0,,,,13761943486.3,,337923161.54,,2124288618.18,3927458770.69,,4967459173.09,,28351518729.8,47057831.06,28398576560.86,105228501471.12,定期报告,是,20260331,CNY,合并期末,2025-04-03T17:12:04
20240930,,14705371285.12,13123381622.51,4448886760.55,3072836760.32,,12582519026.05,,37480231329.78,146046474.83,240690805.18,240690805.18,,,,,,1697254355.73,,,,,536396722.93,,,355012892.95,16791846.43,,18843494350.07,5837640645.89,,,,,,,119453099.58,,,119453099.58,,328922338.92,39558051.24,20000000.0,,,,435232993.86,1231796452.25,99065299431.36,,,,8802086942.15,4483029566.68,958159787.91,741416013.89,22559244901.8,1124720843.09,1124720843.09,,418527660.85,103807451.4,,,,16632829916.94,,,,,102000000.0,,,,10540715381.4,,,,,,177731270.92,320374576.14,31378145.61,4436803126.4,71432825585.18,,3232445520.0,,,,13761943486.3,,167192312.8,,1968949029.53,3608373558.67,,4846905066.9,,27585808974.2,46664871.98,27632473846.18,99065299431.36,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:22:03
20240630,,11065451367.63,9465381220.35,4693492335.4,3304491433.81,,13312813769.27,,36735914789.53,133167216.66,343571051.31,343571051.31,,,,,,1476025111.57,,,,,1106827999.98,,,330413822.9,17293213.15,,22244861319.35,5793804943.23,,,656112577.39,523076154.62,133036422.77,,133036422.77,,,133036422.77,,328582633.09,36714833.08,20000000.0,,,,457513501.32,1368261195.37,99597745525.61,,,,6785863072.49,3652305283.33,510815391.33,617932320.44,27415402414.87,723214707.03,723214707.03,,431016656.92,107559946.85,,,,13064655757.78,,,,,49850000.0,,,,13605575412.19,,,,,,158169643.14,327012159.32,24853596.38,4538822360.27,72013048722.34,,3232445520.0,,,,13761943486.3,,246403068.29,,1968949029.53,3599480671.65,,4730882790.27,,27540104566.04,44592237.23,27584696803.27,99597745525.61,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T18:22:02
20240331,,11251517373.13,9532359927.61,4821847283.2,3422837715.87,,14439972224.43,,30735171538.95,248663395.28,283380881.92,283380881.92,,,,,,1567560995.53,,,,,504220722.19,,,337999188.68,17932808.11,,27970768786.64,5690549837.0,,,,,,,145828076.01,,,145828076.01,,263262094.14,48205937.01,20000000.0,,,,288108550.74,1601363628.7,100236353321.66,,,,8598200216.29,3521518138.89,432838705.57,11256505.83,27120516122.0,552077319.47,552077319.47,,406884073.88,66176365.48,,,,13436975165.03,,,,,52408116.47,,,,13591186484.64,,,,,,204574427.15,248909308.06,26817172.52,4318130113.26,72588468234.54,,3232445520.0,,,,13761943486.3,,186855149.46,,1968949029.53,3591037838.72,,4864880504.51,,27606111528.52,41773558.6,27647885087.12,100236353321.66,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T17:32:03
20231231,,11041203045.47,9258700065.7,3725209148.75,3137054149.84,,17210495672.92,,20319523149.51,533291649.99,283777912.85,283777912.85,,,,,,2027807306.75,,,,,426066588.3,,,336484914.57,18572403.07,,36291803150.4,4603335908.72,,,667106360.28,506750774.0,160355586.28,,160355586.28,,,160355586.28,,269507281.88,52793335.39,20000000.0,,,,662768253.14,1296548323.89,99279543631.88,,,,9619645914.02,5122191649.2,651222379.19,431655794.99,24339744734.86,622979896.07,622979896.07,,334909588.34,44394205.53,,,,13125729886.2,,,,,52408116.47,,,,13524153349.51,,,,,,39480914.9,238160247.24,26200520.98,3998289947.56,72171167145.06,,3232445520.0,,,,13761943486.3,,12477052.53,,1968949029.53,3580280443.09,,4512387597.53,,27068483128.98,39893357.84,27108376486.82,99279543631.88,定期报告,是,20250404,CNY,合并期末,2024-04-03T19:27:02
