报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,64209710.88,64209710.88,,,,,,77298868.26,22591132.57,,,,,,,,,988670.56,25744264.65,6074221.45,21935321.31,-34742.28,22613.2,,2862015.04,714993.01,,,,839995.47,,,,8124757.68,-25824.88,4995908.4,,-5932.83,3701761.5,229.21,,2512.3,,3699478.41,409753.35,,3289725.06,3289725.06,,3310558.85,,-20833.79,,,,,,,,,,,,,,,,,,,,3289725.06,3310558.85,-20833.79,0.0381,0.0381,定期报告,未审计,20260427,CNY,合并期末,2026-04-26T15:44:06
20251231,402953848.13,402953848.13,,,,,,367513527.41,136130773.32,,,,,,,,,5645481.94,114314365.37,27515374.88,84355947.98,-448416.08,277567.82,,28012728.69,18679563.21,,,,4167170.04,,,,20497079.32,478124.53,-15073047.39,,52020.63,73574396.54,68901.6,,1022048.8,,72621249.34,-1789855.59,,74411104.93,74411104.93,,74548054.97,,-136950.04,,,,,,,,,,,,,,,,,,,,74411104.93,74548054.97,-136950.04,0.86,0.86,定期报告,是,20260427,CNY,合并期末,2026-04-26T15:44:06
20250930,220822143.31,220822143.31,,,,,,223543970.51,64862554.31,,,,,,,,,3816832.02,78398405.0,18960048.18,57996414.72,-490283.72,80806.24,,12874173.92,5927069.38,,,,3047631.81,,,,16297410.66,411771.77,-8259614.72,,82642.38,21732188.62,67342.2,,21027.4,,21778503.42,-1378069.44,,23156572.86,23156572.86,,23272860.87,,-116288.01,,,,,,,,,,,,,,,,,,,,23156572.86,23272860.87,-116288.01,0.2677,0.2677,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:38:14
20250630,128312319.36,128312319.36,,,,,,133152734.85,39776604.07,,,,,,,,,2301169.44,46528013.7,10631608.76,34302427.37,-387088.49,50237.35,,8374836.87,3681914.36,,,,1984286.64,,,,9736711.88,137710.61,-4387231.15,,21244.33,11027143.69,49726.46,,4.0,,11076866.15,-1044025.73,,12120891.88,12120891.88,,12186843.16,,-65951.28,,,,,,,,,,,,,,,,,,,,12120891.88,12186843.16,-65951.28,0.1402,0.1402,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T16:52:10
20250331,51002520.43,51002520.43,,,,,,62022199.47,16442615.78,,,,,,,,,1089659.85,24228997.81,5270038.72,15325807.56,-334920.25,14699.12,,4256492.92,1723015.17,,,,648984.54,,,,4100055.08,166296.5,-2328433.22,,24657.0,-4151626.22,38648.75,,4.0,,-4112981.47,-343338.7,,-3769642.77,-3769642.77,,-3746974.41,,-22668.36,,,,,,,,,,,,,,,,,,,,-3769642.77,-3746974.41,-22668.36,-0.0431,-0.0431,定期报告,未审计,20260427,CNY,合并期末,2025-04-21T17:12:02
20241231,337322219.96,337322219.96,,,,,,323235054.92,108207951.1,,,,,,,,,5440773.73,111563075.39,25793098.41,72868406.21,-638249.92,35933.82,,20406541.79,11985632.09,,,,6457285.34,,,,18779836.89,-187294.22,-10962917.22,,2130.85,48582748.47,12554.62,,1009954.39,,47585348.7,-1158094.77,,48743443.47,48743443.47,,48583247.87,,160195.6,,,,,,,,,,,,,,,,,,,,48743443.47,48583247.87,160195.6,0.56,0.56,定期报告,是,20260427,CNY,合并期末,2025-04-21T17:12:02
20240930,213817428.11,213817428.11,,,,,,211881591.55,60733251.26,,,,,,,,,3876243.31,78056097.86,18089042.44,51653604.54,-526647.86,29450.11,,8316292.37,2402784.45,,,,5163120.34,,,,9459420.1,146110.44,-5807018.1,,-18481.23,19195280.48,23954.34,,7297.89,,19211936.93,-651809.27,,19863746.2,19863746.2,,19702899.67,,160846.53,,,,,,,,,,,,,,,,,,,,19863746.2,19702899.67,160846.53,0.2266,0.2266,定期报告,未审计,20251029,CNY,合并期末,2024-10-27T15:42:03
20240630,157398171.65,157398171.65,,,,,,146910297.97,45336685.78,,,,,,,,,2764272.2,53218778.92,12001458.61,33980598.69,-391496.23,20585.69,,5405238.3,1733337.99,,,,3958642.04,,,,8796631.03,286824.4,-3934207.15,,-14779.93,24986222.37,10719.13,,140.4,,24996801.1,-421925.08,,25418726.18,25418726.18,,25199668.22,,219057.96,,,,,,,,,,,,,,,,,,,,25418726.18,25199668.22,219057.96,0.2899,0.2899,定期报告,未审计,20250828,CNY,合并期末,2024-08-27T16:17:04
20240331,58168512.19,58168512.19,,,,,,63835194.69,14553272.44,,,,,,,,,1185808.66,26032617.4,5694235.44,16580092.28,-210831.53,11882.93,,2664105.25,867314.72,,,,1980088.78,,,,2115433.73,61464.94,-49985.04,,-949.84,1103475.32,8.39,,6.8,,1103476.91,-105770.48,,1209247.39,1209247.39,,946703.75,,262543.64,,,,,,,,,,,,,,,,,,,,1209247.39,946703.75,262543.64,0.0109,0.0109,定期报告,未审计,20250422,CNY,合并期末,2024-04-24T16:22:04
20231231,359723789.21,359723789.21,,,,,,320999717.39,113439715.21,,,,,,,,,4953851.52,108948092.2,24527012.65,70581528.45,-1450482.64,57199.52,,24768082.78,8959900.77,,,,1789067.41,,,,21292184.81,-353883.91,-3306239.8,,-70177.15,82843105.96,172357.85,,1000913.41,,82014550.4,-1203013.76,,83217564.16,83217564.16,,84962877.63,,-1745313.47,,,,,,,,,,,,,,,,,,,,83217564.16,84962877.63,-1745313.47,0.98,0.98,定期报告,是,20250422,CNY,合并期末,2024-04-24T16:22:04
