报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,2047924173.19,1233059382.29,735676653.51,376921248.37,38553480.25,,,,422027516.68,947655375.94,525627859.26,524504390.03,26458811.13,,,-156460296.5,8733025.37,2846341.82,-65698.57,13279512.07,1042847516.48,17929874.5,988018463.21,,35919317.25,,,979861.52,1005076656.71,2620147.28,,396644.71,,1007300159.28,200779972.02,806520187.26,806520187.26,,801133723.67,5386463.59,,,-323159791.28,-323969630.7,-124424309.54,,,-124424309.54,,-199545321.16,282716.48,,-187939101.84,,17097654.37,,,,-28986590.17,,809839.42,483360395.98,477164092.97,6196303.01,0.16,0.16,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T17:13:03
20251231,9030366291.2,3689425405.52,2393083024.66,796701527.7,197687133.4,,,,1393046713.38,3198501519.33,1805454805.95,3680650877.43,83830697.27,,,239854313.78,-6883012.7,17473002.92,2237390.87,14561600.0,4494817235.11,84752792.64,4257862375.86,,143801056.73,,,8401009.88,4535549056.09,1325749.52,,16748989.92,,4520125815.69,948215839.67,3571909976.02,3571909976.02,,3552149999.9,19759976.12,5889701690.41,,-138271798.33,-138800954.8,644697492.55,,,644697492.55,,-783498447.35,9595.61,,-872074341.71,,115384446.94,,,,-26818148.19,,529156.47,3433638177.69,3413349045.1,20289132.59,0.71,0.71,定期报告,是,20260429,CNY,合并期末,2026-04-28T16:58:03
20250930,7273803776.25,2670242896.67,1714555273.24,596402948.21,158811361.71,,,,963015166.78,2277074103.77,1314058936.99,2893098528.3,64380561.56,,,724166082.97,-5700782.53,12067844.58,2588634.32,14325405.16,3421400890.44,59015453.6,3423221329.63,,-63562704.92,,,2726812.13,3852402885.81,499418.15,,3117618.56,,3849784685.4,900505392.26,2949279293.14,2949279293.14,,2934708534.12,14570759.02,,,-498284541.26,-497389779.02,421314865.73,,,421314865.73,,-918704644.75,111035.14,,-868543082.01,,-37122450.16,,,,-13150147.72,,-894762.24,2450994751.88,2437318755.1,13675996.78,0.59,0.59,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:19:13
20250630,4427962991.25,1648594408.75,1004228306.78,418991323.94,99023449.24,,,,576179994.79,1492110468.2,915930473.41,1993330284.21,16103728.37,,,180561887.07,7686601.51,5517463.23,2578050.89,13514300.8,1880372191.94,37121540.58,2068629020.03,,-226930675.47,,,1552306.8,2547590799.31,99590.15,,1573356.17,,2546117033.29,609477798.87,1936639234.42,1936639234.42,,1931504415.19,5134819.23,5889701690.41,,236924330.71,237137825.12,842637790.23,,,842637790.23,,-605499965.11,11229.28,,-452934076.08,,-141468910.49,,,,-11108207.82,,-213494.41,2173563565.13,2168642240.31,4921324.82,0.39,0.39,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T16:14:22
20250331,2261739043.82,847865756.92,508944348.83,219686338.2,49774543.96,,,,274716628.61,780168529.36,505451900.75,1290751479.77,4793751.85,,,-164897215.72,1031079.59,2065696.97,2040743.4,8164874.28,980889575.19,17303301.73,1014367443.97,,-50821788.75,,,40618.24,1280849468.63,90591.73,,428334.99,,1280511725.37,299351598.62,981160126.75,981160126.75,,979608543.78,1551582.97,,,-383951982.24,-383772744.31,245911664.2,,,245911664.2,,-629684408.51,-516.9,,-606040119.97,,-21283201.57,,,,-2360570.07,,-179237.93,597208144.51,595835799.47,1372345.04,0.2,0.2,定期报告,未审计,20260429,CNY,合并期末,2025-04-25T17:13:29
20241231,7071394871.34,2905359843.6,1793776222.93,704679301.07,168515218.1,,,,1303509380.78,3366333999.39,2062824618.61,2173012457.7,97629006.67,,,630640306.56,-3513969.33,19127716.52,153020.15,43106115.36,4018610464.15,55764476.87,3815977031.42,,134235844.34,,,12633111.52,3052784407.19,1267454.74,,39223498.35,,3014828363.58,625836305.86,2388992057.72,2388992057.72,,2366184204.76,22807852.96,5708540134.3,,961371120.77,961244122.82,375561545.06,,,375561545.06,,585682577.76,2248.06,,419393441.38,,143429002.92,,,,22857885.4,,126997.95,3350363178.49,3327428327.58,22934850.91,0.48,0.48,定期报告,是,20260429,CNY,合并期末,2026-04-28T16:58:03
20240930,5370053514.33,1950147893.22,1148006720.89,513548836.84,129401368.17,,,,915361955.57,2497325734.72,1581963779.15,2141098793.13,68398846.34,,,340869222.91,-10794247.11,16132080.56,180005.37,17057810.68,2984608095.64,34624211.12,2752060578.52,,195559130.27,,,2364175.73,2385445418.69,560225.09,,13382710.61,,2372622933.17,536185074.22,1836437858.95,1836437858.95,,1831554003.0,4883855.95,,,230292815.76,229728753.28,202450672.93,,,202450672.93,,27278080.35,-5569.58,,-136935900.09,,168271990.19,,,,-4052440.17,,564062.48,2066730674.71,2061282756.28,5447918.43,0.37,0.37,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T15:53:30
20240630,3313700948.57,1310064106.8,750989834.63,364026470.46,89199860.87,,,,649659608.05,1735966181.07,1086306573.02,1193757909.7,22214491.3,,,134691190.18,1746953.29,8850021.51,202578.73,14728580.31,1796665884.9,20108737.84,1821822220.77,,-48964619.09,,,3699545.38,1517035063.67,178327.93,,2858479.88,,1514354911.72,345232743.7,1169122168.02,1169122168.02,,1165227508.94,3894659.08,5708540134.3,,551038852.98,551654581.19,188062489.72,,,188062489.72,,363592091.47,-7676.12,,354357695.8,,3391255.04,,,,5850816.75,,-615728.21,1720161021.0,1716882090.13,3278930.87,0.23,0.23,定期报告,未审计,20250828,CNY,合并期末,2024-08-23T15:58:14
20240331,2225045325.4,698393902.01,371647941.52,231143544.94,42783560.02,,,,244259465.66,818271538.33,574012072.67,610026766.58,-2722609.5,,,-64031832.87,3397107.09,717684868.58,200198.67,15114849.68,1612347518.06,10207008.29,879431993.79,,3590957.28,,,719117558.7,612697807.34,57705.04,,2109101.23,,610646411.15,154049546.63,456596864.52,456596864.52,,455938571.22,658293.3,,,182356037.53,183121199.86,80668700.31,,,80668700.31,,102452499.55,-2028.32,,101237874.55,,3036896.35,,,,-1820243.03,,-765162.33,638952902.05,639059771.08,-106869.03,0.09,0.09,定期报告,未审计,20250426,CNY,合并期末,2024-04-29T20:33:10
20231231,11280990458.17,3053203782.73,1640688017.08,1077617885.28,110312009.05,,,,964741582.19,3136845284.13,2172103701.94,2341190883.22,117901093.11,,,126224472.99,-549647.0,4742894491.3,-150268.76,53435161.5,8668998394.4,54555146.26,3896758272.32,,-25136030.75,,,4742821006.57,2611992063.77,1477647.06,,44411567.22,,2569058143.61,556730200.73,2012327942.88,2012327942.88,,2002031162.53,10296780.35,5124306802.18,,501590784.98,499618771.58,-39480920.52,,,-39480920.52,,539099692.1,-9849.32,,509778143.04,,6098428.03,,,,23232970.35,,1972013.4,2513918727.86,2501649934.11,12268793.75,0.4,0.4,定期报告,是,20250426,CNY,合并期末,2024-04-29T21:33:07
