报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,8230273000.0,5727583000.0,12522680000.0,6795097000.0,517700000.0,615306000.0,97606000.0,,,,51834000.0,,1299251000.0,,,51834000.0,,,277951000.0,109293000.0,7077000.0,239584000.0,5066485000.0,85204000.0,2075563000.0,,2905474000.0,200000.0,,,,44000.0,3163788000.0,5232000.0,,9736000.0,,3159284000.0,86769000.0,,3072515000.0,3072515000.0,,3046051000.0,26464000.0,,,,,,,,,,,,,,,,,,,,22811000.0,23536000.0,-236000.0,,,-236000.0,,23772000.0,,,19836000.0,,3936000.0,,,,,-725000.0,3095326000.0,3069587000.0,25739000.0,0.52,0.45,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T19:20:04
20230630,5593161000.0,3800472000.0,8278293000.0,4477821000.0,370978000.0,440628000.0,69650000.0,,,,29435000.0,,854073000.0,,,29435000.0,,,238879000.0,104717000.0,1721000.0,192886000.0,3676474000.0,67104000.0,1355931000.0,,2253196000.0,200000.0,,,,43000.0,1916687000.0,3379000.0,,7184000.0,,1912882000.0,6640000.0,,1906242000.0,1906242000.0,,1891767000.0,14475000.0,9618190000.0,,11509957000.0,,,230272000.0,,128302000.0,,,,,,11151383000.0,,,,,11006383000.0,94766000.0,95577000.0,-270000.0,,,-270000.0,,95847000.0,,,95196000.0,,651000.0,,,,,-811000.0,2001008000.0,1987344000.0,13664000.0,0.31,0.27,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T18:10:04
20230331,2671626000.0,1881864000.0,4074587000.0,2192723000.0,248287000.0,283412000.0,35125000.0,,,,12934000.0,,365364000.0,,,12934000.0,,,125047000.0,6177000.0,555000.0,31398000.0,1611772000.0,26360000.0,656812000.0,,928383000.0,200000.0,,,,17000.0,1059854000.0,1981000.0,,2486000.0,,1059349000.0,67387000.0,,991962000.0,,,993672000.0,-1710000.0,,,,,,,,,,,,,,,,,,,,-5925000.0,-6730000.0,-67000.0,,,-67000.0,,-6663000.0,,,-7062000.0,,399000.0,,,,,805000.0,986037000.0,986942000.0,-905000.0,0.16,0.14,定期报告,未审计,20240427,CNY,合并期末,2023-04-29T02:40:03
20221231,9943897000.0,7839078000.0,16588556000.0,8749478000.0,458825000.0,618113000.0,159288000.0,,,,85954000.0,,1538120000.0,,,85954000.0,,,-152009000.0,15967000.0,2347000.0,155615000.0,7839621000.0,105727000.0,3017377000.0,,4700055000.0,16031000.0,,,,431000.0,2104276000.0,12056000.0,,46660000.0,,2069672000.0,-276777000.0,,2346449000.0,,,2317141000.0,29308000.0,9226231000.0,,11543372000.0,,,535323000.0,,593298000.0,,,,,,10414751000.0,,,555561000.0,,9618190000.0,-112716000.0,-110963000.0,34317000.0,34907000.0,,-590000.0,,-145280000.0,,,-143615000.0,,-1665000.0,,,,,-1753000.0,2233733000.0,2206178000.0,27555000.0,0.37,0.33,定期报告,是,20240427,CNY,合并期末,2023-04-29T02:40:03
20220930,8021118000.0,5877799000.0,12487820000.0,6610021000.0,434544000.0,529965000.0,95421000.0,,,,81197000.0,,1015573000.0,,,81197000.0,,,490994000.0,10111000.0,1828000.0,109072000.0,5034686000.0,80300000.0,2022072000.0,16031000.0,2915966000.0,16031000.0,,,,317000.0,2986432000.0,10182000.0,,43015000.0,,2953599000.0,150482000.0,,2803117000.0,,,2798654000.0,4463000.0,,,,,,,,,,,,,,,,,,,,-14781000.0,-13009000.0,-613000.0,,,-613000.0,,-12396000.0,,,-32119000.0,,19723000.0,,,,,-1772000.0,2788336000.0,2785645000.0,2691000.0,0.48,0.41,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T22:25:03
20220630,5333382000.0,3864362000.0,8293623000.0,4429261000.0,360701000.0,401831000.0,41130000.0,,,,53809000.0,,677020000.0,,,53809000.0,,,314913000.0,6733000.0,1354000.0,54490000.0,3551563000.0,54247000.0,1305858000.0,,2191288000.0,,,,,170000.0,1781819000.0,3138000.0,,7395000.0,,1777562000.0,33366000.0,,1744196000.0,,,1748829000.0,-4633000.0,9226231000.0,,10975060000.0,,,305050000.0,,585530000.0,,,,,,10084480000.0,,,555561000.0,,9383919000.0,-7222000.0,-6021000.0,-421000.0,,,-421000.0,,-5600000.0,,,-10400000.0,,4800000.0,,,,,-1201000.0,1736974000.0,1742808000.0,-5834000.0,0.29,0.26,定期报告,未审计,20230829,CNY,合并期末,2022-08-26T20:25:04
20220331,2491450000.0,1878090000.0,4100448000.0,2222358000.0,209414000.0,228952000.0,19538000.0,,,,18404000.0,,266268000.0,,,18404000.0,,,109918000.0,3439000.0,-525000.0,6442000.0,1479446000.0,26116000.0,586434000.0,,866819000.0,,,,,77000.0,1012004000.0,1185000.0,,3644000.0,,1009545000.0,74976000.0,,934569000.0,,,941164000.0,-6595000.0,,,,,,,,,,,,,,,,,,,,-47493000.0,-46510000.0,-351000.0,,,-351000.0,,-46159000.0,,,-53825000.0,,7666000.0,,,,,-983000.0,887076000.0,894654000.0,-7578000.0,0.15,0.14,定期报告,未审计,20230429,CNY,合并期末,2022-04-28T21:20:04
20211231,10296758000.0,8048242000.0,16623335000.0,8575093000.0,491660000.0,647596000.0,155936000.0,,,,67043000.0,,1791547000.0,,,67043000.0,,,-258536000.0,29924000.0,-1726000.0,128604000.0,6932015000.0,111260000.0,3009084000.0,55975000.0,3754553000.0,55975000.0,,,,1143000.0,3364743000.0,10017000.0,,61317000.0,,3313443000.0,221376000.0,,3092067000.0,,,3065549000.0,26518000.0,8228516000.0,,11294065000.0,,,600353000.0,,538142000.0,,,,,,10155570000.0,,,833339000.0,,9226231000.0,190064000.0,190448000.0,-24922000.0,-24791000.0,,-131000.0,,215370000.0,,,126771000.0,,88599000.0,,,,,-384000.0,3282131000.0,3255997000.0,26134000.0,0.53,0.48,定期报告,是,20230429,CNY,合并期末,2023-04-29T02:40:03
20210930,8432246000.0,6176141000.0,12524819000.0,6348678000.0,435448000.0,532969000.0,97521000.0,,,,52226000.0,,1366017000.0,,,52226000.0,,,267178000.0,22783000.0,-3692000.0,116145000.0,5478382000.0,80362000.0,1984147000.0,55975000.0,3356759000.0,,,,,1139000.0,2953864000.0,6335000.0,,3632000.0,,2956567000.0,196957000.0,,2759610000.0,,,2732504000.0,27106000.0,,,,,,,,,,,,,,,,,,,,194586000.0,194637000.0,-54000.0,,,-54000.0,,194691000.0,,,116431000.0,,78260000.0,,,,,-51000.0,2954196000.0,2927141000.0,27055000.0,0.49,0.44,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T20:25:03
20210630,5503294000.0,4078420000.0,8231318000.0,4152898000.0,329748000.0,398507000.0,68759000.0,,,,33390000.0,,845567000.0,,,33390000.0,,,171533000.0,15587000.0,-3540000.0,32589000.0,3717785000.0,51853000.0,1297183000.0,24496000.0,2343230000.0,,,,,1023000.0,1785509000.0,2257000.0,,1822000.0,,1785944000.0,105359000.0,,1680585000.0,,,1664362000.0,16223000.0,8228516000.0,,9892878000.0,,,295304000.0,,536546000.0,,,,,,9061028000.0,,,833339000.0,,8227689000.0,115638000.0,115556000.0,-3000.0,,,-3000.0,,115559000.0,,,38051000.0,,77508000.0,,,,,82000.0,1796223000.0,1779918000.0,16305000.0,0.3,0.27,定期报告,未审计,20220827,CNY,合并期末,2021-08-27T23:10:03
20210331,2660227000.0,2002683000.0,4030534000.0,2027851000.0,206586000.0,225018000.0,18432000.0,,,,19822000.0,,210039000.0,,,19822000.0,,,200212000.0,10697000.0,-10096000.0,20284000.0,1639595000.0,25896000.0,624707000.0,-5860000.0,994740000.0,,,,,112000.0,1020632000.0,1499000.0,,836000.0,,1021295000.0,100758000.0,,920537000.0,,,912998000.0,7539000.0,,,,,,,,,,,,,,,,,,,,37331000.0,38067000.0,,,,,,38067000.0,,,-14650000.0,,52717000.0,,,,,-736000.0,957868000.0,951065000.0,6803000.0,0.16,0.15,定期报告,未审计,20220429,CNY,合并期末,2021-04-26T20:20:03
20201231,9571526000.0,8085454000.0,15198566000.0,7113112000.0,302268000.0,426909000.0,124641000.0,,,,53443000.0,,1475558000.0,,,53443000.0,,,-486960000.0,47316000.0,-3239000.0,97686000.0,6463864000.0,100998000.0,2755230000.0,75625000.0,3531482000.0,,,,,529000.0,3107662000.0,12348000.0,,11464000.0,,3108546000.0,131179000.0,,2977367000.0,,,2959626000.0,17741000.0,7160136000.0,,10119762000.0,,,576577000.0,,481336000.0,,,,,,9061849000.0,,,833333000.0,,8228516000.0,-175504000.0,-175495000.0,25705000.0,25705000.0,,,,-201200000.0,,,-322908000.0,,121708000.0,,,,,-9000.0,2801863000.0,2784131000.0,17732000.0,0.53,0.51,定期报告,是,20220429,CNY,合并期末,2021-04-26T20:20:03
20200930,7065912000.0,5867224000.0,11074579000.0,5207355000.0,262731000.0,317909000.0,55178000.0,,,,9578000.0,,1047552000.0,,,9578000.0,,,-167625000.0,27013000.0,-1589000.0,21028000.0,4363114000.0,72779000.0,1864266000.0,25947000.0,2399603000.0,,,,,519000.0,2702798000.0,10825000.0,,7413000.0,,2706210000.0,222628000.0,,2483582000.0,,,2473289000.0,10293000.0,,,,,,,,,,,,,,,,,,,,-268012000.0,-268762000.0,,,,,,-268762000.0,,,-366308000.0,,97546000.0,,,,,750000.0,2215570000.0,2204527000.0,11043000.0,0.45,0.44,定期报告,未审计,20211030,CNY,合并期末,2020-10-26T21:05:04
20200630,5044190000.0,3858868000.0,7246114000.0,3387246000.0,185577000.0,218609000.0,33032000.0,,,,38011000.0,,748440000.0,,,38011000.0,,,190206000.0,7109000.0,459000.0,15520000.0,3489915000.0,46959000.0,1217984000.0,45955000.0,2178544000.0,,,,,473000.0,1554275000.0,3620000.0,,5371000.0,,1552524000.0,57904000.0,,1494620000.0,,,1484124000.0,10496000.0,7160136000.0,,8644260000.0,,,281274000.0,,477410000.0,,,,,,7885576000.0,,,833333000.0,,7052243000.0,-29649000.0,-29606000.0,,,,,,-29606000.0,,,-84170000.0,,54564000.0,,,,,-43000.0,1464971000.0,1454518000.0,10453000.0,0.27,0.27,定期报告,未审计,20210828,CNY,合并期末,2020-08-24T20:45:03
20200331,2832387000.0,1867566000.0,3557185000.0,1689619000.0,107230000.0,120981000.0,13751000.0,,,,22441000.0,,392943000.0,,,22441000.0,,,432592000.0,3631000.0,-481000.0,6465000.0,1857336000.0,21907000.0,588244000.0,20926000.0,1225981000.0,,,,,278000.0,975051000.0,597000.0,,3886000.0,,971762000.0,115440000.0,,856322000.0,,,853550000.0,2772000.0,,,,,,,,,,,,,,,,,,,,114917000.0,114917000.0,,,,,,114917000.0,,,148094000.0,,-33177000.0,,,,,,971239000.0,968467000.0,2772000.0,0.15,0.15,定期报告,未审计,20210427,CNY,合并期末,2020-04-26T17:55:03
20191231,8729188000.0,7090317000.0,13415291000.0,6324974000.0,198918000.0,288539000.0,89621000.0,,,,56305000.0,,2108284000.0,,,56305000.0,,,-813206000.0,22103000.0,18921000.0,47546000.0,5592073000.0,91236000.0,2640478000.0,161575000.0,2697899000.0,,,,,885000.0,3137115000.0,3989000.0,,30632000.0,,3110472000.0,263225000.0,,2847247000.0,,,2824798000.0,22449000.0,6143462000.0,,8968260000.0,,,521885000.0,,452906000.0,,,,,,7993469000.0,,,833333000.0,,7160136000.0,145251000.0,145251000.0,30782000.0,30782000.0,,,,114469000.0,,,21956000.0,,92513000.0,,,,,,2992498000.0,2970049000.0,22449000.0,0.52,0.52,定期报告,是,20210427,CNY,合并期末,2020-04-26T17:55:03
20190930,6579794000.0,5131095000.0,9867435000.0,4736340000.0,175430000.0,231958000.0,56528000.0,,,,46137000.0,,1262142000.0,,,46137000.0,,,-93971000.0,15703000.0,17884000.0,25374000.0,3899169000.0,66763000.0,1679833000.0,154362000.0,1997596000.0,,,,,615000.0,2680625000.0,2050000.0,,5915000.0,,2676760000.0,305994000.0,,2370766000.0,,,2357490000.0,13276000.0,,,,,,,,,,,,,,,,,,,,3235000.0,3235000.0,,,,,,3235000.0,,,-12329000.0,,15564000.0,,,,,,2374001000.0,2360725000.0,13276000.0,0.44,0.44,定期报告,未审计,20201027,CNY,合并期末,2020-03-13T15:42:35
20190630,4294591000.0,3340463000.0,6433632000.0,3093169000.0,128746000.0,158075000.0,29329000.0,,,,27812000.0,,848544000.0,,,27812000.0,,,-77233000.0,7978000.0,833000.0,17448000.0,2685628000.0,41969000.0,1121975000.0,95429000.0,1425968000.0,,,,,287000.0,1608963000.0,1754000.0,,2093000.0,,1608624000.0,185657000.0,,1422967000.0,,,1415964000.0,7003000.0,6143462000.0,,7559426000.0,,,240612000.0,,448469000.0,,,,,,6870345000.0,,,833333000.0,,6037012000.0,-38929000.0,-38929000.0,,,,,,-38929000.0,,,-51075000.0,,12146000.0,,,,,,1384038000.0,1377035000.0,7003000.0,0.27,0.27,定期报告,未审计,20200825,CNY,合并期末,2020-03-13T15:42:35
20190331,2124415000.0,1648963000.0,3194438000.0,1545475000.0,78943000.0,92286000.0,13343000.0,,,,10464000.0,,269750000.0,,,10464000.0,,,103736000.0,5578000.0,1572000.0,5409000.0,1198600000.0,21029000.0,532190000.0,50058000.0,595284000.0,,,,,39000.0,925815000.0,920000.0,,324000.0,,926411000.0,167297000.0,,759114000.0,,,760405000.0,-1291000.0,,,,,,,,,,,,,,,,,,,,-10995000.0,-10995000.0,,,,,,-10995000.0,,,-15075000.0,,4080000.0,,,,,,748119000.0,749410000.0,-1291000.0,0.15,0.15,定期报告,未审计,20200427,CNY,合并期末,2020-03-13T15:42:35
20181231,7462073000.0,6529849000.0,12035090000.0,5505241000.0,149145000.0,233426000.0,84281000.0,,,,26589000.0,,632219000.0,,,26589000.0,,,55560000.0,17972000.0,5505000.0,45234000.0,4417625000.0,79549000.0,2405328000.0,1932291000.0,,,,,,457000.0,3044448000.0,6691000.0,,21971000.0,,3029168000.0,585075000.0,,2444093000.0,,,2419006000.0,25087000.0,4423456000.0,,6842462000.0,,,453986000.0,,560093000.0,,,,,,5828383000.0,,,,,5828383000.0,980084000.0,980084000.0,-28975000.0,-28975000.0,,,,1009059000.0,,1009059000.0,,,,,,,,,3424177000.0,3399090000.0,25087000.0,0.48,0.48,定期报告,是,20200427,CNY,合并期末,2020-03-13T15:42:35
20180930,5350053000.0,4774489000.0,8866437000.0,4091948000.0,140429000.0,187908000.0,47479000.0,,,,16169000.0,,323456000.0,,,16169000.0,,,47803000.0,13543000.0,5507000.0,28657000.0,2739249000.0,58803000.0,1559165000.0,1121033000.0,,,,,,248000.0,2610804000.0,4277000.0,,10061000.0,,2605020000.0,558760000.0,,2046260000.0,,,2034544000.0,11716000.0,,,,,,,,,,,,,,,,,,,,604205000.0,604205000.0,-20793000.0,-20793000.0,,,,624998000.0,,624998000.0,,,,,,,,,2650465000.0,2638749000.0,11716000.0,0.41,0.41,定期报告,是,20191029,CNY,合并期末,2020-03-13T15:42:35
20180630,3338282000.0,3165497000.0,5852569000.0,2687072000.0,87551000.0,114890000.0,27339000.0,,,,-1101000.0,,32745000.0,,,-1101000.0,,,20793000.0,8451000.0,4619000.0,19727000.0,1699594000.0,38603000.0,1008761000.0,652061000.0,,,,,,169000.0,1638688000.0,3404000.0,,9400000.0,,1632692000.0,370813000.0,,1261879000.0,,,1254436000.0,7443000.0,,,,,,,,,,,,,,,,,,,,404040000.0,404040000.0,-20793000.0,-20793000.0,,,,424833000.0,,424833000.0,,,,,,,,,1665919000.0,1658476000.0,7443000.0,0.25,0.25,定期报告,未审计,20190822,CNY,合并期末,2020-03-13T15:42:35
20180331,1659591000.0,1541718000.0,2902452000.0,1360734000.0,52130000.0,61622000.0,9492000.0,,,,-19714000.0,,31850000.0,,,-19714000.0,,,42559000.0,3751000.0,-268000.0,7565000.0,772659000.0,18768000.0,483550000.0,270188000.0,,,,,,153000.0,886932000.0,1800000.0,,800000.0,,887932000.0,204005000.0,,683927000.0,,,682023000.0,1904000.0,,,,,,,,,,,,,,,,,,,,138490000.0,138490000.0,,,,,,138490000.0,,138490000.0,,,,,,,,,822417000.0,820513000.0,1904000.0,0.14,0.14,定期报告,未审计,20190429,CNY,合并期末,2020-03-13T15:42:35
20171231,6079088000.0,5788360000.0,10099681000.0,4311321000.0,163202000.0,213388000.0,50186000.0,,,,49042000.0,,-14386000.0,,,49042000.0,,,-39449000.0,9758000.0,85225000.0,37336000.0,3315886000.0,71472000.0,2169534000.0,1074583000.0,,,,,,297000.0,2763202000.0,12266000.0,,9612000.0,,2765856000.0,625571000.0,,2140285000.0,,,2136450000.0,3835000.0,,,,,,,,,,,,,,,,,,,,29831000.0,29831000.0,158420000.0,158420000.0,,,,-128589000.0,,-128589000.0,,,,,,,,,2170116000.0,2166281000.0,3835000.0,0.43,0.43,定期报告,是,20190429,CNY,合并期末,2020-03-13T15:42:35
