报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,370751671.02,370751671.02,,,,,,384187103.93,322742597.57,,,,,,,,,369713.03,19590942.24,4318821.02,23648446.13,13516583.94,10724996.68,,151506.98,146984.42,,,,3356340.0,,,,2308518.24,-29641115.16,-1353021.07,,,-38613203.92,2553.98,,167472.21,,-38778122.15,503451.0,,-39281573.15,-39281573.15,,-21436420.18,,-17845152.97,,,,,,,,,,,,,,,,,,,,-39281573.15,-21436420.18,-17845152.97,-0.0778,-0.0778,定期报告,未审计,20260427,CNY,合并期末,2026-04-26T15:48:05
20251231,2071753979.69,2071753979.69,,,,,,2227376993.54,1930990062.22,,,,,,,,,4186156.85,88397690.49,25593195.42,105641962.32,72567926.24,70910127.93,,213988.68,1171692.14,,,,1093306.47,,,,13242144.52,-117922439.11,23244722.52,,-2489768.52,-238241059.29,2733968.89,,2326515.63,,-237833606.03,148955.97,,-237982562.0,-237982562.0,,-218588417.86,,-19394144.14,523900.0,523900.0,523900.0,,,523900.0,,,,,,,,,,,,,,-237458662.0,-218064517.86,-19394144.14,-0.79,-0.79,定期报告,是,20260409,CNY,合并期末,2026-04-08T20:10:05
20250930,1389436398.9,1389436398.9,,,,,,1497445271.98,1287615726.65,,,,,,,,,1391421.98,62366775.98,16905678.87,74263123.29,54902545.21,50567562.16,,1041937.53,447143.33,,,,,,,,7050013.34,-60799144.27,23085204.36,,-2489768.52,-140120630.64,2690650.76,,239107.86,,-137669087.74,,,-137669087.74,-137669087.74,,-137621768.48,,-47319.26,,,,,,,,,,,,,,,,,,,,-137669087.74,-137621768.48,-47319.26,-0.4995,-0.4995,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T17:26:07
20250630,799199510.6,799199510.6,,,,,,870253115.71,735785168.31,,,,,,,,,1018513.05,40001147.64,11187278.85,47583944.79,34677063.07,33218990.9,,530511.81,-15887.66,,,,,,,,5047236.71,-36082883.18,3882535.55,,-2473205.96,-100149410.18,2820943.94,,86350.4,,-97414816.64,,,-97414816.64,-97414816.64,,-97361969.9,,-52846.74,,,,,,,,,,,,,,,,,,,,-97414816.64,-97361969.9,-52846.74,-0.3534,-0.3534,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:10:06
20250331,416455198.11,416455198.11,,,,,,431713546.63,374236417.48,,,,,,,,,635577.73,18651981.88,4848233.46,19725844.79,13615491.29,12879724.88,,1009209.21,-71507.31,,,,-139200.0,,,,3557581.07,-2311845.9,12797294.2,,,-345309.94,2664886.11,,26124.77,,2293451.4,,,2293451.4,2293451.4,,2313683.63,,-20232.23,,,,,,,,,,,,,,,,,,,,2293451.4,2313683.63,-20232.23,0.0084,0.0084,定期报告,未审计,20260427,CNY,合并期末,2025-04-29T02:46:07
20241231,2122505121.7,2122505121.7,,,,,,2302554399.66,1977114870.46,,,,,,,,,4802395.82,87866896.55,26518873.56,128314905.21,77936458.06,81200521.52,,36350223.14,-2805925.05,,,,-5360508.96,,,,29054743.75,-66139454.64,73813.4,,1797137.25,-184273324.02,2368777.35,,10556704.34,,-192461251.01,-13727.5,,-192447523.51,-192447523.51,,-191623150.97,,-824372.54,-19084767.71,-19084767.71,-19084767.71,,,-19084767.71,,,,,,,,,,,,,,-211532291.22,-210707918.68,-824372.54,-0.7,-0.7,定期报告,是,20260409,CNY,合并期末,2025-04-29T02:46:07
20240930,1586331795.62,1586331795.62,,,,,,1732681828.89,1494404790.99,,,,,,,,,1930759.75,73183191.57,20609480.37,97578214.35,44975391.86,46510992.96,,24118588.26,-2015041.29,,,,4180350.0,,,,24411197.71,-45435900.29,23581285.52,,4360887.92,-111133624.15,2199620.08,,3759251.15,,-112693255.22,645552.5,,-113338807.72,-113338807.72,,-112536648.1,,-802159.62,,,,,,,,,,,,,,,,,,,,-113338807.72,-112536648.1,-802159.62,-0.4085,-0.4085,定期报告,未审计,20251030,CNY,合并期末,2024-10-28T19:17:04
20240630,1128068248.74,1128068248.74,,,,,,1208320089.01,1043445973.88,,,,,,,,,1327484.06,50872355.71,14907449.07,66131340.44,31635485.85,29804799.35,,22146830.98,-531824.17,,,,2164550.0,,,,17564439.8,-30213829.87,9737042.51,,-1519776.55,-60372583.4,1971896.03,,3067175.73,,-61467863.1,343182.5,,-61811045.6,-61811045.6,,-60846131.53,,-964914.07,,,,,,,,,,,,,,,,,,,,-61811045.6,-60846131.53,-964914.07,-0.2208,-0.2208,定期报告,未审计,20250828,CNY,合并期末,2024-08-26T19:57:03
20240331,434239654.59,434239654.59,,,,,,468850444.69,396396996.74,,,,,,,,,331382.97,23764918.23,6973792.21,25337355.51,16045999.03,15157663.22,,16428194.14,-371950.03,,,,452350.0,,,,9936053.05,-8420293.34,3262361.79,,-1278712.96,-14230837.42,292250.49,,4117.56,,-13942704.49,-293091.79,,-13649612.7,-13649612.7,,-13494795.04,,-154817.66,,,,,,,,,,,,,,,,,,,,-13649612.7,-13494795.04,-154817.66,-0.049,-0.049,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T00:57:08
20231231,3028811074.37,3028811074.37,,,,,,3247851331.18,2821307684.75,,,,,,,,,9949390.06,171520575.3,36185340.93,127196584.92,81691755.22,78362164.32,,5881113.13,-14767388.36,,,,-199682.52,,,,38077341.58,-174900987.2,-60854789.69,,341475.41,-410695786.1,2105653.95,,10378916.76,,-418969048.91,100804373.46,,-519773422.37,-519773422.37,,-519081912.84,,-691509.53,-21821632.29,-21821632.29,-21821632.29,,,-21821632.29,,,,,,,,,,,,,,-541595054.66,-540903545.13,-691509.53,-2.39,-2.39,定期报告,是,20250429,CNY,合并期末,2024-04-26T00:57:08
