stock_code,report_year,source,rds_name,rds_value,tushare_label,tushare_value,abs_diff,rel_err_pct,class,color
688981,2020,tushare_vs_rds,[balance_sheet] 货币资金,86667869000.0,[balance_sheet] money_cap,86667869000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 衍生金融资产,31954000.0,[balance_sheet] deriv_assets,31954000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 其中：应收票据,32079000.0,[balance_sheet] notes_receiv,32079000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 其中：应收账款,2901820000.0,[balance_sheet] accounts_receiv,2901820000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 预付款项,314708000.0,[balance_sheet] prepayment,314708000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 其他应收款,597319000.0,[balance_sheet] oth_receiv,597319000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 存货,5218001000.0,[balance_sheet] inventories,5218001000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 划分为持有待售的资产,155447000.0,[balance_sheet] hfs_assets,155447000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 一年内到期的非流动资产,23780000.0,[balance_sheet] nca_within_1y,23780000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 交易性金融资产,728225000.0,[balance_sheet] trad_asset,728225000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 其他流动资产,2435673000.0,[balance_sheet] oth_cur_assets,2435673000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 流动资产合计,99106875000.0,[balance_sheet] total_cur_assets,99106875000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 长期股权投资,9619089000.0,[balance_sheet] lt_eqt_invest,9619089000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 固定资产,51415003000.0,[balance_sheet] fix_assets,51415003000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 在建工程,27661244000.0,[balance_sheet] cip,27661244000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 无形资产,2423597000.0,[balance_sheet] intan_assets,2423597000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 递延所得税资产,162657000.0,[balance_sheet] defer_tax_assets,162657000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 其他非流动金融资产,1021465000.0,[balance_sheet] deriv_liab,874137000.0,147328000.0,14.423205885664217,large_error,red
688981,2020,tushare_vs_rds,[balance_sheet] 其他非流动资产,11655571000.0,[balance_sheet] oth_nca,11655571000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 非流动资产合计,105494779000.0,[balance_sheet] total_nca,105494779000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 资产总计,204601654000.0,[balance_sheet] total_assets,204601654000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 短期借款,2956808000.0,[balance_sheet] st_borr,2956808000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 衍生金融负债,874137000.0,[balance_sheet] deriv_liab,874137000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 其中：应付账款,3010658000.0,[balance_sheet] acct_payable,3010658000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 预收款项,32854000.0,[balance_sheet] adv_receipts,32854000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 一年内到期的非流动负债,6150902000.0,[balance_sheet] non_cur_liab_due_1y,6150902000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 合同负债,1297407000.0,[balance_sheet] contract_liab,1297407000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 流动负债合计,23583040000.0,[balance_sheet] total_cur_liab,23583040000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 长期借款,26331038000.0,[balance_sheet] lt_borr,26331038000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 应付债券,5469756000.0,[balance_sheet] bond_payable,5469756000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 递延收益-非流动负债,6464672000.0,[balance_sheet] defer_inc_non_cur_liab,6464672000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 其他非流动负债,135223000.0,[balance_sheet] oth_ncl,135223000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 非流动负债合计,39382661000.0,[balance_sheet] total_ncl,39382661000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 负债合计,62965701000.0,[balance_sheet] total_liab,62965701000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 实收资本（或股本）,219108000.0,[income_statement] sell_exp,199578000.0,19530000.0,8.913412563667231,large_error,red
688981,2020,tushare_vs_rds,[balance_sheet] 其他权益工具,1985759000.0,[balance_sheet] oth_eqt_tools,1985759000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 永续债-所有者权益,1985759000.0,[balance_sheet] oth_eqt_tools,1985759000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 资本公积,94221601000.0,[balance_sheet] cap_rese,94221601000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 其他综合收益,-5359636000.0,[balance_sheet] oth_comp_income,-5359636000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 未分配利润,8061205000.0,[balance_sheet] undistr_porfit,8061205000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 归属于母公司所有者权益,99128037000.0,[balance_sheet] total_hldr_eqy_exc_min_int,99128037000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 少数股东权益,42507916000.0,[balance_sheet] minority_int,42507916000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 所有者权益（或股东权益）合计,141635953000.0,[balance_sheet] total_hldr_eqy_inc_min_int,141635953000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 负债和所有者（或股东权益）合计,204601654000.0,[balance_sheet] total_assets,204601654000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 使用权资产,1536153000.0,[income_statement] admin_exp,1562431000.0,26278000.0,1.7106368961945846,large_error,red
688981,2020,tushare_vs_rds,[balance_sheet] 租赁负债,981972000.0,[balance_sheet] deriv_liab,874137000.0,107835000.0,10.98147401351566,large_error,red
688981,2020,tushare_vs_rds,[balance_sheet] 应付职工薪酬,1223109000.0,[balance_sheet] payroll_payable,1223109000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 应交税费,154734000.0,[balance_sheet] taxes_payable,154734000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[balance_sheet] 其他应付款,7882431000.0,[balance_sheet] oth_payable,7882431000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 一、营业总收入,27470709000.0,[income_statement] total_revenue,27470709000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 其中：营业收入,27470709000.0,[income_statement] total_revenue,27470709000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 二、营业总成本,26353031000.0,[balance_sheet] lt_borr,26331038000.0,21993000.0,0.08345529590125705,rounded,orange
688981,2020,tushare_vs_rds,[income_statement] 其中：营业成本,20937253000.0,[income_statement] oper_cost,20937253000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 营业税金及附加,241809000.0,[income_statement] biz_tax_surchg,241809000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 销售费用,199578000.0,[income_statement] sell_exp,199578000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 管理费用,1562431000.0,[income_statement] admin_exp,1562431000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 财务费用,-1259959000.0,[income_statement] fin_exp,-1259959000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 研发费用,4671919000.0,[income_statement] rd_exp,4671919000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 加：公允价值变动净收益,331091000.0,[income_statement] fv_value_chg_gain,331091000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 投资收益,695316000.0,[income_statement] invest_income,695316000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 其中：对联营企业和合营企业的投资收益,652984000.0,[income_statement] ass_invest_income,652984000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 基它收入,2489016000.0,[balance_sheet] oth_cur_assets,2435673000.0,53343000.0,2.1431360826929193,large_error,red
688981,2020,tushare_vs_rds,[income_statement] 资产处置收益,10327000.0,[income_statement] non_oper_income,12517000.0,2190000.0,21.20654594751622,large_error,red
688981,2020,tushare_vs_rds,[income_statement] 三、营业利润,4498100000.0,[income_statement] operate_profit,4498100000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 营业外收入,12517000.0,[income_statement] non_oper_income,12517000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 减：营业外支出,19549000.0,[income_statement] non_oper_exp,19549000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 四、利润总额,4491068000.0,[income_statement] total_profit,4491068000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 减：所得税,469742000.0,[income_statement] income_tax,469742000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 五、净利润,4021326000.0,[income_statement] n_income,4021326000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 持续经营净利润,4021326000.0,[income_statement] n_income,4021326000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 归属于母公司所有者的净利润,4332270000.0,[income_statement] n_income_attr_p,4332270000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 少数股东损益,-310944000.0,[income_statement] minority_gain,-310944000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] （一）基本每股收益,0.67,[income_statement] basic_eps,0.67,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] （二）稀释每股收益,0.64,[income_statement] diluted_eps,0.64,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 七、其他综合收益,-9557475000.0,[income_statement] oth_compr_income,-9557475000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 八、综合收益总额,-5536149000.0,[income_statement] t_compr_income,-5536149000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 其中：归属于母公司,-2239834000.0,[income_statement] compr_inc_attr_p,-2239834000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 其中：归属于少数股东,-3296315000.0,[income_statement] compr_inc_attr_m_s,-3296315000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 其中：利息费用,506036000.0,[income_statement] fin_exp_int_exp,506036000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[income_statement] 其中：利息收入,-1174152000.0,[cash_flow] finan_exp,-1215468000.0,41316000.0,3.518794840872391,large_error,red
688981,2020,tushare_vs_rds,[income_statement] 信用减值损失（2019格式）,4547000.0,[income_statement] basic_eps,0.67,4546999.33,99.9999852650099,large_error,red
688981,2020,tushare_vs_rds,[income_statement] 资产减值损失（2019格式）,-149875000.0,[income_statement] assets_impair_loss,-149875000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 销售商品、提供劳务收到的现金,31628807000.0,[cash_flow] c_fr_sale_sg,31628807000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 收到的税费返还,846596000.0,[cash_flow] recp_tax_rends,846596000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 收到其他与经营活动有关的现金,4193570000.0,[cash_flow] c_fr_oth_operate_a,4193570000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 经营活动现金流入小计,36668973000.0,[cash_flow] c_inf_fr_operate_a,36668973000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 购买商品、接受劳务支付的现金,18266126000.0,[cash_flow] c_paid_goods_s,18266126000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 支付给职工以及为职工支付的现金,3979524000.0,[cash_flow] c_paid_to_for_empl,3979524000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 支付的各项税费,693609000.0,[cash_flow] c_paid_for_taxes,693609000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 支付其他与经营活动有关的现金,555424000.0,[cash_flow] oth_cash_pay_oper_act,555424000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 经营活动现金流出小计,23494683000.0,[cash_flow] st_cash_out_act,23494683000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 经营活动产生的现金流量净额,13174290000.0,[cash_flow] n_cashflow_act,13174290000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 收回投资收到的现金,31450769000.0,[cash_flow] c_disp_withdrwl_invest,31450769000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 取得投资收益收到的现金,840130000.0,[cash_flow] c_recp_return_invest,840130000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 处置固定资产、无形资产和其他长期资产收回的现金净额,277336000.0,[cash_flow] n_recp_disp_fiolta,277336000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 处置子公司及其他营业单位收到的现金净额,48480000.0,[cash_flow] n_recp_disp_sobu,48480000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 投资活动现金流入小计,32616715000.0,[cash_flow] stot_inflows_inv_act,32616715000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 购建固定资产、无形资产和其他长期资产支付的现金,37168174000.0,[cash_flow] c_pay_acq_const_fiolta,37168174000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 投资支付的现金,43869663000.0,[cash_flow] c_paid_invest,43869663000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 支付其他与投资活动有关的现金,82000000.0,[cash_flow] oth_pay_ral_inv_act,82000000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 投资活动现金流出小计,81119837000.0,[cash_flow] stot_out_inv_act,81119837000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 投资活动产生的现金流量净额,-48503122000.0,[cash_flow] n_cashflow_inv_act,-48503122000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 吸收投资收到的现金,70848593000.0,[cash_flow] c_recp_cap_contrib,70848593000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 其中：子公司吸收少数股东投资收到的现金,18332986000.0,[cash_flow] incl_cash_rec_saims,18332986000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 取得借款收到的现金,23092145000.0,[cash_flow] c_recp_borrow,23092145000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 发行债券收到的现金,7207560000.0,[cash_flow] proc_issue_bonds,7207560000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 收到其他与筹资活动有关的现金,83063000.0,[cash_flow] oth_cash_recp_ral_fnc_act,83063000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 筹资活动现金流入小计,101231361000.0,[cash_flow] stot_cash_in_fnc_act,101231361000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 偿还债务支付的现金,10897759000.0,[cash_flow] c_prepay_amt_borr,10897759000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 分配股利、利润或偿付利息支付的现金,627423000.0,[cash_flow] c_pay_dist_dpcp_int_exp,627423000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 支付其他与筹资活动有关的现金,2795106000.0,[cash_flow] oth_cashpay_ral_fnc_act,2795106000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 筹资活动现金流出小计,14320288000.0,[cash_flow] stot_cashout_fnc_act,14320288000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 筹资活动产生的现金流量净额,86911073000.0,[cash_flow] n_cash_flows_fnc_act,86911073000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 四、汇率变动对现金的影响,-3018608000.0,[cash_flow] eff_fx_flu_cash,-3018608000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 五、现金及现金等价物净增加额,48563633000.0,[cash_flow] n_incr_cash_cash_equ,48563633000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 期初现金及现金等价物余额,15628219000.0,[cash_flow] c_cash_equ_beg_period,15628219000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 期末现金及现金等价物余额,64191852000.0,[cash_flow] c_cash_equ_end_period,64191852000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 净利润,4021326000.0,[income_statement] n_income,4021326000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 加：资产减值准备,149875000.0,[cash_flow] prov_depr_assets,149875000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 固定资产折旧、油气资产折耗、生产性生物资产折旧,8158944000.0,[cash_flow] depr_fa_coga_dpba,8158944000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 无形资产摊销,303464000.0,[cash_flow] amort_intang_assets,303464000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 处置固定资产、无形资产和其他长期资产的损失,-10327000.0,[cash_flow] loss_disp_fiolta,-10327000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 公允价值变动损失,-331091000.0,[cash_flow] loss_fv_chg,-331091000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 财务费用,-1215468000.0,[cash_flow] finan_exp,-1215468000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 投资损失,-695316000.0,[cash_flow] invest_loss,-695316000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 递延所得税资产减少,25761000.0,[cash_flow] decr_def_inc_tax_assets,25761000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 存货的减少,-917655000.0,[cash_flow] decr_inventories,-917655000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 经营性应收项目的减少,-652324000.0,[cash_flow] decr_oper_payable,-652324000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 经营性应付项目的增加,5037908000.0,[cash_flow] incr_oper_payable,5037908000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 其他,-696260000.0,[cash_flow] invest_loss,-695316000.0,944000.0,0.13558153563324046,rounded,orange
688981,2020,tushare_vs_rds,[cash_flow] 经营活动产生的现金流量净额2,13174290000.0,[cash_flow] n_cashflow_act,13174290000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 现金的期末余额,64191852000.0,[cash_flow] c_cash_equ_end_period,64191852000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 减：现金的期初余额,15628219000.0,[cash_flow] c_cash_equ_beg_period,15628219000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 现金及现金等价物净增加额2,48563633000.0,[cash_flow] n_incr_cash_cash_equ,48563633000.0,0.0,0.0,exact,green
688981,2020,tushare_vs_rds,[cash_flow] 信用减值损失,-4547000.0,[cash_flow] credit_impa_loss,-4547000.0,0.0,0.0,exact,green
