stock_code,report_year,source,rds_name,rds_value,tushare_label,tushare_value,abs_diff,rel_err_pct,class,color
300750,2020,tushare_vs_rds,[balance_sheet] 货币资金,68424116053.67,[balance_sheet] money_cap,68424116053.67,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 衍生金融资产,1330347108.86,[balance_sheet] deriv_assets,1330347108.86,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其中：应收票据,9877156349.23,[balance_sheet] notes_receiv,9877156349.23,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其中：应收账款,11293523722.88,[balance_sheet] accounts_receiv,11293523722.88,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 预付款项,997118630.25,[balance_sheet] prepayment,997118630.25,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其他应收款,3303956813.15,[balance_sheet] oth_receiv,3303956813.15,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 存货,13224640950.39,[balance_sheet] inventories,13224640950.39,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 一年内到期的非流动资产,81548616.67,[balance_sheet] nca_within_1y,81548616.67,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 交易性金融资产,3288071512.61,[balance_sheet] trad_asset,3288071512.61,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 合同资产,75269024.76,[balance_sheet] contract_assets,75269024.76,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其他流动资产,969240539.21,[balance_sheet] oth_cur_assets,969240539.21,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 流动资产合计,112864989321.68,[balance_sheet] total_cur_assets,112864989321.68,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 长期应收款,372156591.66,[balance_sheet] lt_rec,372156591.66,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 长期股权投资,4813072905.14,[balance_sheet] lt_eqt_invest,4813072905.14,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 固定资产,19621648443.02,[balance_sheet] fix_assets,19621648443.02,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 在建工程,5750351820.37,[balance_sheet] cip,5750351820.37,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 无形资产,2517935725.46,[balance_sheet] intan_assets,2517935725.46,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 商誉,147951887.23,[balance_sheet] goodwill,147951887.23,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 长期待摊费用,363551716.95,[balance_sheet] lt_amor_exp,363551716.95,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 递延所得税资产,3167109948.33,[balance_sheet] defer_tax_assets,3167109948.33,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其他权益工具投资,1997026992.95,[income_statement] sell_exp,2216709532.73,219682539.77999997,11.000479240167197,large_error,red
300750,2020,tushare_vs_rds,[balance_sheet] 其他非流动资产,5002631587.8,[balance_sheet] oth_nca,5002631587.8,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 非流动资产合计,43753437618.91,[balance_sheet] total_nca,43753437618.91,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 资产总计,156618426940.59,[balance_sheet] total_assets,156618426940.59,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 短期借款,6335080182.17,[balance_sheet] st_borr,6335080182.17,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其中：应付票据,15636589526.9,[balance_sheet] notes_payable,15636589526.9,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其中：应付账款,15634844308.52,[balance_sheet] acct_payable,15634844308.52,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 一年内到期的非流动负债,1349038696.49,[balance_sheet] non_cur_liab_due_1y,1349038696.49,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 合同负债,6875227795.16,[balance_sheet] contract_liab,6875227795.16,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其他流动负债,760008999.58,[balance_sheet] oth_cur_liab,760008999.58,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 流动负债合计,54977189803.22,[balance_sheet] total_cur_liab,54977189803.22,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 长期借款,6068163254.2,[balance_sheet] lt_borr,6068163254.2,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 应付债券,14382255950.87,[balance_sheet] bond_payable,14382255950.87,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 长期应付款,1193938630.3,[balance_sheet] lt_payable,1193938630.3,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 预计负债,6797704877.32,[balance_sheet] estimated_liab,6797704877.32,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 递延收益-非流动负债,3918939197.71,[balance_sheet] defer_inc_non_cur_liab,3918939197.71,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 递延所得税负债,85518810.08,[balance_sheet] defer_tax_liab,85518810.08,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 非流动负债合计,32446520720.48,[balance_sheet] total_ncl,32446520720.48,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 负债合计,87423710523.7,[balance_sheet] total_liab,87423710523.7,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 实收资本（或股本）,2329474028.0,[balance_sheet] total_share,2329474028.0,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 资本公积,41662151603.08,[balance_sheet] cap_rese,41662151603.08,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 减：库存股,710020552.82,[balance_sheet] treasury_share,710020552.82,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其他综合收益,1126992951.02,[balance_sheet] oth_comp_income,1126992951.02,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 盈余公积,1157782633.55,[balance_sheet] surplus_rese,1157782633.55,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 未分配利润,18640918703.75,[balance_sheet] undistr_porfit,18640918703.75,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 归属于母公司所有者权益,64207299366.58,[balance_sheet] total_hldr_eqy_exc_min_int,64207299366.58,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 少数股东权益,4987417050.31,[balance_sheet] minority_int,4987417050.31,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 所有者权益（或股东权益）合计,69194716416.89,[balance_sheet] total_hldr_eqy_inc_min_int,69194716416.89,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 负债和所有者（或股东权益）合计,156618426940.59,[balance_sheet] total_assets,156618426940.59,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 应付职工薪酬,2657564914.42,[balance_sheet] payroll_payable,2657564914.42,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 应交税费,1321059090.43,[balance_sheet] taxes_payable,1321059090.43,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其中：应付股利,6172824.12,[balance_sheet] div_payable,6172824.12,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[balance_sheet] 其他应付款,4407776289.55,[balance_sheet] oth_pay_total,4407776289.55,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 一、营业总收入,50319487697.2,[income_statement] total_revenue,50319487697.2,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 其中：营业收入,50319487697.2,[income_statement] total_revenue,50319487697.2,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 二、营业总成本,43485843532.02,[balance_sheet] total_nca,43753437618.91,267594086.89000702,0.6153590804625166,rounded,orange
300750,2020,tushare_vs_rds,[income_statement] 其中：营业成本,36349153592.22,[income_statement] oper_cost,36349153592.22,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 营业税金及附加,295129893.6,[income_statement] biz_tax_surchg,295129893.6,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 销售费用,2216709532.73,[income_statement] sell_exp,2216709532.73,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 管理费用,1768115240.89,[income_statement] admin_exp,1768115240.89,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 财务费用,-712642421.45,[income_statement] fin_exp,-712642421.45,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 研发费用,3569377694.03,[income_statement] rd_exp,3569377694.03,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 加：公允价值变动净收益,286915936.0,[income_statement] fv_value_chg_gain,286915936.0,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 投资收益,-117648607.8,[income_statement] invest_income,-117648607.8,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 其中：对联营企业和合营企业的投资收益,-4027332.09,[income_statement] ass_invest_income,-4027332.09,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 基它收入,1135940385.95,[balance_sheet] oth_comp_income,1126992951.02,8947434.930000067,0.787667648819196,rounded,orange
300750,2020,tushare_vs_rds,[income_statement] 资产处置收益,-9890379.23,[cash_flow] incr_def_inc_tax_liab,-5673139.63,4217239.600000001,42.639816956745754,large_error,red
300750,2020,tushare_vs_rds,[income_statement] 三、营业利润,6959489551.43,[income_statement] operate_profit,6959489551.43,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 营业外收入,94318062.61,[income_statement] non_oper_income,94318062.61,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 减：营业外支出,71254204.8,[income_statement] non_oper_exp,71254204.8,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 四、利润总额,6982553409.24,[income_statement] total_profit,6982553409.24,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 减：所得税,878635356.78,[income_statement] income_tax,878635356.78,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 五、净利润,6103918052.46,[income_statement] n_income,6103918052.46,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 持续经营净利润,6103918052.46,[income_statement] n_income,6103918052.46,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 归属于母公司所有者的净利润,5583338710.38,[income_statement] n_income_attr_p,5583338710.38,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 少数股东损益,520579342.08,[income_statement] minority_gain,520579342.08,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] （一）基本每股收益,2.4942,[income_statement] basic_eps,2.4942,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] （二）稀释每股收益,2.4848,[income_statement] diluted_eps,2.4848,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 七、其他综合收益,505828698.82,[income_statement] oth_compr_income,505828698.82,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 八、综合收益总额,6609746751.28,[income_statement] t_compr_income,6609746751.28,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 其中：归属于母公司,6089512016.47,[income_statement] compr_inc_attr_p,6089512016.47,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 其中：归属于少数股东,520234734.81,[income_statement] compr_inc_attr_m_s,520234734.81,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 其中：利息费用,640434316.54,[income_statement] fin_exp_int_exp,640434316.54,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 其中：利息收入,1494600958.67,[income_statement] fin_exp_int_inc,1494600958.67,0.0,0.0,exact,green
300750,2020,tushare_vs_rds,[income_statement] 信用减值损失（2019格式）,-341982529.63,[cash_flow] loss_fv_chg,-286915936.0,55066593.629999995,16.102165712844457,large_error,red
300750,2020,tushare_vs_rds,[income_statement] 资产减值损失（2019格式）,-827489419.04,[income_statement] assets_impair_loss,-827489419.04,0.0,0.0,exact,green
