stock_code,year,period,statement_type,field_code,field_name,value,display_order
301109,2022,annual,cash_flow,F123N,净利润,587000000.0,85
301109,2022,annual,cash_flow,F126N,无形资产摊销,278000000.0,88
301109,2022,annual,cash_flow,F129N,固定资产报废损失,4800.0,91
301109,2022,annual,cash_flow,F135N,经营性应收项目的减少,-238000000.0,97
301109,2021,annual,cash_flow,F123N,净利润,539000000.0,85
301109,2021,annual,cash_flow,F126N,无形资产摊销,224000000.00000003,88
301109,2021,annual,cash_flow,F135N,经营性应收项目的减少,-216000000.0,97
301109,2021,annual,cash_flow,F136N,经营性应付项目的增加,142000000.0,98
301109,2020,annual,cash_flow,F123N,净利润,488000000.0,85
301109,2020,annual,cash_flow,F126N,无形资产摊销,166000000.0,88
