stock_code,year,period,statement_type,field_code,field_name,value,display_order
000756,2022,annual,cash_flow,F123N,净利润,426000000.0,85
000756,2022,annual,cash_flow,F125N,固定资产折旧,465000000.00000006,87
000756,2022,annual,cash_flow,F134N,存货的减少,-200000000.0,96
000756,2022,annual,cash_flow,F135N,经营性应收项目的减少,-717000000.0,97
000756,2022,annual,cash_flow,F136N,经营性应付项目的增加,632000000.0,98
000756,2021,annual,cash_flow,F123N,净利润,362000000.0,85
000756,2021,annual,cash_flow,F125N,固定资产折旧,423000000.00000006,87
000756,2021,annual,cash_flow,F135N,经营性应收项目的减少,-751000000.0,97
000756,2021,annual,cash_flow,F136N,经营性应付项目的增加,122000000.0,98
000756,2020,annual,cash_flow,F123N,净利润,347000000.0,85
000756,2020,annual,cash_flow,F125N,固定资产折旧,372000000.0,87
000756,2020,annual,cash_flow,F135N,经营性应收项目的减少,-683000000.0,97
000756,2020,annual,cash_flow,F136N,经营性应付项目的增加,260000000.0,98
