stock_code,year,period,statement_type,field_code,field_name,value,display_order
300298,2022,annual,cash_flow,F123N,净利润,491000000.0,85
300298,2022,annual,cash_flow,F125N,固定资产折旧,124000000.0,87
300298,2022,annual,cash_flow,F135N,经营性应收项目的减少,-184000000.0,97
300298,2022,annual,cash_flow,F136N,经营性应付项目的增加,144000000.0,98
300298,2021,annual,cash_flow,F123N,净利润,107000000.0,85
300298,2021,annual,cash_flow,F124N,资产减值准备,119000000.0,86
300298,2021,annual,cash_flow,F129N,固定资产报废损失,3100.0,91
300298,2020,annual,cash_flow,F123N,净利润,187000000.0,85
300298,2020,annual,cash_flow,F124N,资产减值准备,110000000.00000001,86
300298,2020,annual,cash_flow,F135N,经营性应收项目的减少,-181000000.0,97
300298,2020,annual,cash_flow,F136N,经营性应付项目的增加,311000000.0,98
