stock_code,year,period,statement_type,field_code,field_name,value,display_order
000544,2022,annual,cash_flow,F123N,净利润,766000000.0,85
000544,2022,annual,cash_flow,F124N,资产减值准备,114999999.99999999,86
000544,2022,annual,cash_flow,F125N,固定资产折旧,291000000.0,87
000544,2022,annual,cash_flow,F126N,无形资产摊销,184000000.0,88
000544,2022,annual,cash_flow,F135N,经营性应收项目的减少,-5824000000.0,97
000544,2022,annual,cash_flow,F136N,经营性应付项目的增加,1471000000.0,98
000544,2021,annual,cash_flow,F123N,净利润,540000000.0,85
000544,2021,annual,cash_flow,F125N,固定资产折旧,172000000.0,87
000544,2021,annual,cash_flow,F135N,经营性应收项目的减少,-434000000.0,97
000544,2021,annual,cash_flow,F136N,经营性应付项目的增加,-3532000000.0,98
000544,2020,annual,cash_flow,F123N,净利润,517000000.0,85
000544,2020,annual,cash_flow,F125N,固定资产折旧,157000000.0,87
000544,2020,annual,cash_flow,F135N,经营性应收项目的减少,677000000.0,97
000544,2020,annual,cash_flow,F136N,经营性应付项目的增加,-886000000.0,98
