stock_code,year,period,statement_type,field_code,field_name,value,display_order
002925,2022,annual,cash_flow,F123N,净利润,708000000.0,85
002925,2022,annual,cash_flow,F125N,固定资产折旧,149000000.0,87
002925,2022,annual,cash_flow,F134N,存货的减少,305000000.0,96
002925,2022,annual,cash_flow,F135N,经营性应收项目的减少,443000000.0,97
002925,2022,annual,cash_flow,F136N,经营性应付项目的增加,-336000000.0,98
002925,2021,annual,cash_flow,F123N,净利润,1126000000.0,85
002925,2021,annual,cash_flow,F125N,固定资产折旧,179000000.0,87
002925,2021,annual,cash_flow,F134N,存货的减少,-246000000.0,96
002925,2021,annual,cash_flow,F135N,经营性应收项目的减少,365000000.0,97
002925,2021,annual,cash_flow,F136N,经营性应付项目的增加,-440000000.00000006,98
002925,2020,annual,cash_flow,F123N,净利润,1067000000.0,85
002925,2020,annual,cash_flow,F125N,固定资产折旧,104000000.0,87
002925,2020,annual,cash_flow,F134N,存货的减少,-523000000.00000006,96
002925,2020,annual,cash_flow,F135N,经营性应收项目的减少,-582000000.0,97
002925,2020,annual,cash_flow,F136N,经营性应付项目的增加,750000000.0,98
