stock_code,year,period,statement_type,field_code,field_name,value,display_order
300256,2022,annual,cash_flow,F123N,净利润,142000000.0,85
300256,2022,annual,cash_flow,F124N,资产减值准备,325000000.0,86
300256,2022,annual,cash_flow,F125N,固定资产折旧,148000000.0,87
300256,2022,annual,cash_flow,F128N,处置固定资产损失,256999999.99999997,90
300256,2022,annual,cash_flow,F131N,投资损失,-1330000000.0,93
300256,2022,annual,cash_flow,F135N,经营性应收项目的减少,3320000000.0000005,97
300256,2022,annual,cash_flow,F136N,经营性应付项目的增加,-3586999999.9999995,98
300256,2021,annual,cash_flow,F123N,净利润,-1423000000.0,85
300256,2021,annual,cash_flow,F124N,资产减值准备,6096000000.0,86
300256,2021,annual,cash_flow,F125N,固定资产折旧,411000000.00000006,87
300256,2021,annual,cash_flow,F127N,长期待摊费用摊销,107000000.0,89
300256,2021,annual,cash_flow,F131N,投资损失,-5514000000.0,93
300256,2021,annual,cash_flow,F132N,递延所得税资产减少,-197000000.0,94
300256,2021,annual,cash_flow,F133N,递延所得税负债增加,-8400.0,95
300256,2021,annual,cash_flow,F135N,经营性应收项目的减少,641000000.0,97
300256,2021,annual,cash_flow,F136N,经营性应付项目的增加,-857000000.0,98
300256,2020,annual,cash_flow,F123N,净利润,-2812000000.0,85
300256,2020,annual,cash_flow,F124N,资产减值准备,1113000000.0,86
300256,2020,annual,cash_flow,F125N,固定资产折旧,438000000.0,87
300256,2020,annual,cash_flow,F127N,长期待摊费用摊销,155000000.0,89
300256,2020,annual,cash_flow,F134N,存货的减少,387000000.0,96
300256,2020,annual,cash_flow,F135N,经营性应收项目的减少,-297000000.0,97
300256,2020,annual,cash_flow,F136N,经营性应付项目的增加,-1107000000.0,98
