stock_code,year,period,statement_type,field_code,field_name,value,display_order
002271,2022,annual,cash_flow,F123N,净利润,14858000000.000002,85
002271,2022,annual,cash_flow,F124N,资产减值准备,9741000000.0,86
002271,2022,annual,cash_flow,F127N,长期待摊费用摊销,2119000000.0000002,89
002271,2022,annual,cash_flow,F128N,处置固定资产损失,393000000.0,90
002271,2022,annual,cash_flow,F129N,固定资产报废损失,749000000.0,91
002271,2022,annual,cash_flow,F134N,存货的减少,190000000.0,96
002271,2022,annual,cash_flow,F136N,经营性应付项目的增加,-268000000.00000003,98
002271,2021,annual,cash_flow,F123N,净利润,5572000000.0,85
002271,2021,annual,cash_flow,F124N,资产减值准备,14858000000.000002,86
002271,2021,annual,cash_flow,F127N,长期待摊费用摊销,4213000000.0000005,89
002271,2021,annual,cash_flow,F128N,处置固定资产损失,265000000.0,90
002271,2021,annual,cash_flow,F129N,固定资产报废损失,541000000.0,91
002271,2021,annual,cash_flow,F136N,经营性应付项目的增加,-202999999.99999997,98
002271,2020,annual,cash_flow,F123N,净利润,4211999999.9999995,85
002271,2020,annual,cash_flow,F124N,资产减值准备,5572000000.0,86
002271,2020,annual,cash_flow,F127N,长期待摊费用摊销,3386999999.9999995,89
002271,2020,annual,cash_flow,F128N,处置固定资产损失,264000000.0,90
002271,2020,annual,cash_flow,F129N,固定资产报废损失,446000000.0,91
002271,2020,annual,cash_flow,F134N,存货的减少,261000000.0,96
002271,2020,annual,cash_flow,F135N,经营性应收项目的减少,-208000000.0,97
