stock_code,year,period,statement_type,field_code,field_name,value,display_order
300034,2022,annual,cash_flow,F123N,净利润,382000000.0,85
300034,2022,annual,cash_flow,F125N,固定资产折旧,109000000.00000001,87
300034,2022,annual,cash_flow,F134N,存货的减少,-206000000.0,96
300034,2022,annual,cash_flow,F135N,经营性应收项目的减少,-174000000.0,97
300034,2022,annual,cash_flow,F136N,经营性应付项目的增加,366000000.0,98
300034,2021,annual,cash_flow,F123N,净利润,330000000.0,85
300034,2021,annual,cash_flow,F134N,存货的减少,-264000000.0,96
300034,2021,annual,cash_flow,F135N,经营性应收项目的减少,-618000000.0,97
300034,2021,annual,cash_flow,F136N,经营性应付项目的增加,565000000.0,98
300034,2020,annual,cash_flow,F123N,净利润,246000000.0,85
300034,2020,annual,cash_flow,F134N,存货的减少,-110000000.00000001,96
300034,2020,annual,cash_flow,F136N,经营性应付项目的增加,133000000.0,98
