stock_code,year,period,statement_type,field_code,field_name,value,display_order
300124,2022,annual,cash_flow,F125N,固定资产折旧,4324000000.0,87
300124,2022,annual,cash_flow,F126N,无形资产摊销,350000000.0,88
300124,2022,annual,cash_flow,F127N,长期待摊费用摊销,320000000.0,89
300124,2022,annual,cash_flow,F131N,投资损失,-368000000.0,93
300124,2022,annual,cash_flow,F132N,递延所得税资产减少,154000000.0,94
300124,2022,annual,cash_flow,F133N,递延所得税负债增加,-591000000.0,95
300124,2022,annual,cash_flow,F135N,经营性应收项目的减少,121000000.0,97
300124,2022,annual,cash_flow,F136N,经营性应付项目的增加,-1342000000.0,98
300124,2022,annual,cash_flow,F137N,其他,-3863000000.0000005,99
300124,2021,annual,cash_flow,F125N,固定资产折旧,3681000000.0,87
300124,2021,annual,cash_flow,F126N,无形资产摊销,160000000.0,88
300124,2021,annual,cash_flow,F127N,长期待摊费用摊销,227999999.99999997,89
300124,2021,annual,cash_flow,F131N,投资损失,-254999999.99999997,93
300124,2021,annual,cash_flow,F133N,递延所得税负债增加,-434000000.0,95
300124,2021,annual,cash_flow,F134N,存货的减少,-153000000.0,96
300124,2021,annual,cash_flow,F136N,经营性应付项目的增加,-1845000000.0,98
300124,2021,annual,cash_flow,F137N,其他,-3013000000.0,99
300124,2020,annual,cash_flow,F125N,固定资产折旧,2182000000.0,87
300124,2020,annual,cash_flow,F127N,长期待摊费用摊销,177000000.0,89
300124,2020,annual,cash_flow,F133N,递延所得税负债增加,-153000000.0,95
300124,2020,annual,cash_flow,F136N,经营性应付项目的增加,-802999999.9999999,98
300124,2020,annual,cash_flow,F137N,其他,-2000000000.0,99
