stock_code,year,period,statement_type,field_code,field_name,value,display_order
600408,2022,annual,cash_flow,F125N,固定资产折旧,-298000000.0,87
600408,2022,annual,cash_flow,F127N,长期待摊费用摊销,241000000.0,89
600408,2022,annual,cash_flow,F132N,递延所得税资产减少,140000000.0,94
600408,2022,annual,cash_flow,F137N,其他,-174000000.0,99
600408,2021,annual,cash_flow,F125N,固定资产折旧,284000000.0,87
600408,2021,annual,cash_flow,F127N,长期待摊费用摊销,215000000.0,89
600408,2021,annual,cash_flow,F136N,经营性应付项目的增加,-106000000.0,98
600408,2021,annual,cash_flow,F137N,其他,749000000.0,99
600408,2020,annual,cash_flow,F125N,固定资产折旧,333000000.0,87
600408,2020,annual,cash_flow,F127N,长期待摊费用摊销,235000000.0,89
600408,2020,annual,cash_flow,F132N,递延所得税资产减少,133000000.0,94
600408,2020,annual,cash_flow,F137N,其他,448000000.00000006,99
