stock_code,year,period,statement_type,field_code,field_name,value,display_order
002413,2022,annual,cash_flow,F125N,固定资产折旧,-941000000.0,87
002413,2022,annual,cash_flow,F126N,无形资产摊销,767000000.0,88
002413,2022,annual,cash_flow,F127N,长期待摊费用摊销,101000000.0,89
002413,2022,annual,cash_flow,F136N,经营性应付项目的增加,-105000000.0,98
002413,2021,annual,cash_flow,F125N,固定资产折旧,-242000000.0,87
002413,2021,annual,cash_flow,F126N,无形资产摊销,413000000.0,88
002413,2021,annual,cash_flow,F136N,经营性应付项目的增加,-286000000.0,98
002413,2021,annual,cash_flow,F137N,其他,-319000000.0,99
002413,2020,annual,cash_flow,F125N,固定资产折旧,182000000.0,87
002413,2020,annual,cash_flow,F136N,经营性应付项目的增加,-272000000.0,98
002413,2020,annual,cash_flow,F137N,其他,-110000000.00000001,99
