stock_code,year,period,statement_type,field_code,field_name,value,display_order
300699,2022,annual,cash_flow,F123N,净利润,906000000.0,85
300699,2022,annual,cash_flow,F125N,固定资产折旧,172000000.0,87
300699,2022,annual,cash_flow,F134N,存货的减少,-225000000.0,96
300699,2022,annual,cash_flow,F135N,经营性应收项目的减少,-606000000.0,97
300699,2022,annual,cash_flow,F136N,经营性应付项目的增加,-159000000.0,98
300699,2021,annual,cash_flow,F123N,净利润,756000000.0,85
300699,2021,annual,cash_flow,F125N,固定资产折旧,140000000.0,87
300699,2021,annual,cash_flow,F134N,存货的减少,-126000000.0,96
300699,2021,annual,cash_flow,F135N,经营性应收项目的减少,133000000.0,97
300699,2021,annual,cash_flow,F136N,经营性应付项目的增加,315000000.0,98
300699,2020,annual,cash_flow,F123N,净利润,641000000.0,85
300699,2020,annual,cash_flow,F136N,经营性应付项目的增加,166000000.0,98
