stock_code,year,period,statement_type,field_code,field_name,value,display_order
002490,2022,annual,cash_flow,F123N,净利润,413999999.99999994,85
002490,2022,annual,cash_flow,F124N,资产减值准备,359000000.0,86
002490,2022,annual,cash_flow,F127N,长期待摊费用摊销,-449000000.0,89
002490,2022,annual,cash_flow,F129N,固定资产报废损失,200999999.99999997,91
002490,2022,annual,cash_flow,F131N,投资损失,-1100.0,93
002490,2022,annual,cash_flow,F134N,存货的减少,112000000.00000001,96
002490,2021,annual,cash_flow,F123N,净利润,700000000.0,85
002490,2021,annual,cash_flow,F124N,资产减值准备,413999999.99999994,86
002490,2021,annual,cash_flow,F127N,长期待摊费用摊销,-368000000.0,89
002490,2021,annual,cash_flow,F129N,固定资产报废损失,227000000.0,91
002490,2021,annual,cash_flow,F134N,存货的减少,115999999.99999999,96
002490,2020,annual,cash_flow,F123N,净利润,496000000.0,85
002490,2020,annual,cash_flow,F124N,资产减值准备,700000000.0,86
002490,2020,annual,cash_flow,F129N,固定资产报废损失,234000000.0,91
002490,2020,annual,cash_flow,F131N,投资损失,-353000000.0,93
002490,2020,annual,cash_flow,F134N,存货的减少,124000000.0,96
