stock_code,year,period,statement_type,field_code,field_name,value,display_order
600256,2022,annual,cash_flow,F123N,净利润,11155000000.0,85
600256,2022,annual,cash_flow,F125N,固定资产折旧,1709000000.0,87
600256,2022,annual,cash_flow,F131N,投资损失,-272000000.0,93
600256,2022,annual,cash_flow,F132N,递延所得税资产减少,-141000000.0,94
600256,2022,annual,cash_flow,F134N,存货的减少,110000000.00000001,96
600256,2022,annual,cash_flow,F135N,经营性应收项目的减少,-2512000000.0,97
600256,2022,annual,cash_flow,F136N,经营性应付项目的增加,-1650000000.0,98
600256,2021,annual,cash_flow,F123N,净利润,4846000000.0,85
600256,2021,annual,cash_flow,F125N,固定资产折旧,1725000000.0,87
600256,2021,annual,cash_flow,F134N,存货的减少,-714000000.0,96
600256,2021,annual,cash_flow,F135N,经营性应收项目的减少,-1074000000.0,97
600256,2021,annual,cash_flow,F136N,经营性应付项目的增加,-574000000.0,98
600256,2020,annual,cash_flow,F123N,净利润,1110000000.0,85
600256,2020,annual,cash_flow,F125N,固定资产折旧,1441000000.0,87
600256,2020,annual,cash_flow,F130N,公允价值变动损失,213000000.0,92
600256,2020,annual,cash_flow,F131N,投资损失,117000000.0,93
600256,2020,annual,cash_flow,F134N,存货的减少,-348000000.0,96
600256,2020,annual,cash_flow,F136N,经营性应付项目的增加,856000000.0,98
