stock_code,year,period,statement_type,field_code,field_name,value,display_order
000505,2022,annual,cash_flow,F123N,净利润,551000000.0,85
000505,2022,annual,cash_flow,F126N,无形资产摊销,164000000.0,88
000505,2022,annual,cash_flow,F128N,处置固定资产损失,102000000.0,90
000505,2022,annual,cash_flow,F137N,其他,-214000000.0,99
000505,2021,annual,cash_flow,F123N,净利润,507000000.0,85
000505,2021,annual,cash_flow,F126N,无形资产摊销,239000000.0,88
000505,2021,annual,cash_flow,F137N,其他,-682000000.0,99
000505,2020,annual,cash_flow,F123N,净利润,334000000.0,85
000505,2020,annual,cash_flow,F126N,无形资产摊销,219000000.0,88
000505,2020,annual,cash_flow,F128N,处置固定资产损失,111000000.00000001,90
000505,2020,annual,cash_flow,F137N,其他,187000000.0,99
