stock_code,year,period,statement_type,field_code,field_name,value,display_order
601336,2022,annual,cash_flow,F123N,净利润,21504000000.0,85
601336,2022,annual,cash_flow,F124N,资产减值准备,4958000000.0,86
601336,2022,annual,cash_flow,F125N,固定资产折旧,1399000000.0,87
601336,2022,annual,cash_flow,F126N,无形资产摊销,385000000.0,88
601336,2022,annual,cash_flow,F127N,长期待摊费用摊销,126000000.0,89
601336,2022,annual,cash_flow,F130N,公允价值变动损失,1442000000.0,92
601336,2022,annual,cash_flow,F131N,投资损失,-19037000000.0,93
601336,2022,annual,cash_flow,F135N,经营性应收项目的减少,2979000000.0,97
601336,2022,annual,cash_flow,F136N,经营性应付项目的增加,-4214000000.0,98
601336,2021,annual,cash_flow,F123N,净利润,14951000000.0,85
601336,2021,annual,cash_flow,F124N,资产减值准备,2272000000.0,86
601336,2021,annual,cash_flow,F125N,固定资产折旧,1304000000.0,87
601336,2021,annual,cash_flow,F126N,无形资产摊销,313000000.0,88
601336,2021,annual,cash_flow,F127N,长期待摊费用摊销,129000000.0,89
601336,2021,annual,cash_flow,F130N,公允价值变动损失,327000000.0,92
601336,2021,annual,cash_flow,F131N,投资损失,-60216999999.99999,93
601336,2021,annual,cash_flow,F135N,经营性应收项目的减少,-1282000000.0,97
601336,2021,annual,cash_flow,F136N,经营性应付项目的增加,3449000000.0,98
601336,2020,annual,cash_flow,F123N,净利润,14297000000.0,85
601336,2020,annual,cash_flow,F124N,资产减值准备,2740000000.0,86
601336,2020,annual,cash_flow,F125N,固定资产折旧,1232000000.0,87
601336,2020,annual,cash_flow,F126N,无形资产摊销,286000000.0,88
601336,2020,annual,cash_flow,F127N,长期待摊费用摊销,138000000.0,89
601336,2020,annual,cash_flow,F130N,公允价值变动损失,1900000000.0,92
601336,2020,annual,cash_flow,F131N,投资损失,-51266999999.99999,93
601336,2020,annual,cash_flow,F135N,经营性应收项目的减少,783000000.0,97
601336,2020,annual,cash_flow,F136N,经营性应付项目的增加,8665000000.0,98
