stock_code,year,period,statement_type,field_code,field_name,value,display_order
600133,2022,annual,cash_flow,F123N,净利润,3527000000.0000005,85
600133,2022,annual,cash_flow,F124N,资产减值准备,5396000000.0,86
600133,2022,annual,cash_flow,F127N,长期待摊费用摊销,702000000.0,89
600133,2022,annual,cash_flow,F129N,固定资产报废损失,136000000.0,91
600133,2022,annual,cash_flow,F130N,公允价值变动损失,148000000.0,92
600133,2022,annual,cash_flow,F132N,递延所得税资产减少,5400.0,94
600133,2022,annual,cash_flow,F134N,存货的减少,130000000.0,96
600133,2021,annual,cash_flow,F123N,净利润,4344000000.0,85
600133,2021,annual,cash_flow,F124N,资产减值准备,3527000000.0000005,86
600133,2021,annual,cash_flow,F127N,长期待摊费用摊销,703000000.0,89
600133,2021,annual,cash_flow,F129N,固定资产报废损失,149000000.0,91
600133,2021,annual,cash_flow,F130N,公允价值变动损失,140000000.0,92
600133,2021,annual,cash_flow,F134N,存货的减少,260000000.0,96
600133,2020,annual,cash_flow,F123N,净利润,3006000000.0,85
600133,2020,annual,cash_flow,F124N,资产减值准备,4344000000.0,86
600133,2020,annual,cash_flow,F127N,长期待摊费用摊销,762000000.0,89
600133,2020,annual,cash_flow,F129N,固定资产报废损失,139000000.0,91
600133,2020,annual,cash_flow,F130N,公允价值变动损失,152000000.0,92
600133,2020,annual,cash_flow,F134N,存货的减少,316000000.0,96
600133,2020,annual,cash_flow,F135N,经营性应收项目的减少,-170000000.0,97
