stock_code,year,period,statement_type,field_code,field_name,value,display_order
002512,2022,annual,cash_flow,F123N,净利润,156000000.0,85
002512,2022,annual,cash_flow,F124N,资产减值准备,305000000.0,86
002512,2022,annual,cash_flow,F127N,长期待摊费用摊销,-354000000.0,89
002512,2021,annual,cash_flow,F123N,净利润,434999999.99999994,85
002512,2021,annual,cash_flow,F124N,资产减值准备,156000000.0,86
002512,2021,annual,cash_flow,F127N,长期待摊费用摊销,-533000000.0,89
002512,2021,annual,cash_flow,F128N,处置固定资产损失,131000000.0,90
002512,2020,annual,cash_flow,F123N,净利润,350000000.0,85
002512,2020,annual,cash_flow,F124N,资产减值准备,434999999.99999994,86
002512,2020,annual,cash_flow,F134N,存货的减少,152000000.0,96
002512,2020,annual,cash_flow,F135N,经营性应收项目的减少,-256999999.99999997,97
