stock_code,year,period,statement_type,field_code,field_name,value,display_order
600869,2022,annual,cash_flow,F123N,净利润,1065000000.0,85
600869,2022,annual,cash_flow,F124N,资产减值准备,1361000000.0,86
600869,2022,annual,cash_flow,F127N,长期待摊费用摊销,579000000.0,89
600869,2022,annual,cash_flow,F128N,处置固定资产损失,162000000.0,90
600869,2022,annual,cash_flow,F129N,固定资产报废损失,328000000.0,91
600869,2022,annual,cash_flow,F134N,存货的减少,258000000.0,96
600869,2021,annual,cash_flow,F123N,净利润,865000000.0,85
600869,2021,annual,cash_flow,F124N,资产减值准备,1065000000.0,86
600869,2021,annual,cash_flow,F127N,长期待摊费用摊销,560000000.0,89
600869,2021,annual,cash_flow,F128N,处置固定资产损失,180000000.0,90
600869,2021,annual,cash_flow,F129N,固定资产报废损失,376000000.0,91
600869,2021,annual,cash_flow,F134N,存货的减少,318000000.0,96
600869,2021,annual,cash_flow,F135N,经营性应收项目的减少,-149000000.0,97
600869,2020,annual,cash_flow,F123N,净利润,787000000.0,85
600869,2020,annual,cash_flow,F124N,资产减值准备,865000000.0,86
600869,2020,annual,cash_flow,F127N,长期待摊费用摊销,-1686000000.0,89
600869,2020,annual,cash_flow,F128N,处置固定资产损失,1820000000.0,90
600869,2020,annual,cash_flow,F129N,固定资产报废损失,419000000.00000006,91
600869,2020,annual,cash_flow,F134N,存货的减少,325000000.0,96
600869,2020,annual,cash_flow,F136N,经营性应付项目的增加,101000000.0,98
