stock_code,year,period,statement_type,field_code,field_name,value,display_order
600452,2022,annual,cash_flow,F123N,净利润,613000000.0,85
600452,2022,annual,cash_flow,F125N,固定资产折旧,1060000000.0,87
600452,2022,annual,cash_flow,F134N,存货的减少,7400.0,96
600452,2022,annual,cash_flow,F135N,经营性应收项目的减少,-325000000.0,97
600452,2022,annual,cash_flow,F136N,经营性应付项目的增加,264000000.0,98
600452,2021,annual,cash_flow,F123N,净利润,505999999.99999994,85
600452,2021,annual,cash_flow,F125N,固定资产折旧,1025000000.0,87
600452,2021,annual,cash_flow,F135N,经营性应收项目的减少,-199000000.0,97
600452,2020,annual,cash_flow,F123N,净利润,401000000.0,85
600452,2020,annual,cash_flow,F125N,固定资产折旧,808000000.0,87
600452,2020,annual,cash_flow,F135N,经营性应收项目的减少,-222000000.00000003,97
600452,2020,annual,cash_flow,F136N,经营性应付项目的增加,121000000.0,98
