stock_code,year,period,statement_type,field_code,field_name,value,display_order
002049,2022,annual,cash_flow,F123N,净利润,2640000000.0,85
002049,2022,annual,cash_flow,F126N,无形资产摊销,236000000.0,88
002049,2022,annual,cash_flow,F129N,固定资产报废损失,4800.0,91
002049,2022,annual,cash_flow,F134N,存货的减少,-1046000000.0000001,96
002049,2022,annual,cash_flow,F135N,经营性应收项目的减少,-1228000000.0,97
002049,2022,annual,cash_flow,F136N,经营性应付项目的增加,1007000000.0,98
002049,2021,annual,cash_flow,F123N,净利润,1984000000.0,85
002049,2021,annual,cash_flow,F126N,无形资产摊销,131000000.0,88
002049,2021,annual,cash_flow,F129N,固定资产报废损失,2200.0,91
002049,2021,annual,cash_flow,F134N,存货的减少,-331000000.0,96
002049,2021,annual,cash_flow,F135N,经营性应收项目的减少,-1523000000.0,97
002049,2021,annual,cash_flow,F136N,经营性应付项目的增加,911999999.9999999,98
002049,2020,annual,cash_flow,F123N,净利润,802000000.0,85
002049,2020,annual,cash_flow,F126N,无形资产摊销,169000000.0,88
002049,2020,annual,cash_flow,F135N,经营性应收项目的减少,-976000000.0,97
002049,2020,annual,cash_flow,F136N,经营性应付项目的增加,210000000.0,98
