stock_code,year,period,statement_type,field_code,field_name,value,display_order
300953,2022,annual,cash_flow,F123N,净利润,104000000.0,85
300953,2022,annual,cash_flow,F125N,固定资产折旧,149000000.0,87
300953,2022,annual,cash_flow,F133N,递延所得税负债增加,-384000000.0,95
300953,2022,annual,cash_flow,F134N,存货的减少,-1839999999.9999998,96
300953,2022,annual,cash_flow,F135N,经营性应收项目的减少,827000000.0,97
300953,2022,annual,cash_flow,F137N,其他,-997000000.0000001,99
300953,2021,annual,cash_flow,F123N,净利润,170000000.0,85
300953,2021,annual,cash_flow,F133N,递延所得税负债增加,-459000000.0,95
300953,2021,annual,cash_flow,F134N,存货的减少,-1051000000.0,96
300953,2021,annual,cash_flow,F135N,经营性应收项目的减少,864000000.0,97
300953,2021,annual,cash_flow,F137N,其他,-316000000.0,99
300953,2020,annual,cash_flow,F123N,净利润,130000000.0,85
300953,2020,annual,cash_flow,F134N,存货的减少,-578000000.0,96
300953,2020,annual,cash_flow,F135N,经营性应收项目的减少,343000000.0,97
