stock_code,year,period,statement_type,field_code,field_name,value,display_order
300639,2022,annual,cash_flow,F123N,净利润,1802000000.0,85
300639,2022,annual,cash_flow,F124N,资产减值准备,359000000.0,86
300639,2022,annual,cash_flow,F125N,固定资产折旧,167000000.0,87
300639,2022,annual,cash_flow,F132N,递延所得税资产减少,-143000000.0,94
300639,2022,annual,cash_flow,F135N,经营性应收项目的减少,-1920000000.0,97
300639,2022,annual,cash_flow,F136N,经营性应付项目的增加,699000000.0,98
300639,2021,annual,cash_flow,F123N,净利润,885000000.0,85
300639,2021,annual,cash_flow,F135N,经营性应收项目的减少,-648000000.0,97
300639,2021,annual,cash_flow,F136N,经营性应付项目的增加,290000000.0,98
300639,2020,annual,cash_flow,F123N,净利润,395000000.0,85
300639,2020,annual,cash_flow,F135N,经营性应收项目的减少,-276000000.0,97
300639,2020,annual,cash_flow,F136N,经营性应付项目的增加,156000000.0,98
