stock_code,year,period,statement_type,field_code,field_name,value,display_order
002736,2022,annual,cash_flow,F123N,净利润,6085000000.0,85
002736,2022,annual,cash_flow,F124N,资产减值准备,252999999.99999997,86
002736,2022,annual,cash_flow,F125N,固定资产折旧,468000000.0,87
002736,2022,annual,cash_flow,F130N,公允价值变动损失,2971000000.0,92
002736,2022,annual,cash_flow,F131N,投资损失,-483000000.0,93
002736,2022,annual,cash_flow,F132N,递延所得税资产减少,-391000000.0,94
002736,2022,annual,cash_flow,F133N,递延所得税负债增加,-306000000.0,95
002736,2022,annual,cash_flow,F135N,经营性应收项目的减少,-3796000000.0,97
002736,2022,annual,cash_flow,F136N,经营性应付项目的增加,9309000000.0,98
002736,2021,annual,cash_flow,F123N,净利润,10117000000.0,85
002736,2021,annual,cash_flow,F124N,资产减值准备,-521000000.0,86
002736,2021,annual,cash_flow,F125N,固定资产折旧,344000000.0,87
002736,2021,annual,cash_flow,F130N,公允价值变动损失,-1739999999.9999998,92
002736,2021,annual,cash_flow,F131N,投资损失,-880000000.0000001,93
002736,2021,annual,cash_flow,F133N,递延所得税负债增加,288000000.0,95
002736,2021,annual,cash_flow,F135N,经营性应收项目的减少,-2501000000.0,97
002736,2020,annual,cash_flow,F123N,净利润,6618000000.000001,85
002736,2020,annual,cash_flow,F124N,资产减值准备,996000000.0000001,86
002736,2020,annual,cash_flow,F125N,固定资产折旧,150000000.0,87
002736,2020,annual,cash_flow,F131N,投资损失,-518000000.0,93
002736,2020,annual,cash_flow,F132N,递延所得税资产减少,-497000000.0,94
002736,2020,annual,cash_flow,F133N,递延所得税负债增加,130000000.0,95
002736,2020,annual,cash_flow,F135N,经营性应收项目的减少,-2004000000.0,97
002736,2020,annual,cash_flow,F136N,经营性应付项目的增加,4038000000.0000005,98
