stock_code,year,period,statement_type,field_code,field_name,value,display_order
002082,2022,annual,cash_flow,F124N,资产减值准备,134000000.00000001,86
002082,2022,annual,cash_flow,F135N,经营性应收项目的减少,-102000000.0,97
002082,2022,annual,cash_flow,F136N,经营性应付项目的增加,-438999999.99999994,98
002082,2021,annual,cash_flow,F123N,净利润,161000000.0,85
002082,2021,annual,cash_flow,F124N,资产减值准备,114999999.99999999,86
002082,2021,annual,cash_flow,F131N,投资损失,-231999999.99999997,93
002082,2021,annual,cash_flow,F135N,经营性应收项目的减少,179000000.0,97
002082,2021,annual,cash_flow,F136N,经营性应付项目的增加,-391000000.0,98
002082,2020,annual,cash_flow,F123N,净利润,292000000.0,85
002082,2020,annual,cash_flow,F124N,资产减值准备,108000000.0,86
002082,2020,annual,cash_flow,F135N,经营性应收项目的减少,-627000000.0,97
002082,2020,annual,cash_flow,F136N,经营性应付项目的增加,309000000.0,98
