stock_code,year,period,statement_type,field_code,field_name,value,display_order
301039,2022,annual,cash_flow,F123N,净利润,4683000000.0,85
301039,2022,annual,cash_flow,F126N,无形资产摊销,1114000000.0,88
301039,2022,annual,cash_flow,F128N,处置固定资产损失,487000000.0,90
301039,2022,annual,cash_flow,F137N,其他,-614000000.0,99
301039,2021,annual,cash_flow,F123N,净利润,4695000000.0,85
301039,2021,annual,cash_flow,F126N,无形资产摊销,988000000.0000001,88
301039,2021,annual,cash_flow,F128N,处置固定资产损失,458000000.0,90
301039,2021,annual,cash_flow,F137N,其他,-1175000000.0,99
301039,2020,annual,cash_flow,F123N,净利润,4269000000.0,85
301039,2020,annual,cash_flow,F126N,无形资产摊销,1269000000.0,88
301039,2020,annual,cash_flow,F127N,长期待摊费用摊销,149000000.0,89
301039,2020,annual,cash_flow,F128N,处置固定资产损失,367000000.0,90
301039,2020,annual,cash_flow,F133N,递延所得税负债增加,174000000.0,95
