stock_code,year,period,statement_type,field_code,field_name,value,display_order
002727,2022,annual,cash_flow,F123N,净利润,1662000000.0,85
002727,2022,annual,cash_flow,F124N,资产减值准备,2859000000.0,86
002727,2022,annual,cash_flow,F127N,长期待摊费用摊销,1013000000.0000001,89
002727,2022,annual,cash_flow,F128N,处置固定资产损失,260000000.0,90
002727,2022,annual,cash_flow,F129N,固定资产报废损失,986999999.9999999,91
002727,2022,annual,cash_flow,F134N,存货的减少,147000000.0,96
002727,2021,annual,cash_flow,F123N,净利润,1043000000.0,85
002727,2021,annual,cash_flow,F124N,资产减值准备,1662000000.0,86
002727,2021,annual,cash_flow,F127N,长期待摊费用摊销,917000000.0,89
002727,2021,annual,cash_flow,F128N,处置固定资产损失,126000000.0,90
002727,2021,annual,cash_flow,F129N,固定资产报废损失,1075000000.0,91
002727,2021,annual,cash_flow,F134N,存货的减少,136000000.0,96
002727,2020,annual,cash_flow,F123N,净利润,983000000.0,85
002727,2020,annual,cash_flow,F124N,资产减值准备,1043000000.0,86
002727,2020,annual,cash_flow,F127N,长期待摊费用摊销,789000000.0,89
