stock_code,year,period,statement_type,field_code,field_name,value,display_order
002906,2022,annual,cash_flow,F123N,净利润,385000000.0,85
002906,2022,annual,cash_flow,F125N,固定资产折旧,152000000.0,87
002906,2022,annual,cash_flow,F134N,存货的减少,-339000000.0,96
002906,2022,annual,cash_flow,F135N,经营性应收项目的减少,-597000000.0,97
002906,2022,annual,cash_flow,F136N,经营性应付项目的增加,642000000.0,98
002906,2021,annual,cash_flow,F123N,净利润,298000000.0,85
002906,2021,annual,cash_flow,F125N,固定资产折旧,129000000.0,87
002906,2021,annual,cash_flow,F134N,存货的减少,-198000000.0,96
002906,2021,annual,cash_flow,F136N,经营性应付项目的增加,321000000.0,98
002906,2020,annual,cash_flow,F123N,净利润,180000000.0,85
002906,2020,annual,cash_flow,F125N,固定资产折旧,117000000.0,87
002906,2020,annual,cash_flow,F134N,存货的减少,-202999999.99999997,96
002906,2020,annual,cash_flow,F135N,经营性应收项目的减少,-142000000.0,97
002906,2020,annual,cash_flow,F136N,经营性应付项目的增加,138000000.0,98
