stock_code,year,period,statement_type,field_code,field_name,value,display_order
600327,2022,annual,cash_flow,F123N,净利润,194000000.0,85
600327,2022,annual,cash_flow,F125N,固定资产折旧,136000000.0,87
600327,2022,annual,cash_flow,F131N,投资损失,-170000000.0,93
600327,2022,annual,cash_flow,F134N,存货的减少,-292000000.0,96
600327,2022,annual,cash_flow,F136N,经营性应付项目的增加,-110000000.00000001,98
600327,2021,annual,cash_flow,F123N,净利润,670000000.0,85
600327,2021,annual,cash_flow,F125N,固定资产折旧,150000000.0,87
600327,2021,annual,cash_flow,F131N,投资损失,-620000000.0,93
600327,2021,annual,cash_flow,F134N,存货的减少,-700000000.0,96
600327,2021,annual,cash_flow,F136N,经营性应付项目的增加,1149000000.0,98
600327,2020,annual,cash_flow,F123N,净利润,316000000.0,85
600327,2020,annual,cash_flow,F125N,固定资产折旧,118000000.0,87
600327,2020,annual,cash_flow,F131N,投资损失,-208000000.0,93
600327,2020,annual,cash_flow,F134N,存货的减少,-1026000000.0,96
600327,2020,annual,cash_flow,F135N,经营性应收项目的减少,399000000.0,97
600327,2020,annual,cash_flow,F136N,经营性应付项目的增加,373000000.0,98
