stock_code,year,period,statement_type,field_code,field_name,value,display_order
300168,2022,annual,cash_flow,F123N,净利润,-315000000.0,85
300168,2022,annual,cash_flow,F126N,无形资产摊销,214000000.0,88
300168,2022,annual,cash_flow,F135N,经营性应收项目的减少,135000000.0,97
300168,2022,annual,cash_flow,F136N,经营性应付项目的增加,-271000000.0,98
300168,2021,annual,cash_flow,F126N,无形资产摊销,240000000.0,88
300168,2021,annual,cash_flow,F135N,经营性应收项目的减少,-191000000.0,97
300168,2021,annual,cash_flow,F136N,经营性应付项目的增加,-178000000.0,98
300168,2020,annual,cash_flow,F123N,净利润,-1286000000.0,85
300168,2020,annual,cash_flow,F124N,资产减值准备,434000000.0,86
300168,2020,annual,cash_flow,F126N,无形资产摊销,264000000.0,88
300168,2020,annual,cash_flow,F134N,存货的减少,573000000.0,96
300168,2020,annual,cash_flow,F135N,经营性应收项目的减少,-295000000.0,97
300168,2020,annual,cash_flow,F136N,经营性应付项目的增加,336000000.0,98
