stock_code,year,period,statement_type,field_code,field_name,value,display_order
600109,2022,annual,cash_flow,F123N,净利润,21991000000.0,85
600109,2022,annual,cash_flow,F124N,资产减值准备,1198000000.0,86
600109,2022,annual,cash_flow,F126N,无形资产摊销,4199000000.0,88
600109,2022,annual,cash_flow,F127N,长期待摊费用摊销,22832000000.0,89
600109,2022,annual,cash_flow,F128N,处置固定资产损失,27031000000.0,90
600109,2022,annual,cash_flow,F132N,递延所得税资产减少,170000000.0,94
600109,2022,annual,cash_flow,F137N,其他,1060000000.0,99
600109,2021,annual,cash_flow,F123N,净利润,24794000000.0,85
600109,2021,annual,cash_flow,F124N,资产减值准备,7361000000.0,86
600109,2021,annual,cash_flow,F126N,无形资产摊销,3708000000.0,88
600109,2021,annual,cash_flow,F127N,长期待摊费用摊销,19124000000.0,89
600109,2021,annual,cash_flow,F128N,处置固定资产损失,22832000000.0,90
600109,2021,annual,cash_flow,F132N,递延所得税资产减少,130000000.0,94
600109,2021,annual,cash_flow,F137N,其他,-433000000.0,99
600109,2020,annual,cash_flow,F123N,净利润,14600000000.0,85
600109,2020,annual,cash_flow,F124N,资产减值准备,6653000000.0,86
600109,2020,annual,cash_flow,F126N,无形资产摊销,2917000000.0,88
600109,2020,annual,cash_flow,F127N,长期待摊费用摊销,16205000000.000002,89
600109,2020,annual,cash_flow,F128N,处置固定资产损失,19122000000.0,90
