stock_code,year,period,statement_type,field_code,field_name,value,display_order
002761,2022,annual,cash_flow,F123N,净利润,1209000000.0,85
002761,2022,annual,cash_flow,F124N,资产减值准备,1430000000.0,86
002761,2022,annual,cash_flow,F125N,固定资产折旧,357000000.0,87
002761,2022,annual,cash_flow,F128N,处置固定资产损失,-384000000.0,90
002761,2022,annual,cash_flow,F132N,递延所得税资产减少,-373000000.0,94
002761,2022,annual,cash_flow,F134N,存货的减少,150000000.0,96
002761,2022,annual,cash_flow,F135N,经营性应收项目的减少,-10654000000.0,97
002761,2022,annual,cash_flow,F136N,经营性应付项目的增加,10313000000.0,98
002761,2021,annual,cash_flow,F123N,净利润,1268000000.0,85
002761,2021,annual,cash_flow,F124N,资产减值准备,1376000000.0,86
002761,2021,annual,cash_flow,F125N,固定资产折旧,403000000.0,87
002761,2021,annual,cash_flow,F132N,递延所得税资产减少,-361000000.0,94
002761,2021,annual,cash_flow,F135N,经营性应收项目的减少,-11556000000.0,97
002761,2021,annual,cash_flow,F136N,经营性应付项目的增加,8869000000.0,98
002761,2020,annual,cash_flow,F123N,净利润,1154000000.0,85
002761,2020,annual,cash_flow,F124N,资产减值准备,326000000.0,86
002761,2020,annual,cash_flow,F125N,固定资产折旧,254000000.0,87
002761,2020,annual,cash_flow,F134N,存货的减少,-100000000.0,96
002761,2020,annual,cash_flow,F135N,经营性应收项目的减少,-8267000000.0,97
002761,2020,annual,cash_flow,F136N,经营性应付项目的增加,6451000000.000001,98
