stock_code,year,period,statement_type,field_code,field_name,value,display_order
600393,2022,annual,cash_flow,F123N,净利润,-1443000000.0,85
600393,2022,annual,cash_flow,F124N,资产减值准备,375000000.0,86
600393,2022,annual,cash_flow,F131N,投资损失,-101000000.0,93
600393,2022,annual,cash_flow,F134N,存货的减少,907000000.0,96
600393,2022,annual,cash_flow,F136N,经营性应付项目的增加,-165000000.0,98
600393,2021,annual,cash_flow,F123N,净利润,-946000000.0000001,85
600393,2021,annual,cash_flow,F124N,资产减值准备,289000000.0,86
600393,2021,annual,cash_flow,F134N,存货的减少,-948000000.0,96
600393,2021,annual,cash_flow,F135N,经营性应收项目的减少,558000000.0,97
600393,2021,annual,cash_flow,F136N,经营性应付项目的增加,782000000.0,98
600393,2020,annual,cash_flow,F123N,净利润,-1061999999.9999999,85
600393,2020,annual,cash_flow,F124N,资产减值准备,321000000.0,86
600393,2020,annual,cash_flow,F134N,存货的减少,1830999999.9999998,96
600393,2020,annual,cash_flow,F135N,经营性应收项目的减少,-686000000.0,97
600393,2020,annual,cash_flow,F136N,经营性应付项目的增加,-617000000.0,98
