stock_code,year,period,statement_type,field_code,field_name,value,display_order
600389,2022,annual,cash_flow,F123N,净利润,1864000000.0,85
600389,2022,annual,cash_flow,F125N,固定资产折旧,224000000.00000003,87
600389,2022,annual,cash_flow,F136N,经营性应付项目的增加,-361000000.0,98
600389,2021,annual,cash_flow,F123N,净利润,827000000.0,85
600389,2021,annual,cash_flow,F125N,固定资产折旧,204000000.0,87
600389,2021,annual,cash_flow,F134N,存货的减少,-509999999.99999994,96
600389,2021,annual,cash_flow,F135N,经营性应收项目的减少,-225000000.0,97
600389,2021,annual,cash_flow,F136N,经营性应付项目的增加,686000000.0,98
600389,2020,annual,cash_flow,F123N,净利润,344000000.0,85
600389,2020,annual,cash_flow,F125N,固定资产折旧,185000000.0,87
600389,2020,annual,cash_flow,F134N,存货的减少,133000000.0,96
600389,2020,annual,cash_flow,F135N,经营性应收项目的减少,-358000000.0,97
600389,2020,annual,cash_flow,F136N,经营性应付项目的增加,323000000.0,98
