stock_code,year,period,statement_type,field_code,field_name,value,display_order
300455,2022,annual,cash_flow,F128N,处置固定资产损失,-8300.0,90
300455,2022,annual,cash_flow,F129N,固定资产报废损失,4300.0,91
300455,2022,annual,cash_flow,F133N,递延所得税负债增加,-474000000.0,95
300455,2022,annual,cash_flow,F134N,存货的减少,170000000.0,96
300455,2021,annual,cash_flow,F123N,净利润,112999999.99999999,85
300455,2021,annual,cash_flow,F129N,固定资产报废损失,4500.0,91
300455,2021,annual,cash_flow,F133N,递延所得税负债增加,-480000000.0,95
300455,2021,annual,cash_flow,F134N,存货的减少,-183000000.0,96
300455,2021,annual,cash_flow,F135N,经营性应收项目的减少,638000000.0,97
300455,2021,annual,cash_flow,F137N,其他,136000000.0,99
300455,2020,annual,cash_flow,F123N,净利润,155000000.0,85
300455,2020,annual,cash_flow,F129N,固定资产报废损失,6200.0,91
300455,2020,annual,cash_flow,F133N,递延所得税负债增加,-329000000.0,95
300455,2020,annual,cash_flow,F134N,存货的减少,-304000000.0,96
300455,2020,annual,cash_flow,F135N,经营性应收项目的减少,319000000.0,97
300455,2020,annual,cash_flow,F137N,其他,-102000000.0,99
