stock_code,year,period,statement_type,field_code,field_name,value,display_order
300180,2022,annual,cash_flow,F123N,净利润,-356000000.0,85
300180,2022,annual,cash_flow,F124N,资产减值准备,389000000.0,86
300180,2022,annual,cash_flow,F125N,固定资产折旧,430999999.99999994,87
300180,2022,annual,cash_flow,F133N,递延所得税负债增加,-4800.0,95
300180,2022,annual,cash_flow,F135N,经营性应收项目的减少,-254999999.99999997,97
300180,2021,annual,cash_flow,F124N,资产减值准备,144000000.0,86
300180,2021,annual,cash_flow,F125N,固定资产折旧,405999999.99999994,87
300180,2021,annual,cash_flow,F129N,固定资产报废损失,-200.0,91
300180,2021,annual,cash_flow,F133N,递延所得税负债增加,4800.0,95
300180,2021,annual,cash_flow,F134N,存货的减少,-415000000.00000006,96
300180,2020,annual,cash_flow,F123N,净利润,-484000000.0,85
300180,2020,annual,cash_flow,F124N,资产减值准备,759000000.0,86
300180,2020,annual,cash_flow,F125N,固定资产折旧,356000000.0,87
