stock_code,year,period,statement_type,field_code,field_name,value,display_order
000617,2022,annual,cash_flow,F123N,净利润,10837000000.0,85
000617,2022,annual,cash_flow,F125N,固定资产折旧,620000000.0,87
000617,2022,annual,cash_flow,F130N,公允价值变动损失,946000000.0000001,92
000617,2022,annual,cash_flow,F131N,投资损失,-5958000000.0,93
000617,2022,annual,cash_flow,F132N,递延所得税资产减少,-351000000.0,94
000617,2022,annual,cash_flow,F135N,经营性应收项目的减少,-802999999.9999999,97
000617,2022,annual,cash_flow,F136N,经营性应付项目的增加,36271000000.0,98
000617,2021,annual,cash_flow,F123N,净利润,11589000000.0,85
000617,2021,annual,cash_flow,F125N,固定资产折旧,606000000.0,87
000617,2021,annual,cash_flow,F128N,处置固定资产损失,2200.0,90
000617,2021,annual,cash_flow,F130N,公允价值变动损失,-1361000000.0,92
000617,2021,annual,cash_flow,F131N,投资损失,-7150000000.0,93
000617,2021,annual,cash_flow,F132N,递延所得税资产减少,-223000000.0,94
000617,2021,annual,cash_flow,F135N,经营性应收项目的减少,-33255000000.0,97
000617,2021,annual,cash_flow,F136N,经营性应付项目的增加,63690000000.0,98
000617,2020,annual,cash_flow,F123N,净利润,15116999999.999998,85
000617,2020,annual,cash_flow,F125N,固定资产折旧,635000000.0,87
000617,2020,annual,cash_flow,F130N,公允价值变动损失,-1420000000.0,92
000617,2020,annual,cash_flow,F131N,投资损失,-7650000000.0,93
000617,2020,annual,cash_flow,F132N,递延所得税资产减少,449000000.0,94
000617,2020,annual,cash_flow,F135N,经营性应收项目的减少,-18305000000.0,97
000617,2020,annual,cash_flow,F136N,经营性应付项目的增加,-20925000000.0,98
