stock_code,year,period,statement_type,field_code,field_name,value,display_order
002081,2022,annual,cash_flow,F123N,净利润,5806000000.0,85
002081,2022,annual,cash_flow,F126N,无形资产摊销,1304000000.0,88
002081,2022,annual,cash_flow,F127N,长期待摊费用摊销,301000000.0,89
002081,2022,annual,cash_flow,F128N,处置固定资产损失,122000000.0,90
002081,2022,annual,cash_flow,F137N,其他,-121000000.0,99
002081,2021,annual,cash_flow,F123N,净利润,7464000000.0,85
002081,2021,annual,cash_flow,F126N,无形资产摊销,-4875000000.0,88
002081,2021,annual,cash_flow,F127N,长期待摊费用摊销,7693000000.000001,89
002081,2021,annual,cash_flow,F128N,处置固定资产损失,114999999.99999999,90
002081,2021,annual,cash_flow,F135N,经营性应收项目的减少,-747000000.0,97
002081,2020,annual,cash_flow,F123N,净利润,6355000000.0,85
002081,2020,annual,cash_flow,F126N,无形资产摊销,2341000000.0,88
002081,2020,annual,cash_flow,F127N,长期待摊费用摊销,386000000.0,89
002081,2020,annual,cash_flow,F133N,递延所得税负债增加,113999999.99999999,95
