stock_code,year,period,statement_type,field_code,field_name,value,display_order
600221,2022,annual,cash_flow,F123N,净利润,2539000000.0,85
600221,2022,annual,cash_flow,F124N,资产减值准备,9708000000.0,86
600221,2022,annual,cash_flow,F127N,长期待摊费用摊销,-21410000000.0,89
600221,2022,annual,cash_flow,F128N,处置固定资产损失,122000000.0,90
600221,2022,annual,cash_flow,F129N,固定资产报废损失,10023000000.0,91
600221,2022,annual,cash_flow,F131N,投资损失,632000000.0,93
600221,2022,annual,cash_flow,F133N,递延所得税负债增加,1668000000.0,95
600221,2022,annual,cash_flow,F134N,存货的减少,11926000000.0,96
600221,2022,annual,cash_flow,F135N,经营性应收项目的减少,-168000000.0,97
600221,2022,annual,cash_flow,F136N,经营性应付项目的增加,-6426000000.000001,98
600221,2021,annual,cash_flow,F123N,净利润,1762000000.0,85
600221,2021,annual,cash_flow,F124N,资产减值准备,2539000000.0,86
600221,2021,annual,cash_flow,F127N,长期待摊费用摊销,4047000000.0,89
600221,2021,annual,cash_flow,F129N,固定资产报废损失,12300000000.0,91
600221,2021,annual,cash_flow,F131N,投资损失,-243000000.00000003,93
600221,2021,annual,cash_flow,F133N,递延所得税负债增加,2201000000.0,95
600221,2021,annual,cash_flow,F134N,存货的减少,167000000.0,96
600221,2021,annual,cash_flow,F135N,经营性应收项目的减少,-16913999999.999998,97
600221,2020,annual,cash_flow,F123N,净利润,5931000000.0,85
600221,2020,annual,cash_flow,F124N,资产减值准备,1762000000.0,86
600221,2020,annual,cash_flow,F127N,长期待摊费用摊销,-68743000000.0,89
600221,2020,annual,cash_flow,F128N,处置固定资产损失,3434000000.0000005,90
600221,2020,annual,cash_flow,F129N,固定资产报废损失,4396000000.0,91
600221,2020,annual,cash_flow,F131N,投资损失,-225999999.99999997,93
600221,2020,annual,cash_flow,F133N,递延所得税负债增加,8852000000.0,95
600221,2020,annual,cash_flow,F134N,存货的减少,6290000000.0,96
600221,2020,annual,cash_flow,F135N,经营性应收项目的减少,9226000000.0,97
600221,2020,annual,cash_flow,F137N,其他,-2586000000.0,99
