stock_code,year,period,statement_type,field_code,field_name,value,display_order
300427,2022,annual,cash_flow,F135N,经营性应收项目的减少,-340000000.0,97
300427,2022,annual,cash_flow,F136N,经营性应付项目的增加,-358000000.0,98
300427,2021,annual,cash_flow,F125N,固定资产折旧,-635000000.0,87
300427,2021,annual,cash_flow,F126N,无形资产摊销,720000000.0,88
300427,2021,annual,cash_flow,F127N,长期待摊费用摊销,102000000.0,89
300427,2021,annual,cash_flow,F131N,投资损失,104000000.0,93
300427,2021,annual,cash_flow,F135N,经营性应收项目的减少,-214000000.0,97
300427,2021,annual,cash_flow,F137N,其他,112999999.99999999,99
300427,2020,annual,cash_flow,F125N,固定资产折旧,220000000.00000003,87
300427,2020,annual,cash_flow,F131N,投资损失,118000000.0,93
300427,2020,annual,cash_flow,F135N,经营性应收项目的减少,-162000000.0,97
