stock_code,year,period,statement_type,field_code,field_name,value,display_order
000712,2022,annual,cash_flow,F123N,净利润,-447000000.0,85
000712,2022,annual,cash_flow,F130N,公允价值变动损失,385000000.0,92
000712,2022,annual,cash_flow,F131N,投资损失,-434000000.0,93
000712,2022,annual,cash_flow,F132N,递延所得税资产减少,-103000000.0,94
000712,2022,annual,cash_flow,F135N,经营性应收项目的减少,750000000.0,97
000712,2022,annual,cash_flow,F136N,经营性应付项目的增加,1605999999.9999998,98
000712,2021,annual,cash_flow,F123N,净利润,-141000000.0,85
000712,2021,annual,cash_flow,F130N,公允价值变动损失,392000000.0,92
000712,2021,annual,cash_flow,F131N,投资损失,-404000000.0,93
000712,2021,annual,cash_flow,F136N,经营性应付项目的增加,-4341000000.0,98
000712,2020,annual,cash_flow,F123N,净利润,149000000.0,85
000712,2020,annual,cash_flow,F130N,公允价值变动损失,233000000.0,92
000712,2020,annual,cash_flow,F131N,投资损失,-313000000.0,93
000712,2020,annual,cash_flow,F135N,经营性应收项目的减少,293000000.0,97
000712,2020,annual,cash_flow,F136N,经营性应付项目的增加,-2306000000.0,98
