stock_code,year,period,statement_type,field_code,field_name,value,display_order
300261,2022,annual,cash_flow,F123N,净利润,220000000.00000003,85
300261,2022,annual,cash_flow,F125N,固定资产折旧,124000000.0,87
300261,2022,annual,cash_flow,F134N,存货的减少,-132000000.0,96
300261,2022,annual,cash_flow,F135N,经营性应收项目的减少,-150000000.0,97
300261,2021,annual,cash_flow,F123N,净利润,196000000.0,85
300261,2021,annual,cash_flow,F125N,固定资产折旧,119000000.0,87
300261,2021,annual,cash_flow,F135N,经营性应收项目的减少,132000000.0,97
300261,2020,annual,cash_flow,F123N,净利润,173000000.0,85
300261,2020,annual,cash_flow,F125N,固定资产折旧,112000000.00000001,87
300261,2020,annual,cash_flow,F135N,经营性应收项目的减少,105000000.0,97
