stock_code,year,period,statement_type,field_code,field_name,value,display_order
000682,2022,annual,cash_flow,F123N,净利润,494000000.00000006,85
000682,2022,annual,cash_flow,F134N,存货的减少,-855000000.0000001,96
000682,2022,annual,cash_flow,F135N,经营性应收项目的减少,-156000000.0,97
000682,2022,annual,cash_flow,F136N,经营性应付项目的增加,906000000.0,98
000682,2021,annual,cash_flow,F123N,净利润,419000000.00000006,85
000682,2021,annual,cash_flow,F134N,存货的减少,-576000000.0,96
000682,2021,annual,cash_flow,F135N,经营性应收项目的减少,-348000000.0,97
000682,2021,annual,cash_flow,F136N,经营性应付项目的增加,654000000.0,98
000682,2020,annual,cash_flow,F123N,净利润,325000000.0,85
000682,2020,annual,cash_flow,F134N,存货的减少,-254000000.0,96
000682,2020,annual,cash_flow,F136N,经营性应付项目的增加,235000000.0,98
