stock_code,year,period,statement_type,field_code,field_name,value,display_order
600094,2022,annual,cash_flow,F123N,净利润,5419000000.0,85
600094,2022,annual,cash_flow,F124N,资产减值准备,2005999999.9999998,86
600094,2022,annual,cash_flow,F127N,长期待摊费用摊销,192000000.0,89
600094,2022,annual,cash_flow,F129N,固定资产报废损失,131000000.0,91
600094,2022,annual,cash_flow,F134N,存货的减少,183000000.0,96
600094,2021,annual,cash_flow,F123N,净利润,2177000000.0,85
600094,2021,annual,cash_flow,F124N,资产减值准备,5419000000.0,86
600094,2021,annual,cash_flow,F127N,长期待摊费用摊销,-329000000.0,89
600094,2021,annual,cash_flow,F128N,处置固定资产损失,771000000.0,90
600094,2021,annual,cash_flow,F129N,固定资产报废损失,129000000.0,91
600094,2021,annual,cash_flow,F134N,存货的减少,276000000.0,96
600094,2021,annual,cash_flow,F135N,经营性应收项目的减少,-258000000.0,97
600094,2021,annual,cash_flow,F136N,经营性应付项目的增加,-234000000.0,98
600094,2020,annual,cash_flow,F123N,净利润,3322000000.0,85
600094,2020,annual,cash_flow,F124N,资产减值准备,2177000000.0,86
600094,2020,annual,cash_flow,F127N,长期待摊费用摊销,523000000.00000006,89
600094,2020,annual,cash_flow,F134N,存货的减少,595000000.0,96
600094,2020,annual,cash_flow,F136N,经营性应付项目的增加,111000000.00000001,98
