stock_code,year,period,statement_type,field_code,field_name,value,display_order
002099,2022,annual,cash_flow,F124N,资产减值准备,101000000.0,86
002099,2022,annual,cash_flow,F125N,固定资产折旧,302000000.0,87
002099,2022,annual,cash_flow,F134N,存货的减少,-214000000.0,96
002099,2022,annual,cash_flow,F135N,经营性应收项目的减少,-229999999.99999997,97
002099,2021,annual,cash_flow,F125N,固定资产折旧,261000000.0,87
002099,2021,annual,cash_flow,F134N,存货的减少,-194000000.0,96
002099,2021,annual,cash_flow,F135N,经营性应收项目的减少,-755000000.0,97
002099,2021,annual,cash_flow,F136N,经营性应付项目的增加,602000000.0,98
002099,2020,annual,cash_flow,F123N,净利润,320000000.0,85
002099,2020,annual,cash_flow,F125N,固定资产折旧,225999999.99999997,87
002099,2020,annual,cash_flow,F134N,存货的减少,102000000.0,96
002099,2020,annual,cash_flow,F135N,经营性应收项目的减少,-353000000.0,97
